Name,S1,S2,Cluster
NC Orange,0.5141409,0.20627673,B
NC Pamlico,0.101796076,0.75147504,A
NC Pasquotank,0.30026242,0.5282916,B
NC Pender,0.119928636,0.69718146,A
NC Perquimans,0.16825543,0.6785402,A
NC Person,0.114126354,0.737589,A
NC Pitt,0.33731806,0.47265044,B
NC Polk,0.1292058,0.716849,A
NC Randolph,0.14860377,0.7140358,A
NC Richmond,0.26126558,0.64682436,A
NC Robeson,0.46612275,0.45972133,B
NC Rockingham,0.09496662,0.7756922,A
NC Rowan,0.23973887,0.63913643,A
NC Rutherford,0.111834005,0.77147895,A
NC Sampson,0.32442626,0.5639522,B
NC Scotland,0.33942062,0.5708144,B
NC Stanly,0.13989933,0.7289201,A
NC Stokes,0.013524664,0.8244938,A
NC Surry,0.08288199,0.7883079,A
NC Swain,0.10899154,0.7741019,A
NC Transylvania,0.040612284,0.7802799,A
NC Tyrrell,0.27719635,0.63341385,A
NC Union,0.22798257,0.5417651,A
NC Vance,0.5243194,0.39065537,B
NC Wake,0.44961134,0.27464134,B
NC Warren,0.3479801,0.5157555,B
NC Washington,0.3794345,0.5147829,B
NC Watauga,0.1960894,0.572167,A
NC Wayne,0.37299967,0.48713037,B
NC Wilkes,0.109385975,0.7738597,A
NC Wilson,0.382646,0.46946123,B
NC Yadkin,0.09787586,0.7675327,A
NC Yancey,0.005619009,0.8563169,A
ND Adams,3.3038816e-9,0.75919527,A
ND Barnes,0.0034425524,0.77514905,A
ND Benson,0.29413083,0.62281877,A
ND Billings,5.0690614e-5,0.7961751,A
ND Bottineau,1.9891141e-8,0.7869978,A
ND Bowman,1.8930852e-7,0.7806119,A
ND Burke,0.04167975,0.75603795,A
ND Burleigh,0.11465686,0.64134675,A
ND Cass,0.2721755,0.45670623,B
ND Cavalier,2.094544e-6,0.78179383,A
ND Dickey,4.362125e-6,0.7776555,A
ND Divide,1.5637742e-7,0.7715052,A
ND Dunn,0.039996415,0.76408535,A
ND Eddy,0.005925611,0.837318,A
ND Emmons,0.16295056,0.64907646,A
ND Foster,4.187751e-9,0.7819602,A
ND Golden Valley,1.7496975e-6,0.80484486,A
ND Grand Forks,0.18336923,0.5684399,A
ND Grant,2.2194227e-7,0.7985691,A
ND Griggs,0.0273781,0.78005236,A
ND Hettinger,3.591297e-8,0.78347117,A
ND Kidder,3.5753594e-6,0.7847433,A
ND LaMoure,4.9151233e-5,0.7710109,A
ND Logan,1.2822338e-10,0.7937059,A
ND McHenry,0.09413582,0.6944409,A
ND McIntosh,0.10956608,0.7003125,A
ND McKenzie,0.14276308,0.6598219,A
ND McLean,0.009086176,0.780666,A
ND Mercer,7.350319e-6,0.78462064,A
ND Morton,0.07075418,0.7096017,A
ND Mountrail,0.19039433,0.6315734,A
ND Nelson,1.1885626e-6,0.81683403,A
ND Oliver,0.00014219481,0.77481365,A
ND Pembina,5.3107856e-6,0.7700721,A
ND Pierce,4.8504795e-8,0.8130901,A
ND Ramsey,0.08179901,0.7485147,A
ND Ransom,0.0012787639,0.79450494,A
ND Renville,8.361634e-8,0.7829771,A
ND Richland,0.060119405,0.7127469,A
ND Rolette,0.29850805,0.584096,A
ND Sargent,0.00013949719,0.7647661,A
ND Sheridan,6.464949e-10,0.7981181,A
ND Sioux,0.46280634,0.4381585,B
ND Slope,0.00824088,0.7651097,A
ND Stark,0.12224356,0.65420383,A
ND Steele,0.00016447366,0.7559417,A
ND Stutsman,0.06702519,0.732039,A
ND Towner,0.00047617458,0.8214901,A
ND Traill,0.0030202165,0.75466543,A
ND Walsh,0.034883827,0.7713835,A
ND Ward,0.08068731,0.6856864,A
ND Wells,7.4384786e-7,0.7988903,A
ND Williams,0.10271566,0.70724267,A
OH Adams,0.037698086,0.8527279,A
OH Allen,0.2044277,0.65199023,A
OH Ashland,0.021896783,0.7945175,A
OH Ashtabula,0.19290896,0.67370653,A
OH Athens,0.20865415,0.6071737,A
OH Auglaize,0.049580887,0.73799425,A
OH Belmont,0.12873988,0.71232593,A
OH Brown,0.019197002,0.85410905,A
OH Butler,0.17698501,0.6482536,A
OH Carroll,0.050302193,0.78030413,A
OH Champaign,0.028363943,0.80619025,A
OH Clark,0.13739331,0.7302616,A
OH Clermont,0.054036453,0.76175696,A
OH Clinton,0.043721937,0.8135686,A
OH Columbiana,0.20009051,0.664284,A
OH Coshocton,0.07060134,0.7684197,A
OH Crawford,0.04551123,0.80685407,A
OH Cuyahoga,0.4899739,0.33485416,B
OH Darke,0.15124594,0.6801334,A
OH Defiance,0.058583505,0.7597994,A
OH Delaware,0.16968125,0.55367273,A
OH Erie,0.18185824,0.6516862,A
OH Fairfield,0.122226864,0.68713754,A
OH Fayette,0.059164207,0.8218009,A
OH Franklin,0.50537324,0.2983303,B
OH Fulton,0.010325693,0.81641775,A
OH Gallia,0.031010859,0.84374106,A
OH Geauga,0.1970197,0.56706935,A
OH Greene,0.1265613,0.6456534,A
OH Guernsey,0.041711785,0.8161609,A
OH Hamilton,0.44446218,0.39271185,B
OH Hancock,0.053747997,0.75179434,A
OH Hardin,0.10275309,0.7349569,A
OH Harrison,0.009718588,0.8477698,A
OH Henry,0.007443745,0.8142716,A
OH Highland,0.024120312,0.86235297,A
OH Hocking,0.095313385,0.76547813,A
OH Holmes,0.17966327,0.6300931,A
OH Huron,0.05664853,0.78130746,A
OH Jackson,0.0004488156,0.90026516,A
OH Jefferson,0.032354545,0.8270421,A
OH Knox,0.04884004,0.7696371,A
OH Lake,0.11979625,0.6703137,A
OH Lawrence,0.020316204,0.87174225,A
OH Licking,0.12241884,0.6975208,A
OH Logan,0.013994952,0.82842034,A
OH Lorain,0.22894435,0.5840624,A
OH Lucas,0.4974547,0.36499718,B
OH Madison,0.13562438,0.68707335,A
OH Mahoning,0.39620546,0.46799222,B
OH Marion,0.4579332,0.45716897,B
OH Medina,0.10372389,0.656224,A
OH Meigs,0.0027095664,0.89030147,A
OH Mercer,0.08799971,0.7066033,A
OH Miami,0.14960922,0.6577896,A
OH Monroe,0.24540429,0.63649416,A
OH Montgomery,0.24415162,0.6020668,A
OH Morgan,1.3138721e-6,0.8586823,A
OH Morrow,0.03474309,0.7965296,A
OH Muskingum,0.020846361,0.843692,A
OH Noble,4.504316e-6,0.8433272,A
OH Ottawa,0.17377318,0.66286695,A
OH Paulding,0.00020610847,0.82502043,A
OH Perry,0.034899358,0.8249992,A
OH Pickaway,0.4621815,0.42837512,B
OH Pike,0.00015893937,0.91480356,A
OH Portage,0.20702425,0.5908728,A
OH Preble,0.024912408,0.81285936,A
OH Putnam,0.1659142,0.6192955,A
OH Richland,0.07443962,0.7749518,A
OH Ross,0.062170096,0.8204654,A
OH Sandusky,0.12823239,0.7137516,A
OH Scioto,0.049674626,0.86360574,A
OH Seneca,0.050868757,0.7825645,A
OH Shelby,0.037653156,0.7772469,A
OH Stark,0.20106433,0.617761,A
OH Summit,0.29143175,0.5116228,B
OH Trumbull,0.19564849,0.66293275,A
OH Tuscarawas,0.06894833,0.7502199,A
OH Union,0.025856815,0.7711014,A
OH Van Wert,0.0055744867,0.807971,A
OH Vinton,0.04785422,0.85690874,A
OH Warren,0.14216949,0.6205872,A
OH Washington,0.12074895,0.7216969,A
OH Wayne,0.20532118,0.60851055,A
OH Williams,0.03345691,0.79643667,A
OH Wood,0.25840226,0.5336179,A
OH Wyandot,0.10896897,0.7227339,A
OK Adair,0.24052687,0.68845046,A
OK Alfalfa,9.6990945e-5,0.8545462,A
OK Atoka,0.010494038,0.89085287,A
OK Beaver,0.08068398,0.75438654,A
OK Beckham,0.019555973,0.8789572,A
OK Blaine,0.045293942,0.8461138,A
OK Bryan,0.06357074,0.8071981,A
OK Caddo,0.23523994,0.69618094,A
OK Canadian,0.079663984,0.72908086,A
OK Carter,0.06756631,0.82763785,A
OK Cherokee,0.12166008,0.7605098,A
OK Choctaw,0.073422216,0.87280935,A
OK Cimarron,0.00019892184,0.87903875,A
OK Cleveland,0.20763858,0.6016853,A
OK Coal,4.4815544e-5,0.92258775,A
OK Comanche,0.20853354,0.639424,A
OK Cotton,0.13286859,0.7544161,A
OK Craig,0.014633669,0.89165074,A
OK Creek,0.09351818,0.7891536,A
OK Custer,0.11791581,0.7351439,A
OK Delaware,0.20321378,0.6919766,A
OK Dewey,5.9520848e-5,0.8804737,A
OK Ellis,1.5798192e-10,0.83380926,A
OK Garfield,0.083841406,0.7808375,A
OK Garvin,0.052059345,0.84772426,A
OK Grady,0.048202142,0.811497,A
OK Grant,4.1623354e-9,0.86934626,A
OK Greer,0.4315953,0.52310187,B
OK Harmon,0.07241088,0.8356414,A
OK Harper,0.069922365,0.7767381,A
OK Haskell,0.07343115,0.83669573,A
OK Hughes,0.06317486,0.8545857,A
OK Jackson,0.17479481,0.6955109,A
OK Jefferson,7.482144e-6,0.9358837,A
OK Johnston,0.009397814,0.90943784,A
OK Kay,0.107765846,0.7887773,A
OK Kingfisher,0.039269146,0.8170303,A
OK Kiowa,0.033225104,0.8705898,A
OK Latimer,0.095076144,0.8016135,A
OK Leflore,0.035493504,0.8810828,A
OK Lincoln,0.05166228,0.82189643,A
OK Logan,0.048660707,0.7506021,A
OK Love,0.024357522,0.8393592,A
OK Major,0.08194201,0.7730422,A
OK Marshall,0.09777471,0.8039671,A
OK Mayes,0.099371694,0.81503445,A
OK Mcclain,0.067203365,0.7695008,A
OK Mccurtain,0.1942386,0.7354952,A
OK Mcintosh,0.044604428,0.87230414,A
OK Murray,0.009392547,0.8991879,A
OK Muskogee,0.18930137,0.72858477,A
OK Noble,0.032902285,0.80361,A
OK Nowata,0.049141593,0.8330342,A
OK Okfuskee,0.06555389,0.8688913,A
OK Oklahoma,0.3441534,0.5031311,B
OK Okmulgee,0.06630235,0.83540773,A
OK Osage,0.15242736,0.69938964,A
OK Ottawa,0.10495307,0.8215353,A
OK Pawnee,0.08643925,0.7925317,A
OK Payne,0.1792259,0.61550033,A
OK Pittsburg,0.07586184,0.83076847,A
OK Pontotoc,0.06664174,0.8003015,A
OK Pottawatomie,0.083512515,0.80260414,A
OK Pushmataha,0.0045270533,0.9341636,A
OK Roger Mills,0.0034239958,0.85293806,A
OK Rogers,0.08177423,0.74551994,A
OK Seminole,0.1051578,0.82309085,A
OK Sequoyah,0.101944596,0.82064384,A
OK Stephens,0.034575965,0.8453573,A
OK Texas,0.48130205,0.3960012,B
OK Tillman,0.17979676,0.71643376,A
OK Tulsa,0.28127435,0.56247646,A
OK Wagoner,0.1427723,0.70051414,A
OK Washington,0.2627233,0.6061532,A
OK Washita,1.7642478e-6,0.8636544,A
OK Woods,0.0016616015,0.8321334,A
OK Woodward,0.0031004995,0.8653387,A
OR Baker,0.054334488,0.80310595,A
OR Benton,0.34358168,0.38044655,B
OR Clackamas,0.24289794,0.5139216,A
OR Clatsop,0.14099088,0.6753848,A
OR Columbia,0.08489972,0.73210657,A
OR Coos,0.07133898,0.80556506,A
OR Crook,0.053112682,0.7900566,A
OR Curry,0.0520943,0.8104429,A
OR Deschutes,0.18241431,0.5687277,A
OR Douglas,0.063439764,0.79830897,A
OR Gilliam,0.039237708,0.8208151,A
OR Grant,0.031007389,0.8175982,A
OR Harney,0.040601917,0.8063968,A
OR Hood River,0.36992067,0.37842292,B
OR Jackson,0.16989435,0.6509573,A
OR Jefferson,0.20700222,0.6555859,A
OR Josephine,0.10529893,0.75534666,A
OR Klamath,0.09751271,0.7573561,A
OR Lake,0.053221006,0.7943609,A
OR Lane,0.2728809,0.5258285,A
OR Lincoln,0.1854641,0.65935713,A
OR Linn,0.12551004,0.7153606,A
OR Malheur,0.31956506,0.5661741,B
OR Marion,0.38777193,0.42994863,B
OR Morrow,0.31529173,0.5275401,B
OR Multnomah,0.5692293,0.18666491,B
OR Polk,0.22797629,0.5560363,A
OR Sherman,0.040347613,0.8012119,A
OR Tillamook,0.10019973,0.7346174,A
OR Umatilla,0.30519062,0.5600001,A
OR Union,0.16032557,0.6840199,A
OR Wallowa,0.07837374,0.7608038,A
OR Wasco,0.18431664,0.6599291,A
OR Washington,0.4316937,0.28533193,B
OR Wheeler,0.030966537,0.8212383,A
OR Yamhill,0.2224345,0.57407784,A
PA Adams,0.10054804,0.69208646,A
PA Allegheny,0.39974433,0.39021996,B
PA Armstrong,0.03463417,0.80102706,A
PA Beaver,0.25577402,0.5727947,A
PA Bedford,0.023324346,0.80059946,A
PA Berks,0.45717275,0.3813201,B
PA Blair,0.022250365,0.81523526,A
PA Bradford,0.037573904,0.78885555,A
PA Bucks,0.43710917,0.3474113,B
PA Butler,0.058573775,0.7357685,A
PA Cambria,0.059634693,0.7842553,A
PA Cameron,1.7889971e-7,0.87051463,A
PA Carbon,0.17043288,0.66584474,A
PA Centre,0.30883256,0.42413914,B
PA Chester,0.44753236,0.30300063,B
PA Clarion,0.034713555,0.79978365,A
PA Clearfield,0.01001832,0.83146477,A
PA Clinton,0.05729772,0.7634567,A
PA Columbia,0.21876888,0.58836246,A
PA Crawford,0.011087801,0.8268124,A
PA Cumberland,0.19928136,0.5722207,A
PA Dauphin,0.42403117,0.38283017,B
PA Delaware,0.64774746,0.18222718,B
PA Elk,0.008758211,0.8173354,A
PA Erie,0.19849505,0.6338698,A
PA Fayette,0.047124498,0.82816297,A
PA Forest,0.044328455,0.8578,A
PA Franklin,0.16219848,0.6559226,A
PA Fulton,0.02242424,0.7970515,A
PA Greene,0.034418482,0.8233985,A
PA Huntingdon,0.079463474,0.7526366,A
PA Indiana,0.09051662,0.7262036,A
PA Jefferson,0.0050106193,0.8407546,A
PA Juniata,0.10725643,0.70841366,A
PA Lackawanna,0.40249845,0.43203416,B
PA Lancaster,0.3780172,0.42683625,B
PA Lawrence,0.08916196,0.7649748,A
PA Lebanon,0.21825233,0.59755826,A
PA Lehigh,0.46664217,0.35109216,B
PA Luzerne,0.33579513,0.5081153,B
PA Lycoming,0.10536806,0.7202472,A
PA Mckean,0.010518143,0.84707904,A
PA Mercer,0.071779355,0.77561784,A
PA Mifflin,0.03875179,0.80661005,A
PA Monroe,0.39194322,0.42439964,B
PA Montgomery,0.5766805,0.20473328,B
PA Montour,0.12197394,0.6973307,A
PA Northampton,0.42486456,0.379198,B
PA Northumberland,0.09689737,0.7437392,A
PA Perry,0.04768909,0.7562874,A
PA Philadelphia,0.9035125,0.00032528432,B
PA Pike,0.22910757,0.56614006,A
PA Potter,6.770456e-7,0.8399892,A
PA Schuylkill,0.1283561,0.7155793,A
PA Snyder,0.04309039,0.74787104,A
PA Somerset,0.017554237,0.8226036,A
PA Sullivan,4.389757e-5,0.85009164,A
PA Susquehanna,0.16827238,0.6691788,A
PA Tioga,0.026708819,0.78784573,A
PA Union,0.13678767,0.6368562,A
PA Venango,0.00030659742,0.8506377,A
PA Warren,0.003887303,0.8184444,A
PA Washington,0.0635045,0.74656314,A
PA Wayne,0.084100164,0.74714124,A
PA Westmoreland,0.09436338,0.7143361,A
PA Wyoming,0.08851947,0.72282606,A
PA York,0.16375466,0.64615816,A
RI Bristol,0.2731,0.4893985,B
RI Washington,0.3250333,0.45442003,B
RI Providence,0.5696533,0.20638542,B
RI Kent,0.4745876,0.3496068,B
RI Newport,0.24212338,0.5057855,A
SC Abbeville,0.18352924,0.6907863,A
SC Aiken,0.19357458,0.63152957,A
SC Allendale,0.5611086,0.3645212,B
SC Anderson,0.17082655,0.68207395,A
SC Bamberg,0.5235742,0.37780944,B
SC Barnwell,0.30868724,0.6145881,A
SC Beaufort,0.31148803,0.45163065,B
SC Berkeley,0.26969936,0.5295912,A
SC Calhoun,0.2935942,0.5555773,A
SC Charleston,0.43832365,0.3223117,B
SC Cherokee,0.15334311,0.72746176,A
SC Chester,0.22915237,0.6418994,A
SC Chesterfield,0.29980165,0.57618123,A
SC Clarendon,0.5806916,0.33324164,B
SC Colleton,0.3619137,0.5180666,B
SC Darlington,0.34782663,0.5395825,B
SC Dillon,0.4364977,0.46929708,B
SC Dorchester,0.25401193,0.52970195,A
SC Edgefield,0.25264877,0.5630502,A
SC Fairfield,0.5081719,0.3594517,B
SC Florence,0.40029827,0.457778,B
SC Georgetown,0.24807051,0.58977205,A
SC Greenville,0.31548804,0.48160565,B
SC Greenwood,0.3010772,0.56755495,A
SC Hampton,0.3956296,0.46244225,B
SC Horry,0.2672802,0.56971765,A
SC Jasper,0.4797651,0.34803194,B
SC Kershaw,0.22528626,0.5984006,A
SC Lancaster,0.18649603,0.64707536,A
SC Laurens,0.24185315,0.6452319,A
SC Lee,0.61103004,0.31750032,B
SC Lexington,0.22955947,0.57687277,A
SC Marion,0.3264152,0.5368084,B
SC Marlboro,0.39233032,0.49494877,B
SC McCormick,0.36387962,0.56292796,B
SC Newberry,0.21507505,0.6497881,A
SC Oconee,0.08283399,0.7683755,A
SC Orangeburg,0.46917766,0.40639123,B
SC Pickens,0.120974444,0.71567947,A
SC Richland,0.59402466,0.18801574,B
SC Saluda,0.29790175,0.54662687,A
SC Spartanburg,0.24327075,0.6072852,A
SC Sumter,0.41663548,0.4432819,B
SC Union,0.17892209,0.71488,A
SC Williamsburg,0.56087345,0.3559043,B
SC York,0.20583163,0.58175975,A
SD Aurora,0.109633856,0.6959315,A
SD Beadle,0.34218672,0.49110523,B
SD Bennett,0.29775476,0.5625824,A
SD Bon Homme,0.034324158,0.73507965,A
SD Brookings,0.14217335,0.5893239,A
SD Brown,0.13223557,0.64574564,A
SD Brule,0.020471804,0.7863146,A
SD Buffalo,0.70997906,0.27105433,B
SD Butte,0.0148751605,0.7869174,A
SD Campbell,2.5395148e-12,0.7675165,A
SD Charles Mix,0.09717018,0.7398001,A
SD Clark,0.0058683823,0.7911625,A
SD Clay,0.27663183,0.46909776,B
SD Codington,0.015287781,0.765717,A
SD Corson,0.3601875,0.5169413,B
SD Custer,0.0070475875,0.76241815,A
SD Davison,0.07020296,0.7015921,A
SD Day,0.008184736,0.80105436,A
SD Deuel,5.639562e-5,0.7733434,A
SD Dewey,0.3420492,0.54283684,B
SD Douglas,1.6624361e-6,0.78270346,A
SD Edmunds,7.414715e-6,0.76210463,A
SD Fall River,0.024528785,0.8095975,A
SD Faulk,0.13609941,0.6612614,A
SD Grant,1.5286001e-5,0.79546547,A
SD Gregory,1.7608097e-6,0.81281006,A
SD Haakon,2.2897462e-9,0.81068313,A
SD Hamlin,0.019186456,0.75567585,A
SD Hand,4.452052e-7,0.75968266,A
SD Hanson,0.00087585434,0.7418485,A
SD Harding,3.5907036e-7,0.76679057,A
SD Hughes,0.16034038,0.63580626,A
SD Hutchinson,0.0072535556,0.7631378,A
SD Hyde,0.0023473233,0.8075906,A
SD Jackson,0.3155154,0.5652448,B
SD Jerauld,0.33048156,0.48869956,B
SD Jones,1.7108975e-10,0.77864546,A
SD Kingsbury,2.0280581e-7,0.773233,A
SD Lake,0.0954887,0.66787165,A
SD Lawrence,0.046144623,0.7168519,A
SD Lincoln,0.11646517,0.58698714,A
SD Lyman,0.26983264,0.56897694,A
SD Marshall,0.045697313,0.73718995,A
SD McCook,0.11964152,0.67025626,A
SD McPherson,0.0118381595,0.806706,A
SD Meade,0.019740269,0.7475152,A
SD Mellette,0.284244,0.5819312,A
SD Miner,0.00028207924,0.7774342,A
SD Minnehaha,0.32424343,0.4603744,B
SD Moody,0.06041325,0.7401274,A
SD Oglala Lakota,0.7201734,0.20554003,B
SD Pennington,0.15907879,0.61079824,A
SD Perkins,1.0687954e-8,0.79795116,A
SD Potter,9.37103e-10,0.7856932,A
SD Roberts,0.14907661,0.6900085,A
SD Sanborn,0.009658229,0.75942445,A
SD Spink,0.0010511084,0.78777325,A
SD Stanley,0.01886552,0.75813603,A
SD Sully,1.4397826e-7,0.7599225,A
SD Todd,0.5500672,0.35722646,B
SD Tripp,0.00042840277,0.8031968,A
SD Turner,0.0045000124,0.781423,A
SD Union,0.12456511,0.61615515,A
SD Walworth,0.01623032,0.79998845,A
SD Yankton,0.10542932,0.6728236,A
SD Ziebach,0.4452183,0.41205952,B
TN Anderson,0.07319262,0.79902977,A
TN Bedford,0.17300679,0.71502036,A
TN Benton,0.05422824,0.87412757,A
TN Bledsoe,0.38751826,0.56900054,B
TN Blount,0.06314611,0.7671305,A
TN Bradley,0.10311932,0.7689174,A
TN Campbell,0.025783954,0.90169233,A
TN Cannon,0.0006204878,0.87860006,A
TN Carroll,0.06338403,0.8381809,A
TN Carter,0.03954022,0.8406191,A
TN Cheatham,0.05806823,0.7946313,A
TN Chester,0.056805983,0.80946755,A
TN Claiborne,0.0024515137,0.8980776,A
TN Clay,0.00021332856,0.90982693,A
TN Cocke,0.028848853,0.88348055,A
TN Coffee,0.033913888,0.8462048,A
TN Crockett,0.17235693,0.7285644,A
TN Cumberland,0.03895846,0.8422831,A
TN Davidson,0.5378398,0.28745168,B
TN Decatur,0.028557265,0.866557,A
TN DeKalb,0.06372179,0.82528836,A
TN Dickson,0.05974688,0.8084477,A
TN Dyer,0.12197564,0.77932936,A
TN Fayette,0.14158627,0.6740447,A
TN Fentress,5.700015e-8,0.90106225,A
TN Franklin,0.052150954,0.80152225,A
TN Gibson,0.08728237,0.81136173,A
TN Giles,0.08380675,0.8042115,A
TN Grainger,0.0013087619,0.8899454,A
TN Greene,0.036671523,0.8472606,A
TN Grundy,0.1039696,0.8547132,A
TN Hamblen,0.13069905,0.75591654,A
TN Hamilton,0.25678772,0.5664233,A
TN Hancock,0.01798848,0.9261427,A
TN Hardeman,0.31459504,0.5980153,A
TN Hardin,0.10048785,0.81132513,A
TN Hawkins,0.034742434,0.857403,A
TN Haywood,0.36132258,0.53320825,B
TN Henderson,0.049965177,0.8541172,A
TN Henry,0.02279263,0.86984587,A
TN Hickman,0.033844087,0.8531534,A
TN Houston,0.00018865085,0.90245885,A
TN Humphreys,0.046048418,0.83047336,A
TN Jackson,0.0026993717,0.9216695,A
TN Jefferson,0.03666715,0.835282,A
TN Johnson,0.00845725,0.90471613,A
TN Knox,0.20791367,0.60761684,A
TN Lake,0.5760204,0.45079035,B
TN Lauderdale,0.2706844,0.6648571,A
TN Lawrence,0.052095443,0.84669787,A
TN Lewis,0.017360803,0.8710501,A
TN Lincoln,0.019839423,0.8737591,A
TN Loudon,0.059240457,0.78471017,A
TN Macon,0.17961779,0.71592486,A
TN Madison,0.14748932,0.737593,A
TN Marion,0.07056422,0.8337097,A
TN Marshall,0.09605499,0.76437426,A
TN Maury,0.053565826,0.80999297,A
TN McMinn,0.14974478,0.7389932,A
TN McNairy,0.080919646,0.7852783,A
TN Meigs,0.012492826,0.90492857,A
TN Monroe,0.06241144,0.8314187,A
TN Montgomery,0.19828127,0.63482285,A
TN Moore,5.9569565e-8,0.84912807,A
TN Morgan,0.028149936,0.8720235,A
TN Obion,0.08879181,0.8215234,A
TN Overton,0.011089848,0.86147565,A
TN Perry,0.024505423,0.8966802,A
TN Pickett,0.03951877,0.8494877,A
TN Polk,0.04454637,0.8465812,A
TN Putnam,0.1499567,0.71137226,A
TN Rhea,0.070871495,0.8448799,A
TN Roane,0.007265186,0.8643497,A
TN Robertson,0.15181677,0.7127064,A
TN Rutherford,0.22593085,0.5745377,A
TN Scott,0.030852294,0.8869972,A
TN Sequatchie,0.0025990456,0.8884336,A
TN Sevier,0.09827484,0.7748231,A
TN Shelby,0.6044885,0.24216996,B
TN Smith,0.077251665,0.8064198,A
TN Stewart,2.2238974e-6,0.8904697,A
TN Sullivan,0.032270476,0.8395237,A
TN Sumner,0.19137704,0.63511735,A
TN Tipton,0.14656372,0.71610045,A
TN Trousdale,0.8934958,0.1940491,B
TN Unicoi,0.00913454,0.9096286,A
TN Union,0.0046011475,0.9021903,A
TN Van Buren,2.7122898e-8,0.8903106,A
TN Warren,0.07082638,0.83475226,A
TN Washington,0.059911124,0.7865351,A
TN Wayne,0.08829651,0.8275494,A
TN Weakley,0.06673719,0.7974205,A
TN White,0.036066815,0.8580246,A
TN Williamson,0.17526914,0.56145877,A
TN Wilson,0.13455987,0.6739361,A
TX Anderson,0.26241967,0.65917766,A
TX Andrews,0.32444406,0.5191026,B
TX Angelina,0.31698492,0.59149605,A
TX Aransas,0.15507624,0.7463716,A
TX Archer,8.323928e-7,0.8119139,A
TX Armstrong,0.00096626236,0.83774465,A
TX Atascosa,0.35994315,0.46497902,B
TX Austin,0.2000757,0.62751675,A
TX Bailey,0.393044,0.4727135,B
TX Bandera,0.045071803,0.79525244,A
TX Bastrop,0.31486377,0.50026083,B
TX Baylor,3.4008478e-9,0.8595497,A
TX Bee,0.4161532,0.4457961,B
TX Bell,0.337793,0.47980365,B
TX Bexar,0.6338435,0.17142484,B
TX Blanco,0.117217936,0.710074,A
TX Borden,4.7587614e-9,0.8161031,A
TX Bosque,0.049437147,0.8216762,A
TX Bowie,0.19141188,0.68836844,A
TX Brazoria,0.3467109,0.45691103,B
TX Brazos,0.4050125,0.35748678,B
TX Brewster,0.30281666,0.46751007,B
TX Briscoe,0.20476674,0.668483,A
TX Brooks,0.6859644,0.22046974,B
TX Brown,0.1521345,0.7289397,A
TX Burleson,0.16204886,0.6808162,A
TX Burnet,0.10848421,0.7381564,A
TX Caldwell,0.44025627,0.40481025,B
TX Calhoun,0.3506679,0.5024564,B
TX Callahan,0.039307527,0.80867594,A
TX Cameron,0.7454171,0.071409896,B
TX Camp,0.23849986,0.64415276,A
TX Carson,4.9549048e-8,0.82748544,A
TX Cass,0.06478994,0.80794966,A
TX Castro,0.4123711,0.42622244,B
TX Chambers,0.16681029,0.6672975,A
TX Cherokee,0.22912733,0.659974,A
TX Childress,0.076510064,0.7748624,A
TX Clay,0.011156975,0.8249617,A
TX Cochran,0.30984864,0.56649584,A
TX Coke,0.11857887,0.7759189,A
TX Coleman,0.016900714,0.8669999,A
TX Collin,0.37236392,0.35032332,B
TX Collingsworth,0.15310769,0.7446335,A
TX Colorado,0.19362862,0.65498966,A
TX Comal,0.19103383,0.59508795,A
TX Comanche,0.14553389,0.7260801,A
TX Concho,0.27106604,0.5684624,A
TX Cooke,0.07318313,0.7781739,A
TX Coryell,0.19525845,0.62388384,A
TX Cottle,0.39246285,0.5328049,B
TX Crane,0.46620652,0.39180937,B
TX Crockett,0.43919936,0.4415873,B
TX Crosby,0.3337804,0.5427575,B
TX Culberson,0.49104452,0.37706953,B
TX Dallam,0.32965463,0.5779329,B
TX Dallas,0.71989,0.10699364,B
TX Dawson,0.3271269,0.54476696,B
TX Deaf Smith,0.51522183,0.36110097,B
TX Delta,1.3927328e-5,0.87854844,A
TX Denton,0.32092392,0.41981462,B
TX Dewitt,0.30674788,0.5768877,A
TX Dickens,0.15112478,0.7471721,A
TX Dimmit,0.52999496,0.32512608,B
TX Donley,0.11564125,0.76544726,A
TX Duval,0.5769907,0.29353997,B
TX Eastland,0.019209072,0.8772229,A
TX Ector,0.4167319,0.4463283,B
TX Edwards,0.24909364,0.6192484,A
TX Ellis,0.25010192,0.55964416,A
TX El Paso,0.7108788,0.07962238,B
TX Erath,0.1073937,0.7193331,A
TX Falls,0.24347204,0.62449473,A
TX Fannin,0.13551669,0.7353456,A
TX Fayette,0.14857808,0.6691962,A
TX Fisher,0.13172106,0.7265288,A
TX Floyd,0.37941015,0.505483,B
TX Foard,0.0020059103,0.87861496,A
TX Fort Bend,0.49167177,0.23708947,B
TX Franklin,0.07076861,0.7676672,A
TX Freestone,0.081617564,0.8087263,A
TX Frio,0.51790017,0.33382627,B
TX Gaines,0.25508168,0.5617451,A
TX Galveston,0.37434435,0.43763462,B
TX Garza,0.32815138,0.531293,B
TX Gillespie,0.12651722,0.6891461,A
TX Glasscock,0.1491598,0.6562301,A
TX Goliad,0.16470519,0.6524078,A
TX Gonzales,0.4291817,0.4489213,B
TX Gray,0.12002179,0.77362347,A
TX Grayson,0.11369895,0.7453762,A
TX Gregg,0.22339442,0.65573084,A
TX Grimes,0.30196536,0.57147145,A
