Name,S1,S2,S3,Cluster
MT Mineral,0.7933176785446767,1.8402110415994745e-17,2.148900210288359e-17,A
MT Missoula,0.7028932370251253,0.003099614149684054,0.004154688524014576,A
MT Musselshell,0.8050432848817154,0.0014492406247978646,2.148900210288359e-17,A
MT Park,0.7213446992134364,0.0065174180458518905,2.148900210288359e-17,A
MT Petroleum,0.7119368963657549,1.8402110415994745e-17,2.148900210288359e-17,A
MT Phillips,0.7122208237356442,0.04972132483637634,2.148900210288359e-17,B
MT Pondera,0.7859632898248505,0.004085291048583704,2.148900210288359e-17,A
MT Powder River,0.749336487200222,1.6503362111508755e-5,2.148900210288359e-17,A
MT Powell,0.7628825730664949,1.8402110415994745e-17,2.148900210288359e-17,A
MT Prairie,0.7559871841062339,1.8402110415994745e-17,2.148900210288359e-17,A
MT Ravalli,0.7331641014666834,0.0038515487985635037,0.0020892950021319215,A
MT Richland,0.7463215333464885,0.019069363992497562,2.148900210288359e-17,A
MT Roosevelt,0.8826230363140143,0.011473720947563118,2.148900210288359e-17,A
MT Rosebud,0.7087309476051659,0.06177058852442495,9.971455854841702e-5,B
MT Sanders,0.8037904131361713,0.00011147501211120356,2.148900210288359e-17,A
MT Sheridan,0.7834581556156183,5.756575295075725e-5,2.148900210288359e-17,A
MT Silver Bow,0.7934610793074192,0.0027946861809588666,2.148900210288359e-17,A
MT Stillwater,0.7118780361653402,0.014371470493295178,1.5069848893257634e-9,A
MT Sweet Grass,0.8124274221811091,0.005093357124818633,0.05224499497818753,A
MT Teton,0.7524920518872069,0.005139024880837791,2.148900210288359e-17,A
MT Toole,0.5796891982894475,1.8402110415994745e-17,0.4967363916398416,C
MT Treasure,0.7509246595736426,0.01050836653654434,2.148900210288359e-17,A
MT Valley,0.7940862758957269,0.0033625711719600963,2.148900210288359e-17,A
MT Wheatland,0.7611427439751007,0.003465944180357548,2.148900210288359e-17,A
MT Wibaux,0.8372613456415783,0.004138327817691289,2.148900210288359e-17,A
MT Yellowstone,0.6868633676582269,0.027904703342275825,0.01212553300796223,A
NE Adams,0.6246634993797943,0.031551608833921344,0.11722400142776836,C
NE Antelope,0.7790379835017105,0.009563090890446985,0.030426628462768113,A
NE Arthur,0.7484867346906479,1.1798690504693124e-15,2.148900210288359e-17,A
NE Banner,0.71421779426319,0.00964846730382252,2.148900210288359e-17,A
NE Blaine,0.7236877033896748,1.8402110415994745e-17,2.148900210288359e-17,A
NE Boone,0.7302945106698816,0.008321775816893274,2.148900210288359e-17,A
NE Box Butte,0.7871640607807112,0.0014996117923158515,2.148900210288359e-17,A
NE Boyd,0.7815967107957289,0.00512968572821093,2.148900210288359e-17,A
NE Brown,0.7551138666161135,1.8402110415994745e-17,2.148900210288359e-17,A
NE Buffalo,0.6645433624948937,0.027878639045682285,0.010493573147428941,A
NE Burt,0.7663523713371654,0.01666852096853192,2.148900210288359e-17,A
NE Butler,0.6634070967434322,0.034412511242943915,2.148900210288359e-17,A
NE Cass,0.6879552612702433,0.023627477301483544,2.1881514302544705e-8,A
NE Cedar,0.7270533331184486,0.009988086427142669,2.148900210288359e-17,A
NE Chase,0.7740675511521699,0.00274980654438754,2.148900210288359e-17,A
NE Cherry,0.7794093471923059,0.0029810639363564073,2.148900210288359e-17,A
NE Cheyenne,0.7294225158399339,0.007508864515190868,2.148900210288359e-17,A
NE Clay,0.7112774885885333,0.027271799463120073,2.148900210288359e-17,A
NE Colfax,2.621629383253723e-16,0.34827701916494774,0.06366270184865894,B
NE Cuming,0.7013376682969877,0.025329889981250686,2.148900210288359e-17,A
NE Custer,0.7033062875561872,1.8402110415994745e-17,0.1831055397348372,C
NE Dakota,2.621629383253723e-16,0.46307945832734937,0.299607694331081,B
NE Dawes,0.7853970248828759,0.008663063828615262,2.148900210288359e-17,A
NE Dawson,0.12369618020081406,0.2057345033457394,0.12434968741285285,B
NE Deuel,0.781176448511765,3.0938967691703794e-5,2.148900210288359e-17,A
NE Dixon,0.6646502405668274,0.036383626789606535,0.07411250057123255,C
NE Dodge,0.5634164420874759,0.08664255855218071,0.043087937516002574,B
NE Douglas,0.5856317399648208,0.06280359753727881,0.03202098438453412,B
NE Dundy,0.8430962329382329,5.4936836328011224e-6,2.148900210288359e-17,A
NE Fillmore,0.7367735560503013,1.8402110415994745e-17,0.11042071804431722,C
NE Franklin,0.7413250984976313,0.016352599454339395,2.148900210288359e-17,A
NE Frontier,0.7396188845324593,0.0034414575954498797,2.148900210288359e-17,A
NE Furnas,0.82571178425913,0.003176819394098709,0.07615960831389207,C
NE Gage,0.7216063916367539,0.004291365502786204,0.07249966271555496,C
NE Garden,0.7458576840751356,0.013874598275810215,2.148900210288359e-17,A
NE Garfield,0.7731282139908771,0.004826270570360481,2.148900210288359e-17,A
NE Gosper,0.6348446826707871,0.04723894325658163,2.148900210288359e-17,B
NE Grant,0.6988620326818136,1.8402110415994745e-17,2.148900210288359e-17,A
NE Greeley,0.7233890389772728,0.01250747464527928,2.148900210288359e-17,A
NE Hall,0.3790266727736689,0.08840789285982295,0.3489692727773803,C
NE Hamilton,0.49795620885893616,1.8402110415994745e-17,0.561169933501805,C
NE Harlan,0.7839144919018841,1.6986396788099355e-7,2.148900210288359e-17,A
NE Hayes,0.6988856480105093,1.8402110415994745e-17,2.148900210288359e-17,A
NE Hitchcock,0.7610106630672824,0.0018526480575150161,2.148900210288359e-17,A
NE Holt,0.756050447134982,0.0006374870773751532,2.148900210288359e-17,A
NE Hooker,0.7307505045804699,0.016224204339742664,2.148900210288359e-17,A
NE Howard,0.696818585257872,5.105271331754238e-7,0.24371220442412408,C
NE Jefferson,0.76449018978544,0.00671978527347289,2.148900210288359e-17,A
NE Johnson,0.7839355514493285,0.009696569595238602,2.148900210288359e-17,A
NE Kearney,0.7297410951966635,0.027101610412939584,2.148900210288359e-17,A
NE Keith,0.7836393944883211,0.006283218572858666,2.148900210288359e-17,A
NE Keya Paha,0.7444199686520894,1.8402110415994745e-17,2.148900210288359e-17,A
NE Kimball,0.7412818933001861,0.021942255846310703,2.148900210288359e-17,A
NE Knox,0.7668155766612728,0.014175576176965196,2.148900210288359e-17,A
NE Lancaster,0.6530792714712511,0.031625214484504845,0.004619412990751492,A
NE Lincoln,0.7397789919138293,0.009715220130528598,0.020495479495065673,A
NE Logan,0.8201401624563428,0.001027834785715401,2.148900210288359e-17,A
NE Loup,0.778798739700026,1.7485679105483705e-15,2.148900210288359e-17,A
NE Madison,0.5335685680144873,0.05017595962358008,0.054751882419981836,B
NE McPherson,0.7325692923910913,0.0350180291136452,2.148900210288359e-17,A
NE Merrick,0.6874844972018473,0.034330885396608564,2.148900210288359e-17,A
NE Morrill,0.6735127930405315,0.04802530696349725,2.148900210288359e-17,B
NE Nance,0.7415215848319128,0.009209209685018076,2.148900210288359e-17,A
NE Nemaha,0.7654222678098401,0.013253501724670057,2.148900210288359e-17,A
NE Nuckolls,0.7865631125458088,0.0021225993422709934,2.148900210288359e-17,A
NE Otoe,0.7510919127986393,0.013049695117386682,2.148900210288359e-17,A
NE Pawnee,0.807949563164433,0.00404520622592279,2.148900210288359e-17,A
NE Perkins,0.38395416948547334,0.2071064487692891,0.0008297981319001043,B
NE Phelps,0.7313099261472468,0.015544952828338116,2.148900210288359e-17,A
NE Pierce,0.6985541951981189,0.027838137451357686,2.148900210288359e-17,A
NE Platte,0.4442237840037123,0.1124974255949809,0.004385720368924214,B
NE Polk,0.680061028077974,0.023982024729584293,2.148900210288359e-17,A
NE Red Willow,0.7477676387839466,0.0028714676800923747,2.148900210288359e-17,A
NE Richardson,0.8388855444724664,0.002129810974323386,0.03607545258250171,A
NE Rock,0.782458925478897,0.0059679267849799015,2.148900210288359e-17,A
NE Saline,0.0035350659471926347,0.2292006152817096,0.01941666145375003,B
NE Sarpy,0.6157037615362281,0.034752998886096745,0.00628331382228773,A
NE Saunders,0.6966301603412355,0.01967020027217306,0.016450945718259915,A
NE Scotts Bluff,0.6933404485084683,0.029259108605399365,0.020530550877487584,A
NE Seward,0.7030325993114251,0.012560958685819324,0.03343582573180478,A
NE Sheridan,0.8283537638978417,0.0040344203887979595,2.148900210288359e-17,A
NE Sherman,0.7411616559526492,0.03364452118543118,3.3135483260649064e-9,A
NE Sioux,0.6770087849050259,0.01613933061671552,2.148900210288359e-17,A
NE Stanton,0.6756573003117506,0.019572213863079953,2.148900210288359e-17,A
NE Thayer,0.7668793653034954,0.012888166234110245,2.148900210288359e-17,A
NE Thomas,0.7087314997575139,0.013219671397366444,2.148900210288359e-17,A
NE Thurston,0.5163884769463554,0.11835920659673511,0.05575089250565298,B
NE Valley,0.7458127322278041,0.008844393789157181,2.148900210288359e-17,A
NE Washington,0.7010263514640467,0.012145414259021464,0.027060660127690206,A
NE Wayne,0.6800861825361606,0.014528446178636755,2.148900210288359e-17,A
NE Webster,0.7431595420415289,0.011902663774295427,2.148900210288359e-17,A
NE Wheeler,0.7461896309716904,0.0009541700706697154,2.148900210288359e-17,A
NE York,0.719626316034804,0.01844921464030961,2.148900210288359e-17,A
NV Carson City,0.7521111279652818,0.013712940092896938,0.02250695913175912,A
NV Churchill,0.8666069338661229,0.0012756632845118507,0.02129327070930979,A
NV Clark,0.547523122258523,0.06222723333161527,0.04308102386545143,B
NV Douglas,0.7785466296149716,0.008626612219642818,2.148900210288359e-17,A
NV Elko,0.7573109076573729,0.026812581102437952,0.00896325774605329,A
NV Esmeralda,0.7511537206724818,1.8402110415994745e-17,2.148900210288359e-17,A
NV Eureka,0.8374546157917806,0.0008445062132500656,2.148900210288359e-17,A
NV Humboldt,0.7513988731165079,0.008617077370595305,0.09399090254589854,C
NV Lander,0.7012390340468935,0.04380790669898116,0.018861372823957362,B
NV Lincoln,0.7984185478425888,0.001121629050934585,2.148900210288359e-17,A
NV Lyon,0.8038834543864699,0.011849184841529168,0.007122353206019255,A
NV Mineral,0.8532694652383594,0.008473319076792774,2.148900210288359e-17,A
NV Nye,0.7275432338030442,0.02964664117495181,0.016896621524232994,A
NV Pershing,0.7563986175532037,0.004835283891342115,2.148900210288359e-17,A
NV Storey,0.828522270965062,0.0011694764650732382,2.148900210288359e-17,A
NV Washoe,0.6591558925831221,0.033976189352673804,0.03617891758363991,A
NV White Pine,0.8882912392142969,0.001940520005377244,0.018644542770406208,A
NH Belknap,0.7217814038103736,0.003029295461174935,0.008753211585403545,A
NH Carroll,0.7307560162395266,0.004841361853905186,0.0015500193529908825,A
NH Cheshire,0.7196634429614316,2.6553174208089e-8,0.014965824682472305,A
NH Coos,0.7725035797561233,0.00041807154285089596,2.148900210288359e-17,A
NH Grafton,0.7014024958285655,0.0006279977545928603,0.0064712688850799205,A
NH Hillsborough,0.6461681945328862,0.01574000399353527,0.11254831559933444,C
NH Merrimack,0.7109163993244781,0.0034214744600840354,0.03512829654123536,A
NH Rockingham,0.673241191205801,0.005285973242438813,0.08234965563988296,C
NH Strafford,0.7305723806602643,4.916440181624584e-5,0.04147479496601285,A
NH Sullivan,0.7390135653931923,0.00029670802163890195,0.005688548120026602,A
NJ Atlantic,0.6430054249295741,0.02724408735426589,0.17253216742701188,C
NJ Bergen,0.4072404830340202,2.4464935537874554e-5,0.5505988707761785,C
NJ Burlington,0.5692359922294524,0.019070420621766223,0.21597775821039783,C
NJ Camden,0.558776560762448,0.036435508844855975,0.212885558960507,C
NJ Cape May,0.6669809325267555,0.007395465787895069,0.17647338051339068,C
NJ Cumberland,0.5495520296408063,0.06718388202267792,0.17956661405005703,C
NJ Essex,0.4106819790829056,4.48911305997139e-10,0.6482668440554595,C
NJ Gloucester,0.629193280409429,0.02006842902214777,0.14518585956267624,C
NJ Hudson,0.23410951955219303,0.05527478195275481,0.5447519337454894,C
NJ Hunterdon,0.62591668591615,1.8195146687261014e-14,0.24342502792521042,C
NJ Mercer,0.4349056117332073,0.035382103787610523,0.3771515880481194,C
NJ Middlesex,0.39375372259256436,0.03835209208729485,0.3813575543125622,C
NJ Monmouth,0.49574497459035854,0.024402622239612985,0.2967341282903192,C
NJ Morris,0.5009010078026147,4.277263675950269e-13,0.39652159498213807,C
NJ Ocean,0.5211312655987379,0.020106484230000783,0.3494620829593301,C
NJ Passaic,0.2187060173378163,0.06782576441702623,0.6128349235213194,C
NJ Salem,0.6020424407887074,0.024541139532332164,0.2505386418481936,C
NJ Somerset,0.4890932595690036,9.491057095935813e-13,0.40091107612399196,C
NJ Sussex,0.5563033712105544,1.8402110415994745e-17,0.32351639915053537,C
NJ Union,0.2562340712059923,0.052431518169001046,0.5929589957734958,C
NJ Warren,0.5367436731787991,1.8402110415994745e-17,0.38803374404562924,C
NM Bernalillo,0.7007482765254442,0.019453690813553824,0.02855338409726021,A
NM Catron,0.7425809828787576,1.8402110415994745e-17,0.1584708475654775,C
NM Chaves,0.7885396898387519,0.018857569446783583,0.01022903594673214,A
NM Cibola,0.6818937706099235,0.03432674689777602,0.11622580814231706,C
NM Colfax,0.8754137286798376,0.0010942418448356352,0.015357308180417292,A
NM Curry,0.7312081090146958,0.03164050209627214,2.148900210288359e-17,A
NM De Baca,0.8446660167411006,5.476773537986943e-6,2.148900210288359e-17,A
NM Dona Ana,0.671669473315791,0.03648684919370903,0.006815193334136607,A
NM Eddy,0.8019643541847042,0.013225219117961845,0.009226168134816467,A
NM Grant,0.8020423375123844,0.008710400420319682,0.0033605205972685372,A
NM Guadalupe,0.7208878076390521,0.055350168303211364,2.148900210288359e-17,B
NM Harding,0.7664914711465797,0.014749151346544049,2.148900210288359e-17,A
NM Hidalgo,0.5644420699192302,0.09758916599119047,2.148900210288359e-17,B
NM Lea,0.7326764931486007,0.03783209242081379,2.148900210288359e-17,A
NM Lincoln,0.7897744766757487,0.019670022815665857,0.0017600752823009487,A
NM Los Alamos,0.718620586173413,0.0017359620993253556,2.148900210288359e-17,A
NM Luna,0.7500659255550239,0.03138120214661854,0.02712431975464963,A
NM McKinley,0.0890554250098848,0.1702910424412268,0.49600715842233917,C
NM Mora,0.8461236564600143,0.0010814824492553627,2.148900210288359e-17,A
NM Otero,0.7772309786769297,0.0053682514604014835,0.019773065497458667,A
NM Quay,0.8406099004616623,0.006112129388819886,0.07321395935011302,C
NM Rio Arriba,0.6401266115527573,0.036820953262117526,0.007513063283825526,A
NM Roosevelt,0.7733812578705141,0.025615511355159534,0.010441793800947612,A
NM San Juan,0.46418495907126056,0.04962251402519377,0.29263538720560983,C
NM San Miguel,0.8692269961206671,0.0038401637124020464,2.148900210288359e-17,A
NM Sandoval,0.7069166332382107,0.018090555753897612,0.05906263140493049,C
NM Santa Fe,0.7277243358050435,0.009825440890853047,0.004840637288020319,A
NM Sierra,0.8827949287846698,0.010073222512375902,2.148900210288359e-17,A
NM Socorro,0.7776932382890406,0.00671058817190528,0.08609428945942775,C
NM Taos,0.7468005038105228,0.01153752424781634,0.0020934465650389437,A
NM Torrance,0.8224619749190325,0.011835026605425346,0.017528683946342258,A
NM Union,0.7494542198783242,0.057031269789853935,4.713812376896399e-14,B
NM Valencia,0.777298358921087,0.012689253271890803,0.008249724381732175,A
NY Albany,0.6628365456172102,0.012901334183040831,0.1170569189350874,C
NY Allegany,0.75507645532343,0.00043553343845168093,0.017307588095154276,A
NY Broome,0.7774668647965345,0.00905385537078336,0.07643337748203323,C
NY Cattarau,0.7673905063768374,0.0007256010440878923,0.02290888195558732,A
NY Cayuga,0.7650290659221942,0.0024171045457616817,0.010235318480048522,A
NY Chautauq,0.7621239338070013,0.002954808042237213,0.006924592109294933,A
NY Chemung,0.7829970128650906,0.002975597572147678,0.017159040367252364,A
NY Chenango,0.7478659924373597,0.005315067401178615,0.04757725111694956,A
NY Clinton,0.7564280802672638,5.4288013228197363e-11,0.02475576593307386,A
NY Columbia,0.6424462002698035,0.008789813571159011,0.19725180403012896,C
NY Cortland,0.746012965186255,0.0012297349420080765,0.011772966616308925,A
NY Delaware,0.7323759421998411,0.0025721419998656027,0.024021275635872554,A
NY Dutchess,0.5436883025364924,0.04489310150914702,0.13457429351340996,C
NY Erie,0.6573255782494999,0.008892922692067535,0.1662178598575118,C
NY Essex,0.7786139017459738,0.014400072757958128,1.4761528887442866e-12,A
NY Franklin,0.7465375653158619,0.0016870245587308353,0.002280436242791981,A
NY Fulton,0.7236588297772726,0.0037718172361234977,0.11311398039821911,C
NY Genese,0.7265132139693007,0.013456970228954222,0.023975405558996785,A
NY Greene,0.6901795718279571,0.008857234211819796,0.09996395253457749,C
NY Hamilton,0.8293844546899942,1.8402110415994745e-17,0.08098184674501023,C
NY Herkimer,0.7493166397823838,0.00574899858478293,0.0315063484134494,A
NY Jefferson,0.7488386056672667,0.003391901921691164,2.148900210288359e-17,A
NY Lewis,0.7353562519624868,1.8402110415994745e-17,0.07701165424756187,C
NY Livingston,0.778537484044243,0.006640045995902697,0.01881159813630176,A
NY Madison,0.6814922087821472,0.017445629520226647,0.04052136285612449,A
NY Monroe,0.6959518657897147,0.008725472363902132,0.07936997868016255,C
NY Montgomery,0.7260799933243951,0.00552473450248898,0.028191674061188086,A
NY Nassau,0.27481361858101006,0.05987702046023034,0.5702749335177085,C
NY Niagara,0.7332024331644117,0.008222855872562796,0.10255716349972208,C
NY Oneida,0.6369305550824643,0.01921051739535806,0.0847045575884573,C
NY Onondaga,0.6753149544929835,0.016557053416558738,0.07690659257607034,C
NY Ontario,0.7534919718325486,0.0003284460340934532,0.05743626326278394,C
NY Orange,0.37337203849770106,0.08505508348358722,0.28264306390247357,C
NY Orleans,0.605173919241588,1.8402110415994745e-17,0.28258083554093083,C
NY Oswego,0.7301936774560239,0.0028558726855961404,0.010027081494068026,A
NY Otsego,0.749618345261638,0.0015569686119722437,0.0195922529081233,A
NY Putnam,0.5745798436305624,0.03517912812150456,0.1994822202227693,C
NY Rensselaer,0.7492714668794318,0.004170327793318094,0.06286538818763517,C
NY Rockland,0.15116304020786198,0.12464510906489111,0.4823015486431039,C
NY Saratoga,0.6836560378494677,0.004729725144571282,0.022309645919732626,A
NY Schenectady,0.6891353193232717,0.019258182538602744,0.06363523265330774,C
NY Schoharie,0.7420851254926191,0.0029282779030077627,0.024743436547138252,A
NY Schuyler,0.7633740251667808,0.00456062057848061,2.148900210288359e-17,A
NY Seneca,0.7208786759353053,0.007278970491046228,0.0279565698174296,A
NY St. Lawrence,0.7415476634497343,0.0067413190910459685,0.009439338878588633,A
NY Steuben,0.6622455639829157,1.8402110415994745e-17,0.10186840682569832,C
NY Suffolk,0.35380206878061876,0.07385706819622147,0.37046105918595185,C
NY Sullivan,0.5031062196930692,0.06284549125521288,0.14172107650975105,C
NY Tioga,0.6976399289461183,1.8402110415994745e-17,0.12243662776413136,C
NY Tompkins,0.7659632493508949,0.008676001651240203,2.148900210288359e-17,A
NY Ulster,0.6210280122001266,0.02430545688138923,0.14187848262826622,C
NY Warren,0.683445022265605,1.8402110415994745e-17,0.15795644806516385,C
NY Washington,0.7550961892833343,0.0011276502459520276,0.10104880118001783,C
NY Wayne,0.7164108141504252,0.004790676744058992,0.008632852609924408,A
NY Westchester,0.22479482025976502,0.09377734308300091,0.4500960804897584,C
NY Wyoming,0.74233845947377,0.00016602987676933776,0.058060251827495406,C
NY Yates,0.6992117784445863,1.8402110415994745e-17,0.07081931242595048,C
NY Bronx,0.23701334898653711,7.150817444486319e-15,1.0,C
NY Kings,0.2931760603406435,1.8402110415994745e-17,0.8226956268798472,C
NY New York,0.40171041982999295,3.498409133814526e-17,0.5565925396401397,C
NY Queens,0.2575297835045124,4.836440680738671e-17,0.9188846564197631,C
NY Richmond,0.2877117419962627,0.05204552165771994,0.6032844045441843,C
NC Alamance,0.6895145063967164,0.043159090514079616,0.03746192315719708,B
NC Alexander,0.7561536039968013,0.024036436688158785,1.6702830246208426e-8,A
NC Alleghany,0.7657720315367292,0.0399748959337133,2.148900210288359e-17,A
NC Anson,0.7393697268520375,0.04712481025604718,0.007385308708292478,B
NC Ashe,0.8022932300021997,0.012614931771003878,0.006478335176203017,A
NC Avery,0.829193910284013,0.010178042414256213,2.148900210288359e-17,A
NC Beaufort,0.7540771212688874,0.03387621285198,2.148900210288359e-17,A
NC Bertie,0.6572056804021276,0.05117896143647036,0.052267479326180054,B
NC Bladen,0.652184498020277,0.06674096445521772,0.02383523724074752,B
NC Brunswick,0.7138110200374241,0.024988000898447892,0.0085977127239239,A
NC Buncombe,0.7177554238524863,0.01888558401549677,0.027987044398456503,A
NC Burke,0.6485263566577663,0.054016123564917244,0.048114059815459215,B
NC Cabarrus,0.6678586274958642,0.0328031591335066,0.03084774920668301,A
NC Caldwell,0.7138277996012445,0.04397030928904458,0.007162988996236563,A
NC Camden,0.7330817289215612,0.021956012748537496,0.020425325983604636,A
NC Carteret,0.7671885073448474,0.009801532651170482,0.012864343137507568,A
NC Caswell,0.7458785105848985,0.03399342725139763,0.010420191535339645,A
NC Catawba,0.695513420647316,0.04191568574032161,0.01137983960365149,A
NC Chatham,0.5367123191703307,0.04708384999163662,0.1462838655645901,C
NC Cherokee,0.7572953282650631,0.02804255159144725,0.021141931000852234,A
NC Chowan,0.7527284686666321,0.03739856900397924,2.148900210288359e-17,A
NC Clay,0.7941275824299523,0.02069672463702708,2.148900210288359e-17,A
NC Cleveland,0.7244542763573835,0.04307152324017514,0.013327977309974587,A
NC Columbus,0.6666709211049059,0.03792039694908231,0.14346827242990312,C
NC Craven,0.7492105348684287,0.02100973318448049,0.022976484165797794,A
NC Cumberland,0.7430087427510415,0.027106293507405226,0.02050707015941693,A
NC Currituck,0.7778675349149683,0.005729651169821306,2.148900210288359e-17,A
NC Dare,0.7525864371432507,0.010817812669283477,0.013736811082807502,A
NC Davidson,0.7280280416669884,0.029314788341834586,0.025811731465441676,A
NC Davie,0.7265628953368062,0.021902079792050416,0.02729174002099847,A
NC Duplin,0.4184166419107087,0.12069239854842631,0.09367156491190508,B
NC Durham,0.5693056071389841,0.05731338026252649,0.04255131473629065,B
NC Edgecombe,0.7324356189148526,0.03934556899273056,0.0609191164250341,C
NC Forsyth,0.6597347790939431,0.04386514291713591,0.01197811725029831,B
NC Franklin,0.6831386346338593,0.023136096095165197,0.10827834843661664,C
NC Gaston,0.6944842629102573,0.047391764478652426,0.010763890323178382,B
NC Gates,0.7630323181324332,0.012891885611157426,0.04098266432555969,A
NC Graham,0.8377719281856559,0.008527053292953309,2.148900210288359e-17,A
NC Granville,0.5201723519951938,0.08094442144342553,0.08116914446816711,B
NC Greene,0.6766395983305313,0.054575187628364684,0.016208536139938372,B
NC Guilford,0.6812000982294146,0.027654555453387592,0.04135695790165918,A
NC Halifax,0.7238472053622586,0.046978822625538944,0.015451368526192406,B
NC Harnett,0.7128656900908578,0.023403929012020794,0.04806891757302453,A
NC Haywood,0.7475509475671276,0.03379941279623423,2.148900210288359e-17,A
NC Henderson,0.6797866040518772,0.0250441239973793,0.1014008031007283,C
NC Hertford,0.6548887720715684,0.056629084875439946,0.07851233361229394,C
NC Hoke,0.6615415508912913,0.04996839812039512,0.008661504959440415,B
NC Hyde,0.7768682836300566,0.03525964074564647,2.148900210288359e-17,A
NC Iredell,0.7121015009437385,0.027692385528937113,0.013389707616468936,A
NC Jackson,0.7303464704741812,0.027448842836466068,0.01492555880199221,A
NC Johnston,0.6393834279887852,0.041881488376167536,0.030673873476647087,B
NC Jones,0.7533163909175575,0.02154864556587806,0.11142581970761321,C
NC Lee,0.604639480077644,0.06692565410151491,0.01986510789524631,B
NC Lenoir,0.7630990671676745,0.030671337498041032,0.049515823400814375,A
NC Lincoln,0.7245776833779933,0.03189179753713495,2.148900210288359e-17,A
NC Macon,0.7358143807936425,0.03988820897964498,0.012932628220931533,A
NC Madison,0.7995912647168323,0.004793927618195975,2.148900210288359e-17,A
NC Martin,0.7286778592051502,0.031161878742715386,0.07333752709842972,C
NC Mcdowell,0.6812851216267573,0.05435639591298891,0.01821721802525305,B
NC Mecklenburg,0.5744073365652271,0.06095709027208779,0.02292308363468535,B
NC Mitchell,0.7832837208022416,0.018471669796195075,0.013320415683908942,A
NC Montgomery,0.5619999386820368,0.0829847003286664,0.058129597111918174,B
NC Moore,0.703615921564945,0.027002968951401217,0.03283003231080725,A
NC Nash,0.71068186193035,0.03971746986637941,0.018209128929140832,A
NC New Hanover,0.6816918510374179,0.028274660343336807,0.006789583160218268,A
NC Northampton,0.6567104563045669,0.03145182653015506,0.1885323415495617,C
NC Onslow,0.7683164654627186,0.012559279264063616,0.004983774484927046,A
NC Orange,0.6383186130683517,0.026970616138705505,0.07778014715128563,C
NC Pamlico,0.7871302825429466,0.028935122699360306,0.005007180995099911,A
NC Pasquotank,0.6958936174195247,0.02537274720652765,0.07809039842324958,C
NC Pender,0.7070633358430395,0.02669461509709445,0.00801477275448562,A
NC Perquimans,0.7910183553591742,0.008049013304977697,0.08507860405902838,C
NC Person,0.7745007442698126,0.015997106791330748,0.014452653491590136,A
NC Pitt,0.6915102642449358,0.04059658834704488,0.0044034899735970355,A
NC Polk,0.7753858221614627,0.019270490500259637,0.06053137721432958,C
NC Randolph,0.6701560129912933,0.04693285595776546,0.032501197778039226,B
NC Richmond,0.755238318619284,0.03604532699216358,0.03063779795796481,A
NC Robeson,0.6357696037640167,0.07808092199551912,0.04616737236978851,B
NC Rockingham,0.7882369740688467,0.015635993764632056,0.007835598096641696,A
NC Rowan,0.6837489361217317,0.04107259978655578,0.07696239682764236,C
NC Rutherford,0.7356048816775543,0.0307214354011057,0.033401190052938984,A
NC Sampson,0.584146050819249,0.08561911592832962,0.018518088909442215,B
NC Scotland,0.772973296008021,0.05046927909769963,3.874931913744572e-11,B
NC Stanly,0.6772946620133377,0.057643527308139986,0.03540410054984032,B
NC Stokes,0.7481806011198955,0.01873485932277706,0.00018192151828728327,A
NC Surry,0.7021482739999084,0.04132948410022478,0.009307841862922796,A
NC Swain,0.7780632776281394,0.028650588087818455,0.011152513945833636,A
NC Transylvania,0.7839630849934035,0.01147775705117597,0.004783622173852687,A
NC Tyrrell,0.5956123642998703,0.11214856163242039,0.01832356543315948,B
NC Union,0.6357664440296453,0.03558081530311727,0.022264217655330824,A
NC Vance,0.6522546796960382,0.04090915173707655,0.1696560193674334,C
NC Wake,0.6421435390869948,0.033080590381505195,0.01079330998597322,A
NC Warren,0.6937815061514198,0.04906936992660336,0.04166157767691819,B
NC Washington,0.729877064228224,0.026845265488374136,0.11885334422177024,C
NC Watauga,0.7599463240795524,0.011584827734547188,2.148900210288359e-17,A
NC Wayne,0.5454326712642013,0.08198371581936721,0.04856448511748202,B
NC Wilkes,0.6702579835317165,0.0551978230548865,0.02208166474609616,B
NC Wilson,0.626577637015873,0.05719714662055936,0.05091084807563953,B
NC Yadkin,0.686786477913052,0.04078433843720963,0.024744540453327957,A
NC Yancey,0.8081162872916492,0.010206300824826865,2.148900210288359e-17,A
ND Adams,0.7326274728359555,1.8402110415994745e-17,2.148900210288359e-17,A
ND Barnes,0.7340726552251908,0.01808430252497464,2.148900210288359e-17,A
ND Benson,0.6808449228795527,0.09189014511467519,0.0015786081531667874,B
ND Billings,0.796956649285841,0.0035005226544422077,2.148900210288359e-17,A
ND Bottineau,0.7667816851008417,0.0046532369018289065,2.148900210288359e-17,A
ND Bowman,0.7550947858023017,0.007700634600945682,2.148900210288359e-17,A
ND Burke,0.6617627970926954,0.06528171946997975,2.148900210288359e-17,B
ND Burleigh,0.6391610280975608,0.04325320690735064,2.148900210288359e-17,B
ND Cass,0.5217739141406531,0.05717025435474396,0.05695685360061422,B
ND Cavalier,0.7211594282357298,0.021594824956578922,2.148900210288359e-17,A
ND Dickey,0.7573036308577751,0.006688081403747767,2.148900210288359e-17,A
ND Divide,0.7380708725185254,0.0034127934176946995,2.148900210288359e-17,A
ND Dunn,0.7039816953947277,0.030967408943452956,2.148900210288359e-17,A
