Name,S1,S2,S3,S4
MS Calhoun,25.876263,72.29086,2.5319026e-14,164.97675
MS Carroll,59.49847,31.134405,2.5319026e-14,168.13527
MS Chickasaw,46.282433,86.94885,2.5319026e-14,135.1113
MS Choctaw,22.483242,42.002106,5.617547e-14,180.40138
MS Claiborne,65.047874,165.0014,2.5319026e-14,62.53764
MS Clarke,59.536114,44.47701,0.010434495,160.36058
MS Clay,25.739168,99.82809,0.0633247,126.070564
MS Coahoma,22.537628,179.60858,2.5319026e-14,71.733635
MS Copiah,31.838644,107.75159,2.5319026e-14,121.93593
MS Covington,24.320211,70.98091,2.5319026e-14,166.7666
MS DeSoto,7.013711,39.963802,52.530087,122.20312
MS Forrest,26.756657,88.79563,25.872017,114.029465
MS Franklin,16.549723,52.932003,2.5319026e-14,177.03163
MS George,9.523023,39.334236,2.5319026e-14,199.326
MS Greene,25.691654,51.16157,2.5319026e-14,168.17311
MS Grenada,39.609386,78.18775,2.5319026e-14,148.89897
MS Hancock,13.255926,17.434656,16.826826,189.90076
MS Harrison,3.007083,79.60643,34.115494,123.97655
MS Hinds,13.001884,147.38956,35.524815,57.54778
MS Holmes,110.82065,139.8058,2.5319026e-14,56.31759
MS Humphreys,57.66184,151.51192,2.5319026e-14,74.07816
MS Issaquena,53.35623,127.94088,2.5319026e-14,110.8358
MS Itawamba,23.39978,9.879362,0.88540894,209.22432
MS Jackson,9.378439,48.730297,31.74985,147.11464
MS Jasper,22.230545,97.06329,2.5319026e-14,134.12135
MS Jeff Davis,19.673546,147.78728,2.5319026e-14,101.57659
MS Jefferson,31.091301,119.8264,2.5319026e-14,112.684265
MS Jones,33.96109,63.606724,2.5241198e-9,163.24614
MS Kemper,67.14381,105.254234,2.5319026e-14,99.8901
MS Lafayette,10.376909,60.21465,58.95549,96.21714
MS Lamar,10.93299,29.310518,42.178776,144.45573
MS Lauderdale,49.210068,73.543205,11.262489,129.32278
MS Lawrence,19.1176,61.19566,2.5319026e-14,168.2383
MS Leake,44.769276,109.77217,2.5319026e-14,121.49377
MS Lee,13.079283,53.925655,19.67926,155.98117
MS Leflore,77.47999,139.93498,2.5319026e-14,74.6021
MS Lincoln,47.03089,43.14719,1.7481628e-7,170.43607
MS Lowndes,16.87636,82.49294,21.61134,121.88949
MS Madison,23.052942,39.853527,74.69594,90.07203
MS Marion,31.430195,64.69444,2.5319026e-14,169.97534
MS Marshall,7.8294916,92.54335,2.5319026e-14,142.70628
MS Monroe,50.067383,28.057003,7.5687785,167.08829
MS Montgomery,34.07172,75.84428,2.5319026e-14,157.99571
MS Neshoba,87.20676,72.54151,2.5319026e-14,132.45764
MS Newton,23.516642,71.66219,2.5319026e-14,164.56856
MS Noxubee,50.65232,157.93369,2.5319026e-14,68.8355
MS Oktibbeha,23.353342,81.61839,54.30371,70.58565
MS Panola,13.7468605,110.49046,2.5319026e-14,130.0611
MS Pearl River,25.915049,22.647207,4.9408693,194.45013
MS Perry,21.431814,40.655304,2.5319026e-14,192.40036
MS Pike,28.646837,115.48958,2.5319026e-14,118.04085
MS Pontotoc,7.6512985,76.879814,2.5319026e-14,164.84683
MS Prentiss,12.468291,34.179756,2.5319026e-14,200.68468
MS Quitman,13.412275,158.16135,2.5319026e-14,101.38373
MS Rankin,8.9432745,25.059378,53.807003,134.63622
MS Scott,33.997566,137.79889,2.5319026e-14,103.68327
MS Sharkey,26.898003,159.84663,2.5319026e-14,87.09676
MS Simpson,26.913254,78.99801,2.5319026e-14,154.70015
MS Smith,39.08661,19.52763,2.5319026e-14,190.47961
MS Stone,6.6699305,55.095963,2.5319026e-14,179.8489
MS Sunflower,29.118067,172.71298,2.5319026e-14,73.89014
MS Tallahatchie,20.800137,148.67078,2.5319026e-14,97.56157
MS Tate,21.758654,80.30191,7.1714905e-11,144.98293
MS Tippah,25.814447,41.752296,2.5319026e-14,187.34418
MS Tishomingo,20.858896,8.351246,2.5319026e-14,223.18324
MS Tunica,26.661386,172.76804,11.65194,58.953823
MS Union,16.784275,47.31394,2.5319026e-14,180.40323
MS Walthall,36.688526,80.50281,2.5319026e-14,142.39334
MS Warren,20.97607,94.5127,12.287189,129.09474
MS Washington,26.012493,166.58992,2.5319026e-14,82.05428
MS Wayne,40.39227,76.83646,2.5319026e-14,146.55731
MS Webster,50.647842,11.820857,0.11361225,195.7076
MS Wilkinson,66.62828,115.39201,2.5319026e-14,98.13048
MS Winston,29.834974,89.71941,3.316501e-5,138.19316
MS Yalobusha,42.063522,53.45355,2.5319026e-14,164.17863
MS Yazoo,16.035868,157.60732,4.41329e-14,104.344246
MO Adair,1.0788529e-14,31.901693,63.62696,125.71611
MO Andrew,1.7092919,1.940496e-14,48.012188,163.5087
MO Atchison,1.0788529e-14,1.940496e-14,30.2106,188.48135
MO Audrain,2.7185273,20.635618,40.112648,169.11064
MO Barry,1.0788529e-14,43.873547,21.274855,169.32191
MO Barton,1.0788529e-14,6.551605,22.921461,204.71779
MO Bates,3.3584924,3.0719886,37.220795,187.37263
MO Benton,0.8739962,7.6444087,20.409586,207.20665
MO Bollinger,0.58788884,8.46601,20.37231,200.59326
MO Boone,0.46896136,31.816467,127.16939,52.029793
MO Buchanan,7.8417335,36.446823,58.250168,137.09282
MO Butler,0.65585834,27.071556,17.33883,202.80096
MO Caldwell,2.8901904,4.6832323,32.534515,191.26198
MO Callaway,1.1179819,18.593775,52.45224,149.98584
MO Camden,3.0119276,3.2875428,53.426315,169.79768
MO Cape Girardeau,2.0669456,13.047314,66.65082,141.32594
MO Carroll,1.7110395e-8,7.308512,30.140692,192.79079
MO Carter,10.150195,8.490636,11.518125,218.13217
MO Cass,4.5766354,0.06527625,76.6551,137.90974
MO Cedar,1.0788529e-14,0.13252518,18.819267,218.21863
MO Chariton,1.0788529e-14,1.940496e-14,30.19328,191.82585
MO Christian,0.21888328,2.7047968e-6,64.98489,147.00705
MO Clark,1.0788529e-14,1.5436723e-5,30.53503,198.04054
MO Clay,2.0559669,9.681918,106.509254,96.0464
MO Clinton,1.0788529e-14,4.8238413e-10,51.022446,173.42738
MO Cole,1.037994,14.04948,84.03455,121.481674
MO Cooper,1.0788529e-14,23.208036,35.681374,165.40866
MO Crawford,1.0788529e-14,24.485102,15.945515,199.24435
MO Dade,1.0788529e-14,4.8267694,27.897203,201.40918
MO Dallas,0.8046705,18.43227,27.45654,185.50546
MO Daviess,1.0788529e-14,5.682115,34.530743,184.81052
MO De Kalb,1.5632697,20.610987,31.208479,174.53145
MO Dent,1.0788529e-14,1.4582651,16.879189,221.54826
MO Douglas,2.3653054,5.5114994,17.232996,208.31572
MO Dunklin,4.82133,71.483635,0.0018994529,189.98892
MO Franklin,8.618864,1.940496e-14,55.342403,159.68109
MO Gasconade,2.482862,1.940496e-14,30.964127,194.78177
MO Gentry,49.511406,1.940496e-14,37.046898,159.7367
MO Greene,1.0697157,23.310637,92.68189,109.11825
MO Grundy,2.3074207,10.070127,33.857613,182.76608
MO Harrison,3.4923003,12.685988,23.652842,192.94441
MO Henry,5.918206,3.0122852,29.478907,196.24673
MO Hickory,1.0788529e-14,20.866611,12.397122,205.71626
MO Holt,1.0788529e-14,1.940496e-14,26.397097,199.71326
MO Howard,1.0788529e-14,11.958995,46.343628,161.25778
MO Howell,0.00987699,11.255981,24.895103,198.87381
MO Iron,1.0788529e-14,13.258204,9.834317,225.35277
MO Jackson,5.5235868,75.52129,95.933075,60.807873
MO Jasper,5.1534476,35.76522,45.0565,149.22664
MO Jefferson,5.3197856,1.9255778e-7,64.45771,158.20438
MO Johnson,0.29601216,27.460436,64.13586,126.21045
MO Knox,1.0788529e-14,1.0596168e-8,29.41638,202.87135
MO Laclede,0.25690216,13.800242,26.015669,197.5242
MO Lafayette,3.300368,4.8700027,50.417725,169.83954
MO Lawrence,0.31672725,27.814505,30.890203,179.27391
MO Lewis,6.8258076,18.600574,34.626137,170.66241
MO Lincoln,1.1797478,3.8055289,40.686176,177.8961
MO Linn,4.7752223,1.940496e-14,34.261044,188.65749
MO Livingston,1.0788529e-14,16.252205,34.837418,173.80386
MO Macon,1.0788529e-14,61.25811,14.440546,169.77724
MO Madison,1.0788529e-14,4.7203116,23.927923,200.34251
MO Maries,1.0788529e-14,6.726602,25.482689,204.31445
MO Marion,1.2842354,11.5137615,34.338905,181.83484
MO McDonald,23.465965,30.63586,24.17119,164.46854
MO Mercer,1.0788529e-14,1.154002e-13,31.204342,189.31097
MO Miller,8.1810526e-7,7.0663114,32.602577,189.57768
MO Mississippi,4.081724e-7,92.282936,5.5722184,158.88628
MO Moniteau,5.211438,24.649565,37.944603,154.74239
MO Monroe,1.0788529e-14,2.574427,30.721525,195.15567
MO Montgomery,0.72308004,5.3933196,25.88002,201.95503
MO Morgan,1.0788529e-14,21.130997,32.19313,182.53278
MO New Madrid,4.791012,60.95602,0.0047137463,185.29832
MO Newton,3.4358435,25.6941,38.807995,162.27924
MO Nodaway,1.0788529e-14,21.86096,57.508656,132.33023
MO Oregon,1.0788529e-14,4.456193,12.068189,220.0713
MO Osage,0.7204635,1.940496e-14,45.996548,165.12022
MO Ozark,1.0788529e-14,1.1272492,12.215782,225.1185
MO Pemiscot,19.954937,80.84875,3.9318519,163.97507
MO Perry,9.828394,1.940496e-14,31.2317,187.32059
MO Pettis,2.5689936,38.191174,38.65371,153.31656
MO Phelps,1.0788529e-14,16.24963,58.83931,151.18744
MO Pike,2.2658536,25.904661,29.08635,173.939
MO Platte,2.0460634,3.984912,121.6405,81.154594
MO Polk,1.0788529e-14,13.943035,33.145924,183.59991
MO Pulaski,0.85832405,54.32098,57.80678,111.20564
MO Putnam,2.0258946,0.023699956,26.1061,199.25662
MO Ralls,1.0788529e-14,1.940496e-14,31.15024,186.1878
MO Randolph,0.39498267,21.259308,25.933693,184.171
MO Ray,1.0788529e-14,0.0053572753,43.156586,182.0533
MO Reynolds,1.0788529e-14,15.1207,11.69645,217.59755
MO Ripley,1.0788529e-14,15.339347,8.765774,220.22403
MO Saline,19.804356,7.8198104,86.6116,104.483635
MO Schuyler,1.0788529e-14,3.5645933,16.576414,219.08652
MO Scotland,10.983796,6.1883982e-9,39.68955,182.95908
MO Scott,13.308745,37.107834,27.364264,174.07536
MO Shannon,1.0788529e-14,39.49609,72.731865,115.58904
MO Shelby,1.0788529e-14,20.698336,31.97649,183.00574
MO St. Charles,8.281259,13.970679,60.563652,142.21089
MO St. Clair,1.0788529e-14,29.29534,19.997807,179.36505
MO St. Francois,0.99085355,39.17766,26.465206,170.7147
MO St. Louis,26.169199,20.203138,71.30395,122.817345
MO St. Louis City,26.986586,81.153465,82.98241,62.18649
MO Ste. Genevieve,3.3540926,0.0011090621,32.681824,197.87448
MO Stoddard,11.01885,1.940496e-14,27.05055,192.87283
MO Stone,0.00054759433,34.715427,28.290218,170.26126
MO Sullivan,6.5324645,40.804684,41.436832,152.14165
MO Taney,2.87971,30.416767,28.023518,176.4671
MO Texas,1.0788529e-14,8.035039,19.671473,206.26123
MO Vernon,1.0788529e-14,11.954113,40.970806,173.42812
MO Warren,1.0788529e-14,36.378258,19.995657,188.88394
MO Washington,1.55633,35.89717,4.081681,203.90866
MO Wayne,1.0788529e-14,28.047075,21.438755,184.89876
MO Webster,0.61965334,2.4285697e-12,32.328598,183.99336
MO Worth,1.0788529e-14,16.536234,28.758835,196.9166
MO Wright,1.0788529e-14,76.82368,38.950356,128.27917
MT Beaverhead,1.1188703,0.00049237773,82.85044,116.74245
MT Big Horn,18.404055,125.64225,35.013393,72.54169
MT Blaine,1.0788529e-14,83.43708,44.591442,104.33986
MT Broadwater,1.0788529e-14,1.940496e-14,58.914585,143.87993
MT Carbon,1.0788529e-14,1.940496e-14,94.75563,103.72067
MT Carter,1.0788529e-14,1.940496e-14,42.256588,171.17294
MT Cascade,2.0047696,2.4222512,84.35489,124.081535
MT Chouteau,1.0788529e-14,13.414144,72.56678,130.62181
MT Custer,2.3563912,3.9867843e-13,66.21644,149.26071
MT Daniels,1.0788529e-14,1.940496e-14,46.52867,165.37656
MT Dawson,1.0788529e-14,1.940496e-14,69.69262,140.43794
MT Deer Lodge,1.0788529e-14,16.826174,73.777214,128.94609
MT Fallon,1.0788529e-14,1.940496e-14,45.512928,160.80376
MT Fergus,1.0788529e-14,1.940496e-14,68.74846,139.37881
MT Flathead,1.2632823,1.940496e-14,83.62253,118.011765
MT Gallatin,1.4521914,0.0002380823,136.27911,51.636147
MT Garfield,1.0788529e-14,1.940496e-14,31.450607,177.72101
MT Glacier,5.178287e-6,117.04264,44.86097,75.60461
MT Golden Valley,2.6037762,1.2639562e-9,52.67416,156.23169
MT Granite,1.0788529e-14,1.940496e-14,62.977024,140.53598
MT Hill,1.0788529e-14,48.02129,56.475388,125.10469
MT Jefferson,1.0788529e-14,1.940496e-14,80.26739,115.36526
MT Judith Basin,1.0788529e-14,1.940496e-14,67.8467,130.34897
MT Lake,0.014338832,34.588135,72.35085,114.80592
MT Lewis & Clark,0.3754916,1.940496e-14,108.7866,91.301796
MT Liberty,1.0788529e-14,25.125923,50.10056,146.0712
MT Lincoln,4.419062,1.940496e-14,48.313557,166.06078
MT Madison,11.1470585,1.940496e-14,75.5226,129.95639
MT McCone,1.0788529e-14,1.940496e-14,68.338104,139.72932
MT Meagher,1.0788529e-14,1.940496e-14,51.211773,160.29842
MT Mineral,1.0788529e-14,1.9734054e-12,44.856106,183.47302
MT Missoula,0.5021627,4.7769337,130.04399,63.558487
MT Musselshell,1.0788529e-14,12.90914,41.765297,167.5468
MT Park,1.0788529e-14,1.940496e-14,106.35753,92.11971
MT Petroleum,1.0788529e-14,1.940496e-14,47.11922,159.36017
MT Phillips,1.0788529e-14,10.4056635,39.314503,169.88942
MT Pondera,1.0788529e-14,12.053149,61.25933,144.96658
MT Powder River,1.0788529e-14,1.940496e-14,55.156227,152.16455
MT Powell,1.0788529e-14,8.379066,54.105747,148.64833
MT Prairie,1.0788529e-14,1.940496e-14,46.71955,166.4785
MT Ravalli,0.55051726,1.940496e-14,77.83054,129.08482
MT Richland,1.8472427,0.62036777,55.79512,156.57585
MT Roosevelt,1.0788529e-14,108.388596,31.293785,111.7773
MT Rosebud,2.5513115,49.312912,42.006023,133.34972
MT Sanders,1.0788529e-14,3.7287893e-9,50.654575,165.96771
MT Sheridan,1.0788529e-14,1.940496e-14,62.42868,153.35152
MT Silver Bow,1.0788529e-14,22.653511,83.97823,109.81101
MT Stillwater,1.6860148,1.940496e-14,83.04248,117.35494
MT Sweet Grass,7.1003203,1.940496e-14,74.55087,124.16587
MT Teton,1.0788529e-14,1.940496e-14,66.850655,138.98712
MT Toole,77.40656,7.2138076e-14,54.736786,125.354004
MT Treasure,1.0788529e-14,1.940496e-14,56.08821,151.98872
MT Valley,1.0788529e-14,1.940496e-14,65.05947,143.74582
MT Wheatland,1.0788529e-14,8.018855,51.48294,156.47298
MT Wibaux,1.0788529e-14,13.697592,37.713776,172.21678
MT Yellowstone,4.743293,3.6800528,95.23772,109.65513
NE Adams,22.905268,1.940496e-14,78.53454,121.57195
NE Antelope,4.477084,1.940496e-14,53.366634,151.56648
NE Arthur,1.0788529e-14,7.522783,44.889458,146.7516
NE Banner,1.0788529e-14,1.940496e-14,52.023342,153.53638
NE Blaine,1.0788529e-14,1.940496e-14,50.520924,159.09277
NE Boone,1.0788529e-14,1.940496e-14,61.156193,142.82909
NE Box Butte,1.0788529e-14,1.3673251,63.473053,152.65683
NE Boyd,1.0788529e-14,1.940496e-14,43.599148,168.2309
NE Brown,1.0788529e-14,1.940496e-14,39.507656,174.68938
NE Buffalo,3.6951294,0.0054824646,96.81249,106.18296
NE Burt,1.0788529e-14,1.940496e-14,56.52404,160.16364
NE Butler,2.0503132,1.940496e-14,59.745026,146.50986
NE Cass,1.8752953,1.940496e-14,71.53579,130.59798
NE Cedar,1.0788529e-14,1.940496e-14,54.876247,148.23895
NE Chase,1.0788529e-14,15.963116,49.032265,148.93097
NE Cherry,1.0788529e-14,0.0005523121,76.07872,132.55325
NE Cheyenne,1.0788529e-14,1.940496e-14,62.928516,143.29839
NE Clay,0.88585955,0.0045175585,55.751152,160.38773
NE Colfax,54.21896,75.288,58.39676,63.13453
NE Cuming,1.1514705e-8,0.00021234517,68.78284,142.46716
NE Custer,26.263792,1.940496e-14,53.592518,143.77235
NE Dakota,109.41367,73.63229,50.320557,52.649273
NE Dawes,1.0788529e-14,12.776508,81.0939,111.55298
NE Dawson,41.634975,74.35017,48.36605,86.80329
NE Deuel,1.0788529e-14,1.940496e-14,50.605766,164.44008
NE Dixon,15.801349,1.8660523,61.770725,142.00618
NE Dodge,19.444368,7.9076285,78.45426,125.5678
NE Douglas,12.604953,36.341553,123.27768,53.901196
NE Dundy,1.0788529e-14,12.737739,42.16927,164.17656
NE Fillmore,15.715394,1.940496e-14,56.580204,144.41206
NE Franklin,1.0788529e-14,1.940496e-14,43.992275,171.81055
NE Frontier,1.0788529e-14,1.940496e-14,47.836014,158.9667
NE Furnas,10.381013,1.940496e-14,42.918762,170.14003
NE Gage,11.775542,1.940496e-14,62.603306,139.54669
NE Garden,1.0788529e-14,1.940496e-14,44.403763,172.9796
NE Garfield,1.0788529e-14,1.940496e-14,42.01338,173.06253
NE Gosper,4.1294465,1.940496e-14,44.529587,162.58006
NE Grant,1.0788529e-14,1.940496e-14,46.40984,156.12607
NE Greeley,1.0788529e-14,1.940496e-14,49.99504,158.0099
NE Hall,61.323944,47.68118,64.49928,78.366806
NE Hamilton,75.37065,1.940496e-14,57.91026,105.84527
NE Harlan,1.0788529e-14,1.940496e-14,40.645657,177.05304
NE Hayes,1.0788529e-14,1.940496e-14,50.428032,151.88489
NE Hitchcock,1.0788529e-14,1.940496e-14,34.458527,183.49944
NE Holt,1.0788529e-14,1.940496e-14,59.10063,149.51524
NE Hooker,1.0788529e-14,0.009571491,51.26071,157.12476
NE Howard,34.080284,1.940496e-14,57.240147,127.535904
NE Jefferson,1.0788529e-14,1.940496e-14,56.70666,161.23291
NE Johnson,1.0788529e-14,22.573671,53.94286,145.8959
NE Kearney,1.0788529e-14,1.940496e-14,69.748505,140.92638
NE Keith,1.0788529e-14,1.940496e-14,50.854603,161.57677
NE Keya Paha,1.0788529e-14,1.940496e-14,47.196587,159.53456
NE Kimball,0.50214726,1.6892451,47.46431,174.66959
NE Knox,1.0788529e-14,0.035978675,58.92434,158.25981
NE Lancaster,2.8176506,13.894127,132.22054,62.05803
NE Lincoln,3.9086454,1.12219425e-8,61.626163,148.28831
NE Logan,1.0788529e-14,9.155901,49.41124,151.94997
NE Loup,1.0788529e-14,1.940496e-14,44.872475,162.04916
NE Madison,12.69612,11.487768,56.827602,120.9774
NE McPherson,1.0788529e-14,34.72897,58.489014,130.65842
NE Merrick,3.3399413,1.940496e-14,54.332855,155.43886
NE Morrill,1.3885562,17.707788,47.464115,155.20053
NE Nance,1.0788529e-14,1.940496e-14,48.508606,164.30058
NE Nemaha,1.0788529e-14,1.940496e-14,69.53363,138.32306
NE Nuckolls,1.0788529e-14,1.940496e-14,53.872864,163.23413
NE Otoe,0.7469148,4.1497287e-6,69.49544,140.2717
NE Pawnee,1.0788529e-14,11.81317,45.910248,160.76973
NE Perkins,30.122847,1.940496e-14,47.533577,144.93903
NE Phelps,1.0788529e-14,1.940496e-14,66.38216,143.71077
NE Pierce,2.6011765,1.940496e-14,51.019413,152.53859
NE Platte,12.815608,26.01368,77.77804,100.27621
NE Polk,2.3087904,1.940496e-14,59.248726,148.93434
NE Red Willow,1.0788529e-14,1.940496e-14,56.010456,153.99434
NE Richardson,5.2903147,1.940496e-14,48.45533,164.9333
NE Rock,1.0788529e-14,1.940496e-14,39.971428,169.04552
NE Saline,31.918486,42.258335,65.24267,96.14909
NE Sarpy,2.6860278,16.985828,112.06789,69.66651
NE Saunders,3.9652,1.940496e-14,69.38123,132.35403
NE Scotts Bluff,5.4922853,19.436333,61.07711,133.48584
NE Seward,6.341505,1.940496e-14,76.55716,120.94507
NE Sheridan,1.0788529e-14,6.21771,53.417797,163.89905
NE Sherman,3.9445565,1.940496e-14,46.7309,162.21361
NE Sioux,1.0788529e-14,1.940496e-14,60.63797,133.69708
NE Stanton,1.0788529e-14,1.940496e-14,63.517418,138.20894
NE Thayer,1.0788529e-14,1.940496e-14,44.164814,171.72806
NE Thomas,1.0788529e-14,1.940496e-14,54.129013,150.89542
NE Thurston,18.589308,104.48963,31.652718,97.880844
NE Valley,1.0788529e-14,1.940496e-14,56.046677,154.26846
NE Washington,4.741744,1.940496e-14,77.50142,121.063484
NE Wayne,1.0788529e-14,3.0478547,91.51901,101.68049
NE Webster,1.0788529e-14,1.940496e-14,51.414875,164.06049
NE Wheeler,1.0788529e-14,1.940496e-14,42.334316,161.34406
NE York,1.0788529e-14,1.940496e-14,69.52809,140.20152
NV Carson City,3.7286048,42.376812,79.76545,100.44722
NV Churchill,2.3489163,80.627235,88.46952,71.23806
NV Clark,12.650758,48.01834,95.94555,58.912716
NV Douglas,1.0788529e-14,34.910397,82.93204,102.366776
NV Elko,1.4090806,61.167675,62.269886,109.71049
NV Esmeralda,1.0788529e-14,26.984018,40.649937,149.52065
NV Eureka,1.0788529e-14,49.034023,49.112076,126.72688
NV Humboldt,13.68883,81.54989,51.3649,90.64271
NV Lander,6.4551053,37.8377,56.55014,122.47208
NV Lincoln,1.0788529e-14,22.051966,49.961193,155.07327
NV Lyon,0.9409489,46.357113,40.544025,149.8759
NV Mineral,1.0788529e-14,53.07645,41.843483,148.87288
NV Nye,2.9930708,72.509964,44.959393,110.74742
NV Pershing,1.0788529e-14,25.178797,53.177883,132.98077
NV Storey,1.0788529e-14,50.763535,86.25559,93.977066
NV Washoe,8.262906,51.646515,85.61187,78.441605
NV White Pine,1.4890764,36.07171,65.05284,130.64793
NH Belknap,1.4753821,1.940496e-14,98.4318,108.45215
NH Carroll,0.44337216,1.940496e-14,100.684425,107.06375
NH Cheshire,2.322422,1.940496e-14,124.93887,77.75594
NH Coos,1.0788529e-14,1.0535594e-9,90.325386,129.29736
NH Grafton,0.713156,2.4633719e-5,138.00934,63.288223
NH Hillsborough,23.47477,0.0050851856,152.82385,46.01312
NH Merrimack,6.395561,1.940496e-14,134.75043,67.74303
NH Rockingham,14.452199,1.940496e-14,145.51016,48.5099
NH Strafford,7.766367,9.965178e-5,133.95425,68.47203
NH Sullivan,0.8418489,1.940496e-14,106.91778,99.972466
NJ Atlantic,37.095695,63.55803,127.12037,23.777786
NJ Bergen,77.02006,11.617333,161.57689,3.9694237e-14
NJ Burlington,46.431633,7.7123696e-11,166.60345,18.294685
NJ Camden,47.05361,62.639168,140.44846,3.9694237e-14
NJ Cape May,33.754135,1.940496e-14,118.7279,83.619705
NJ Cumberland,42.94766,102.25745,87.00321,36.24892
NJ Essex,103.38012,70.572624,114.227936,3.9694237e-14
NJ Gloucester,34.21816,1.940496e-14,138.16647,55.778137
NJ Hudson,87.801735,63.54413,116.327194,3.9694237e-14
NJ Hunterdon,38.020824,1.940496e-14,169.14297,11.904406
NJ Mercer,69.23428,36.505356,150.70953,3.9694237e-14
NJ Middlesex,63.871883,33.749653,150.75928,3.9694237e-14
NJ Monmouth,57.02375,1.940496e-14,178.32695,5.6612565e-14
NJ Morris,58.263813,1.940496e-14,176.50812,3.9694237e-14
NJ Ocean,62.65681,1.940496e-14,129.64824,52.311985
NJ Passaic,102.9834,60.789585,114.723335,3.9694237e-14
NJ Salem,55.09239,3.6760198e-6,102.16223,90.89253
NJ Somerset,59.578003,1.940496e-14,175.43275,3.9694237e-14
NJ Sussex,51.7252,1.940496e-14,135.92563,41.125816
NJ Union,96.56781,49.77985,128.1266,3.9694237e-14
NJ Warren,64.17029,1.940496e-14,130.94336,43.450535
NM Bernalillo,4.731672,80.64465,123.22094,17.003767
NM Catron,23.36248,21.73764,41.6161,152.30151
NM Chaves,1.3209653,107.203545,47.284714,86.60088
NM Cibola,19.643028,139.30495,37.705105,57.507576
NM Colfax,0.6751471,59.957508,65.25829,109.03052
NM Curry,6.257894e-14,85.45779,48.83715,99.99426
NM De Baca,1.0788529e-14,51.739014,41.41366,144.60228
NM Dona Ana,1.326098,115.13339,87.794464,24.241114
NM Eddy,1.2091819,68.90713,55.732677,110.46194
NM Grant,1.100127e-9,68.04288,63.571358,96.91697
NM Guadalupe,2.0273259,136.63243,48.02252,60.146446
NM Harding,1.0788529e-14,28.179087,68.703,127.02229
NM Hidalgo,2.8486817,104.92278,40.791416,91.65032
NM Lea,1.0788529e-14,112.586334,42.345882,87.03097
NM Lincoln,0.46076378,37.898136,72.7513,114.58866
NM Los Alamos,1.0788529e-14,2.8757882e-10,159.65915,37.31204
NM Luna,4.570888,129.51799,39.246258,72.80016
NM McKinley,93.969826,143.32521,34.06892,20.638294
NM Mora,1.0788529e-14,94.33263,54.254555,82.95296
NM Otero,2.0995975,74.774826,58.14654,93.16892
NM Quay,11.874127,51.069958,43.924168,136.1831
NM Rio Arriba,1.569736,114.81388,46.95183,53.05463
NM Roosevelt,1.9816805,77.54251,49.651215,102.85407
NM San Juan,49.404583,45.97699,67.49114,76.35832
NM San Miguel,1.0788529e-14,137.5204,64.793755,40.63407
NM Sandoval,9.0450735,95.99256,69.00749,58.676357
NM Santa Fe,0.5521767,70.26858,127.84838,15.288276
NM Sierra,1.0788529e-14,55.140053,37.471188,155.68579
NM Socorro,13.22778,101.87939,49.253036,78.102905
NM Taos,1.0788529e-14,87.14883,83.99979,46.656025
NM Torrance,2.3859253,69.67634,41.12846,123.118065
NM Union,3.5709853,59.53683,48.403145,123.96038
NM Valencia,1.0547209,91.44228,60.863438,79.63621
NY Albany,28.150053,27.766663,159.44414,8.938935
NY Allegany,3.5463207,13.334423,81.02594,120.89512
NY Broome,13.357231,115.89792,111.57217,13.583549
NY Cattarau,4.7717953,23.651396,99.66225,93.83534
NY Cayuga,2.2030263,25.713343,90.23052,105.14966
NY Chautauq,1.5055577,25.115253,90.79682,103.80081
NY Chemung,4.0551047,26.899912,92.04791,104.45166
NY Chenango,11.83455,14.925999,93.71882,102.472595
NY Clinton,5.620268,7.3068957,94.00571,111.073715
NY Columbia,43.517544,6.407101e-7,116.56317,72.6212
NY Cortland,2.4270205,5.9043574,112.43166,91.123985
NY Delaware,5.651985,4.4502037e-12,101.43251,108.44509
NY Dutchess,36.803314,5.316367,117.37557,64.8701
NY Erie,36.104664,17.505903,143.08768,34.908905
NY Essex,1.283618,32.470924,122.579575,65.67015
NY Franklin,0.33262056,12.831771,101.272026,97.81704
NY Fulton,24.408556,12.5859,85.28371,107.00378
NY Genese,7.816855,1.940496e-14,84.11225,133.43164
NY Greene,22.77095,1.940496e-14,92.28582,103.84553
NY Hamilton,15.757856,1.940496e-14,98.82756,113.87761
NY Herkimer,7.173077,1.940496e-14,82.36428,130.23297
NY Jefferson,1.0788529e-14,26.75453,94.107376,94.2852
NY Lewis,15.881165,2.139633,97.74577,107.93972
NY Livingston,2.9679332,80.99888,131.74393,17.29496
NY Madison,11.562492,1.940496e-14,96.22945,107.45768
NY Monroe,19.768206,25.312006,122.86216,53.604355
NY Montgomery,7.4871163,0.06397601,99.66343,106.54092
NY Nassau,107.2656,1.940496e-14,154.21027,3.9694237e-14
NY Niagara,24.469692,20.722158,82.524025,107.93693
NY Oneida,17.484442,30.706707,143.23161,28.29045
NY Onondaga,13.706762,59.76534,156.93332,3.9694237e-14
NY Ontario,13.456141,9.245422e-12,118.32912,88.14836
NY Orange,71.61853,16.804607,126.67454,32.381714
NY Orleans,55.768665,0.0025960675,110.482216,71.32583
NY Oswego,2.2017858,0.07403123,109.552635,97.96581
NY Otsego,3.3740478,39.27996,122.89375,53.685326
NY Putnam,47.453743,3.4368642e-13,123.06646,67.46039
NY Rensselaer,14.839245,14.835826,114.50048,83.74363
