CO Archuleta,0.4018044,0.477732,B
CO Baca,0.16940627,0.7582329,A
CO Bent,0.2784146,0.57084215,A
CO Boulder,0.7318933,0.095491394,B
CO Broomfield,0.6428008,0.19726832,B
CO Chaffee,0.43471593,0.40926385,B
CO Cheyenne,0.15029657,0.795468,A
CO Clear Creek,0.52527833,0.32999307,B
CO Conejos,0.43650138,0.45177332,B
CO Costilla,0.54511386,0.39767778,B
CO Crowley,0.21047765,0.65233576,A
CO Custer,0.29883522,0.6128026,A
CO Delta,0.2498801,0.63013303,A
CO Denver,0.8178705,0.069229804,B
CO Dolores,0.23865557,0.6773768,A
CO Douglas,0.5200181,0.31670898,B
CO Eagle,0.6543375,0.17978242,B
CO El Paso,0.45824933,0.38557464,B
CO Elbert,0.2804015,0.5945229,A
CO Fremont,0.2379644,0.6191887,A
CO Garfield,0.516775,0.3171412,B
CO Gilpin,0.45761475,0.39066145,B
CO Grand,0.457246,0.4071279,B
CO Gunnison,0.61241573,0.23158485,B
CO Hinsdale,0.34950313,0.569421,A
CO Huerfano,0.5049023,0.4337306,B
CO Jackson,0.28208768,0.63264465,A
CO Jefferson,0.5330767,0.3028891,B
CO Kiowa,0.04207828,0.9406115,A
CO Kit Carson,0.18326853,0.6926413,A
CO La Plata,0.5818878,0.2624812,B
CO Lake,0.5657852,0.2737645,B
CO Larimer,0.5629203,0.2579853,B
CO Las Animas,0.43959314,0.4598018,B
CO Lincoln,0.22328176,0.6268789,A
CO Logan,0.24322018,0.62179416,A
CO Mesa,0.33645487,0.53026587,A
CO Mineral,0.43281224,0.49871147,B
CO Moffat,0.18303302,0.6760717,A
CO Montezuma,0.31068042,0.57765406,A
CO Montrose,0.2772297,0.58750474,A
CO Morgan,0.35703638,0.49940282,A
CO Otero,0.3679795,0.5485992,A
CO Ouray,0.5703746,0.29458028,B
CO Park,0.35383198,0.50132376,A
CO Phillips,0.21189883,0.7022556,A
CO Pitkin,0.7078613,0.16276175,B
CO Prowers,0.32415625,0.5579589,A
CO Pueblo,0.5202526,0.3756739,B
CO Rio Blanco,0.21248725,0.668838,A
CO Rio Grande,0.38388515,0.5174006,B
CO Routt,0.57293534,0.27114534,B
CO Saguache,0.5062399,0.38570043,B
CO San Juan,0.52203345,0.35813656,B
CO San Miguel,0.6308926,0.22055045,B
CO Sedgwick,0.21969678,0.7023382,A
CO Summit,0.65642786,0.1922886,B
CO Teller,0.29294834,0.5957865,A
CO Washington,0.14391252,0.7686881,A
CO Weld,0.40337643,0.4240868,B
CO Yuma,0.26156452,0.6251681,A
CT Tolland,0.5490155,0.275476,B
CT New Haven,0.68128914,0.19890425,B
CT Windham,0.41655076,0.43389264,B
CT Hartford,0.68113625,0.20429522,B
CT Litchfield,0.4357768,0.43040276,B
CT Fairfield,0.8317691,0.07363824,B
CT New London,0.5591825,0.29383746,B
CT Middlesex,0.5656576,0.29916334,B
DE New Castle,0.66123426,0.21922386,B
DE Kent,0.45111343,0.4121174,B
DE Sussex,0.38549414,0.5005943,B
DC DC,0.97640145,2.3920298e-16,B
FL Alachua,0.67545444,0.20099375,B
FL Baker,0.08953968,0.7853603,A
FL Bay,0.30327767,0.60582715,A
FL Bradford,0.16330755,0.7630023,A
FL Brevard,0.41526622,0.48100492,B
FL Broward,0.72827816,0.13504426,B
FL Calhoun,0.13748951,0.745732,A
FL Charlotte,0.32198498,0.5744334,A
FL Citrus,0.23835298,0.68530023,A
FL Clay,0.27752763,0.588038,A
FL Collier,0.4885374,0.40363318,B
