Name,S1,S2,Cluster
GA Schley,0.4390566435409056,0.5729661562360571,A
GA Screven,0.4054527994784999,0.6255387749764825,A
GA Seminole,0.41118774999817614,0.6197351442675473,A
GA Spalding,0.3647552389308348,0.6720388301551822,A
GA Stephens,0.38379364205458905,0.6450366520811324,A
GA Stewart,0.5197328245604913,0.4986782569090564,A
GA Sumter,0.3253093054215371,0.7314543832387921,A
GA Talbot,0.3613315766382157,0.6574849671368325,A
GA Taliaferro,0.9787065865757787,3.6304403750719743e-7,B
GA Tattnall,0.7618065098732258,0.24783038477275177,B
GA Taylor,0.42327422164102013,0.5957415478817778,A
GA Telfair,0.520884302623801,0.49895968803466945,A
GA Terrell,0.28639877895243976,0.762048823546481,A
GA Thomas,0.3693622289815996,0.6690908656212561,A
GA Tift,0.3184555240425919,0.7240980556098672,A
GA Toombs,0.4229665608160959,0.6131366346837834,A
GA Towns,0.4787854188768178,0.5366648333164156,A
GA Treutlen,0.7405239890475405,0.2653562487222953,B
GA Troup,0.38472241718958405,0.6547398794376382,A
GA Turner,0.33156335401726955,0.709402458660091,A
GA Twiggs,0.5542366091162231,0.4374868460788439,A
GA Union,0.4681926930070135,0.5506828731199314,A
GA Upson,0.3412993266849343,0.698159261593391,A
GA Walker,0.5851765732640611,0.42453280433991053,A
GA Walton,0.37009503100444896,0.6544325918439269,A
GA Ware,0.3800555002740338,0.6602705927804656,A
GA Warren,0.9687390974878328,0.036164221163198576,B
GA Washington,0.4250626119100788,0.6046343834131047,A
GA Wayne,0.7395929200825007,0.27306321570671455,B
GA Webster,0.3975649607102049,0.6311069279104518,A
GA Wheeler,0.7325873016729999,0.26764980218581924,B
GA White,0.4293935406680533,0.5883588193869252,A
GA Whitfield,0.36015982198802693,0.6806496307558996,A
GA Wilcox,0.3653092550986714,0.6706982407466594,A
GA Wilkes,0.5777020161049773,0.4452918156516072,A
GA Wilkinson,0.37371863338233474,0.6504717877774837,A
GA Worth,0.35353092031016453,0.682093217627779,A
HI Hawaii,0.9300070688987019,0.023731938259555156,B
HI Maui,0.348498178975122,0.6506270015445459,A
HI Kauai,0.9292064804785511,4.281751759073112e-6,B
HI Honolulu,0.4164865494482654,0.5665275568084651,A
HI Kalawao,0.8191161598997415,5.444954558793694e-6,B
ID Ada,0.39210636589615394,0.6257234558949835,A
ID Adams,0.9687729822296914,1.7804456164488615e-8,B
ID Bannock,0.6230249155899842,0.3812430147456753,B
ID Bear Lake,0.9245417950896853,3.691481463226295e-10,B
ID Benewah,0.9697065370527151,0.0006457281108341213,B
ID Bingham,0.7627302886525815,0.2339244088487276,B
ID Blaine,0.38440618431374657,0.6461593661873806,A
ID Boise,0.9543103917833876,0.0021027911892585443,B
ID Bonner,0.9683971496499796,2.102908281771837e-6,B
ID Bonneville,0.6446241237902924,0.3595236349617274,B
ID Boundary,0.9533298835326045,0.000686639861204297,B
ID Butte,0.8953752440237952,6.96384332723606e-11,B
ID Camas,0.9307522176597622,1.6521479864286873e-8,B
ID Canyon,0.43416904206222334,0.5864571410136555,A
ID Caribou,0.9735409028110731,4.970380375206734e-8,B
ID Cassia,0.46104292174291256,0.5688435006089612,A
ID Clark,0.9120441668750966,5.663640757547608e-10,B
ID Clearwater,0.9398528557742987,3.666394851453854e-10,B
ID Custer,0.9674931821431586,2.072753887519106e-8,B
ID Elmore,0.4480968356435842,0.5705979028738808,A
ID Franklin,0.9375508169050615,7.23369025869187e-10,B
ID Fremont,0.9753200163605574,0.002257560504195272,B
ID Gem,0.9856490341780733,0.003747979211424713,B
ID Gooding,0.5881305105458582,0.4222951456429386,A
ID Idaho,0.9673616765397186,1.7487100695878934e-8,B
ID Jefferson,0.7751175134284252,0.20462110015529017,B
ID Jerome,0.4181884559012946,0.6153710124106238,A
ID Kootenai,0.7663683802549975,0.22719691119738253,B
ID Latah,0.9713253421524601,4.268128424735908e-6,B
ID Lemhi,0.962925785504754,1.2949077433909497e-8,B
ID Lewis,0.9246672803856412,3.905709811060287e-11,B
ID Lincoln,0.968869900778383,4.889567874738981e-7,B
ID Madison,0.9718291681714127,2.0637864083333174e-5,B
ID Minidoka,0.7584657437550697,0.2537012679531331,B
ID Nez Perce,0.4184748356267872,0.6064192538907073,A
ID Oneida,0.9390999507104614,4.664906064946655e-10,B
ID Owyhee,0.9886461988278754,0.014268931615711154,B
ID Payette,0.4646637864466833,0.5566437076005248,A
ID Power,0.9807791675355529,4.233659412347924e-7,B
ID Shoshone,0.9657612996615396,0.0013981144788017183,B
ID Teton,0.970889029798032,1.6494676119615304e-7,B
ID Twin Falls,0.4081018153093338,0.6199180909777061,A
ID Valley,0.7548139002617387,0.21989131579922608,B
ID Washington,0.7530023009064892,0.25126659969028775,B
IL Putnam,0.9526264712146416,9.489718624797435e-8,B
IL Randolph,0.45747342075184383,0.5733032540553807,A
IL Fayette,0.4610443072131869,0.5531190798389797,A
IL Ford,0.46219501330391377,0.5536489536526972,A
IL Grundy,0.5776921087262888,0.4063131781097962,A
IL Lasalle,0.4435368984715329,0.5647630520312834,A
IL Lee,0.6225551042786627,0.37241384919577303,B
IL Logan,0.9776740883670446,0.005048844906923751,B
IL Hancock,0.6026161277115972,0.38494337537770723,B
IL Gallatin,0.9764376109863213,0.015346115686750877,B
IL Mcdonough,0.40703798114988676,0.6122617906945685,A
IL Perry,0.7590339362480811,0.23781151222480384,B
IL Scott,0.9346542660268828,1.1670447074307812e-9,B
IL Macon,0.4027723381172272,0.6184861246915992,A
IL Dupage,0.35372689361943027,0.6667596528850381,A
IL Clark,0.9432712035036589,0.06106045670808786,B
IL Cumberland,0.7594079505226862,0.23393690712070284,B
IL Edgar,0.9406467433030082,1.9132217892237924e-9,B
IL Henderson,0.9842184638928477,7.583298211589977e-5,B
IL Whiteside,0.4249450401863104,0.5938856477994482,A
IL Calhoun,0.9625160667928779,8.705239180704821e-8,B
IL Carroll,0.3808920493313259,0.6413989689849122,A
IL Douglas,0.7692766564363444,0.22632159050448436,B
IL Jackson,0.4317485399300229,0.5942819148312845,A
IL Jersey,0.45991461560069874,0.5481416997545697,A
IL Lawrence,0.980249820749939,9.390232287361629e-7,B
IL Sangamon,0.42792174743846645,0.5919480738214008,A
IL White,0.9817458902204106,9.597669413241706e-6,B
IL Hardin,0.9806669145814991,2.6648133684749645e-6,B
IL Edwards,0.9489467841431959,2.656055614830472e-9,B
IL Stark,0.958004217462394,4.702278372901527e-8,B
IL Richland,0.9805421698336952,0.003953076231232114,B
IL Pope,0.9578001108110884,0.0006202329692602326,B
IL Clay,0.9588487480768692,5.5918893148710605e-8,B
IL Will,0.43803746497084367,0.5690586886679285,A
IL Kane,0.43578309601800785,0.5765005680386529,A
IL Kendall,0.39675777662737005,0.6182672888040063,A
IL St. Clair,0.38917769995215695,0.6306267270535034,A
IL Union,0.35888614836679633,0.6791129150384574,A
IL Alexander,0.9810164116921628,1.4464326160852957e-5,B
IL Hamilton,0.9773217806439224,9.404533639952714e-7,B
IL Jasper,0.41623716846205217,0.6055985690727528,A
IL Lake,0.42229928770268926,0.5957248983068392,A
IL Rock Island,0.4395732020337218,0.5831405994835958,A
IL Franklin,0.9846828722489235,0.009110062696781432,B
IL Dewitt,0.9761387639858763,0.017727424562577483,B
IL Vermilion,0.4942609392646527,0.5127301010802939,A
IL Knox,0.7324146550994447,0.2765607668041338,B
IL Winnebago,0.32151739739155616,0.7127752410592081,A
IL Clinton,0.39726299204785537,0.6270092597881074,A
IL Cook,0.37941584767844155,0.6467552314259092,A
IL Mclean,0.4569833799848572,0.5551442912408912,A
IL Pulaski,0.9942511206333209,0.014029253284632214,B
IL Schuyler,0.9715032143848445,1.3922797812265768e-7,B
IL Warren,0.9904968509750051,0.013825478330069111,B
IL Wayne,0.5751605461536475,0.4296775013467933,A
IL Madison,0.35599181385777556,0.6648315312380717,A
IL Marion,0.9851086023767895,2.1596562738780843e-6,B
IL Massac,0.9772906941430687,0.0053390316084528655,B
IL Mercer,0.9845588501840598,0.011423579035773833,B
IL Monroe,0.403998559668319,0.6192717212736712,A
IL Ogle,0.46614893490701387,0.536139709288915,A
IL Dekalb,0.43585314772452827,0.5731384291738146,A
IL Cass,0.7538052046724154,0.25652258614372336,B
IL Champaign,0.4683332753940415,0.5377179099222956,A
IL Christian,0.4331479813015539,0.5765948242697227,A
IL Wabash,0.9772614003698296,0.0023867737179472047,B
IL Peoria,0.4385313876005752,0.5838558916652778,A
IL Washington,0.9872148783950824,0.003105341829667543,B
IL Adams,0.48905063505944596,0.5223750000363057,A
IL Bond,0.42964561686315655,0.5850305634650546,A
IL Brown,0.9901741068309513,2.7399294405732967e-5,B
IL Marshall,0.9811951018944699,3.2444278229868892e-6,B
IL Mchenry,0.40820244294828817,0.5974820317324541,A
IL Montgomery,0.45734280290715534,0.5574432344744094,A
IL Moultrie,0.9802316539778423,0.000803944808255058,B
IL Saline,0.9888069255996262,0.00540818761286242,B
IL Stephenson,0.5852106054018785,0.40950444665933045,A
IL Tazewell,0.4645340703042921,0.5422959524663268,A
IL Boone,0.4306074706740763,0.5862691352300925,A
IL Effingham,0.4744831298991697,0.5363161212326334,A
IL Fulton,0.9799404762673126,1.2511844392968395e-6,B
IL Kankakee,0.44427917699935365,0.5911248694132231,A
IL Livingston,0.4359561962778932,0.5799905172639284,A
IL Macoupin,0.46074030325753085,0.5416888247308003,A
IL Mason,0.9642867878994074,0.002372121359323751,B
IL Morgan,0.4668146760911631,0.5455039537864617,A
IL Piatt,0.9612589390617057,1.776741793158377e-7,B
IL Pike,0.9724728275940071,2.0030619542516884e-6,B
IL Shelby,0.46135871608616663,0.5503773085221626,A
IL Bureau,0.4892780020031343,0.5254592957687668,A
IL Coles,0.39076212115276177,0.6393025229090177,A
IL Crawford,0.9706258711264083,1.8758002335297437e-7,B
IL Iroquois,0.4448837279726182,0.5752961960650425,A
IL Jefferson,0.40193028074025433,0.6205366026457794,A
IL Johnson,0.9736540540234769,4.679200259730317e-7,B
IL Williamson,0.5979670820654983,0.40543261492290417,A
IL Woodford,0.4537699526529913,0.5509524488856598,A
IL Greene,0.9846342651009636,0.004413364947232573,B
IL Henry,0.6265320205833953,0.38059488469831715,B
IL Jodaviess,0.5896199910108377,0.430575308303621,A
IL Menard,0.9698804413613641,1.2770494773869064e-7,B
IN Adams,0.47895286140032667,0.5345447025715596,A
IN Allen,0.35294437842830767,0.6765924335549499,A
IN Bartholomew,0.37837746502534536,0.6508854679400171,A
IN Benton,0.9716859141536861,7.368462451235128e-8,B
IN Blackford,0.4471113333108554,0.5652724128293132,A
IN Boone,0.3920312033795714,0.6270065842761188,A
IN Brown,0.4504689170458357,0.5545669580435362,A
IN Carroll,0.426675632235922,0.5864492585871558,A
IN Cass,0.37145779383853256,0.6665883088659683,A
IN Clark,0.3657797500743235,0.6621958983190933,A
IN Clay,0.4421207049204876,0.573212244025284,A
IN Clinton,0.44566995225946127,0.5793034246605648,A
IN Crawford,0.9830336377473632,0.0023994736689792007,B
IN Daviess,0.40476773640125796,0.6289547975633557,A
IN Dearborn,0.386610655740849,0.6324270461080519,A
IN Decatur,0.3846538671875955,0.6407915931562715,A
IN DeKalb,0.45691201314432284,0.5515953339453468,A
IN Delaware,0.38712300660180543,0.6376155645506947,A
IN Dubois,0.5812383215879209,0.42762915955798286,A
IN Elkhart,0.3751189591972385,0.658839553524767,A
IN Fayette,0.44830685957527927,0.5699802535119078,A
IN Floyd,0.35763495405618684,0.6638227532567145,A
IN Fountain,0.4523858647956132,0.5525570702477498,A
IN Franklin,0.39271772469023997,0.615790810573328,A
IN Fulton,0.47569637917814556,0.5377976311471104,A
IN Gibson,0.6071536462500685,0.3918601559846184,A
IN Grant,0.35956350715330593,0.6711666217290125,A
IN Greene,0.40069206075749725,0.6237524107981588,A
IN Hamilton,0.3577723741306565,0.6520991141525209,A
IN Hancock,0.3740087373548458,0.6447648558808969,A
IN Harrison,0.40250546437393253,0.6156433308103251,A
IN Hendricks,0.35335334590639295,0.6661833847003972,A
IN Henry,0.4141834362435144,0.6054346741964381,A
IN Howard,0.3919398359009147,0.6383107367181013,A
IN Huntington,0.44233909938162225,0.5687391699655941,A
IN Jackson,0.45473306859912177,0.5670073938019137,A
IN Jasper,0.46302174574704985,0.5418456652512931,A
IN Jay,0.977542822329324,5.089350198159403e-7,B
IN Jefferson,0.6285432441055743,0.3723471182295017,B
IN Jennings,0.4137885683534651,0.6072998094888952,A
IN Johnson,0.3479179783088858,0.6756015557984387,A
IN Knox,0.9864854599850804,0.005882828036574578,B
IN Kosciusko,0.44145637684372513,0.5737744238439284,A
IN La Porte,0.42120052680123976,0.6015546261518312,A
IN LaGrange,0.38950985803464194,0.638187923092405,A
IN Lake,0.3351679547540602,0.6934848584061158,A
IN Lawrence,0.39718937968222445,0.626033893341619,A
IN Madison,0.355162423240982,0.6708606996073353,A
IN Marion,0.2511962415651682,0.7934664210332841,A
IN Marshall,0.44287018810898293,0.5735809984764747,A
IN Martin,0.969947586149753,4.6235419393027736e-8,B
IN Miami,0.47806070250282395,0.5395939573761955,A
IN Monroe,0.36653445391754097,0.6510295227598045,A
IN Montgomery,0.403407578141029,0.6235021692995829,A
IN Morgan,0.3895437862649255,0.6306742146717141,A
IN Newton,0.3827906068038426,0.6325696275316887,A
IN Noble,0.37869419730619736,0.6480167219447798,A
IN Ohio,0.7381453251610508,0.233305615570305,B
IN Orange,0.37545321280327926,0.6544950210586229,A
IN Owen,0.4849232365405089,0.5163249728207925,A
IN Parke,0.9855644300157012,0.005238319509321071,B
IN Perry,0.5837842610190626,0.42739697661662424,A
IN Pike,0.9701612020073226,0.002742447533047079,B
IN Porter,0.36402498870291533,0.6534444475992998,A
IN Posey,0.9675721823998118,8.044823239746992e-7,B
IN Pulaski,0.6011122413214525,0.4056321409886353,A
IN Putnam,0.42859729669389574,0.5886902051918385,A
IN Randolph,0.4556617833203729,0.5575395855388243,A
IN Ripley,0.42478954558514137,0.5935637289482856,A
IN Rush,0.43358848746897893,0.578372313870638,A
IN Scott,0.3615676542944409,0.6635573258026481,A
IN Shelby,0.4033978140770425,0.6231521559636168,A
IN Spencer,0.451641649407969,0.553468926582586,A
IN St. Joseph,0.40991084156803637,0.6032069396175916,A
IN Starke,0.4520318766605797,0.5565506186449384,A
IN Steuben,0.4322251163286301,0.5763247107566764,A
IN Sullivan,0.6003699628215812,0.4049768845412722,A
IN Switzerland,0.960527423405886,3.4000925613562557e-8,B
IN Tippecanoe,0.42082612028234717,0.5944217314407951,A
IN Tipton,0.4620084980234177,0.5493631007643954,A
IN Union,0.9622302228116438,8.971157201564204e-8,B
IN Vanderburgh,0.42549026013422625,0.5973511248504404,A
IN Vermillion,0.9751501241960802,1.9577287599056968e-7,B
IN Vigo,0.4232173832812276,0.5981682628675923,A
IN Wabash,0.4682742852541563,0.5413351624365242,A
IN Warren,0.46639628835135943,0.5357567638312268,A
IN Warrick,0.3827630857710165,0.6326235266730028,A
IN Washington,0.4576466450759456,0.54703705421478,A
IN Wayne,0.44358659109727583,0.5747238729287394,A
IN Wells,0.7649038473120747,0.22529442731623045,B
IN White,0.54931235124708,0.4718999777692561,A
IN Whitley,0.4404284868820159,0.5569476658542221,A
IA Adair,0.9689070836713668,0.002172601352689357,B
IA Adams,0.9403907286789699,1.092848138056391e-9,B
IA Allamakee,0.4003163268881916,0.6223232378145546,A
IA Appanoose,0.4387281179641737,0.570747197365216,A
IA Audubon,0.6088199794589395,0.38609324045599114,B
IA Benton,0.46442861525696905,0.5350474621033734,A
IA Black Hawk,0.35729121209890125,0.6765591205400804,A
IA Boone,0.5936931916109932,0.396163732549538,A
IA Bremer,0.4055767856014893,0.6040854283845896,A
IA Buchanan,0.6189093616187987,0.37758806384789406,B
IA Buena Vista,0.5344104566779744,0.49586129103181054,A
IA Butler,0.5995282730385222,0.39092410004495676,A
IA Calhoun,0.7686606486954928,0.22144166470565577,B
IA Carroll,0.5993315066081206,0.3871162646423663,A
IA Cass,0.9757029480541266,0.002385443689337882,B
IA Cedar,0.6028819018635213,0.392507736429456,A
IA Cerro Gordo,0.5784516423187216,0.4297215719100962,A
IA Cherokee,0.7580303481809735,0.2298652962060889,B
IA Chickasaw,0.9612386389648724,2.4214941880529147e-7,B
IA Clarke,0.5817663379075029,0.42159766058326115,A
IA Clay,0.7596739790583471,0.23865913842330763,B
IA Clayton,0.4461357066279233,0.5627165145494063,A
IA Clinton,0.47114213833815327,0.5423955048505854,A
IA Crawford,0.44008409100296547,0.5870805088167874,A
IA Dallas,0.364429244782661,0.6552957839553099,A
IA Davis,0.6087196413258203,0.3943014056921218,A
IA Decatur,0.9397681741697758,9.760362228826487e-10,B
IA Delaware,0.45326407949908715,0.5465552629654802,A
IA Des Moines,0.45801767705842755,0.5574544310041392,A
IA Dickinson,0.616011558143706,0.38633898817399503,B
IA Dubuque,0.3849533679257036,0.633527579897579,A
IA Emmet,0.778417142570923,0.2017475998800533,B
IA Fayette,0.9778268533963895,0.008379203412066745,B
IA Floyd,0.60184685970534,0.39468258284382685,A
IA Franklin,0.7342352720083449,0.25262077879073674,B
IA Fremont,0.9335700223743568,3.9122984275356826e-10,B
IA Greene,0.9702178951957088,1.090823025896744e-7,B
IA Grundy,0.7566442143595371,0.218411394031301,B
IA Guthrie,0.5777422139001158,0.4243266173052497,A
IA Hamilton,0.7601175421333565,0.23110308801372273,B
IA Hancock,0.7459820359465819,0.23652874284094727,B
IA Hardin,0.982875393667128,0.012560056402020485,B
IA Harrison,0.9741639414158634,0.0022659696677827276,B
IA Henry,0.4503879620144068,0.565528815050082,A
IA Howard,0.9779064257156119,0.0031040615432628787,B
IA Humboldt,0.5961897408577482,0.4043895438149347,A
IA Ida,0.9384113882534286,6.909512872750804e-10,B
IA Iowa,0.7490255322400949,0.23915566905739258,B
IA Jackson,0.9706371334116367,0.0018760544316986103,B
IA Jasper,0.38964083989048415,0.6357661801603814,A
IA Jefferson,0.9715340878442358,4.744397780576414e-7,B
IA Johnson,0.3955546542147578,0.6116738344691274,A
IA Jones,0.7653660012261101,0.2239753905491552,B
IA Keokuk,0.6007840068871477,0.3872417804682627,A
IA Kossuth,0.9653361360222554,4.245523463126503e-8,B
IA Lee,0.5978760022316464,0.4067727213748345,A
IA Linn,0.3305166323489878,0.6971411974188029,A
IA Louisa,0.3772553305926181,0.6596215880210884,A
IA Lucas,0.6044531739696615,0.3805489946664016,B
IA Lyon,0.9773122110141426,0.004734715357848374,B
IA Madison,0.4633432888902815,0.5355405385055292,A
IA Mahaska,0.3890146774095684,0.6301049858863116,A
IA Marion,0.971164549556649,2.6438672434174204e-7,B
IA Marshall,0.34601368761103785,0.6946253755303847,A
IA Mills,0.9784826149556228,0.003411546441269437,B
IA Mitchell,0.9616115965987424,7.794621492118258e-8,B
IA Monona,0.9859362776727967,0.003259995725862729,B
IA Monroe,0.571257610343661,0.4362126269310848,A
IA Montgomery,0.5923869858870041,0.4163088623451864,A
IA Muscatine,0.3385471377073232,0.6976999281045386,A
IA O'Brien,0.5800423043570954,0.42953558911385264,A
IA Osceola,0.9645557325704079,5.842723076138865e-8,B
IA Page,0.9746832163255538,8.56439707321861e-8,B
IA Palo Alto,0.9487298718829629,1.6323636865937712e-9,B
IA Plymouth,0.5611877391395118,0.4506837212100001,A
IA Pocahontas,0.7600318905493287,0.2355433569025874,B
IA Polk,0.3192167490604685,0.7143146100406199,A
IA Pottawattamie,0.3971601435965063,0.6224359396213858,A
IA Poweshiek,0.41680844397584316,0.6040686126024588,A
IA Ringgold,0.765808265364467,0.19609282275645135,B
IA Sac,0.9699057421008075,8.631790390765046e-8,B
IA Scott,0.3999216272400886,0.6176945659726883,A
IA Shelby,0.9807748694980628,0.00206783322734793,B
IA Sioux,0.7468638383926807,0.24228374307610012,B
IA Story,0.4315042501910785,0.5803802710943521,A
IA Tama,0.37839638953118987,0.6540330443069119,A
IA Taylor,0.9815792378727535,0.0028550163052027478,B
IA Union,0.7622433418880109,0.22673711285399317,B
IA Van Buren,0.7624920502687605,0.22738132766917102,B
IA Wapello,0.5392154446417077,0.48594771918707513,A
IA Warren,0.6153137915209509,0.3811238179133976,B
IA Washington,0.40327577010244914,0.6093229387426969,A
IA Wayne,0.7616797770787755,0.21954304757554452,B
IA Webster,0.5999733862814937,0.41234840435673953,A
IA Winnebago,0.9820237096995552,0.007108557451157493,B
IA Winneshiek,0.7589283965380446,0.22147304499728854,B
IA Woodbury,0.36902370826171654,0.6719175958368252,A
IA Worth,0.9619607021449091,1.7328355559891207e-7,B
IA Wright,0.7723299074069522,0.22449297542933738,B
KS Allen,0.9466470073082964,3.4688549004414605e-9,B
KS Anderson,0.9480549538926801,1.028199745151285e-9,B
KS Atchison,0.9901682305445723,0.009560396744624979,B
KS Barber,0.9582278434674244,4.1208683714863974e-8,B
KS Barton,0.600701615822565,0.40637832233410076,A
KS Bourbon,0.4786582951206334,0.5338238364989123,A
KS Brown,0.9770217104987567,2.002460275973384e-7,B
KS Butler,0.9792664103680613,0.006765342234823346,B
KS Chase,0.9830180701632927,7.579426347759932e-7,B
KS Chautaqua,0.9753438442860046,2.7197957439404147e-8,B
KS Cherokee,0.7815206552252253,0.21790202838374084,B
KS Cheyenne,0.9424064453176251,3.157814387752566e-8,B
KS Clark,0.9907513120576563,0.003388484463738502,B
KS Clay,0.46089036139818595,0.5435636736228723,A
KS Cloud,0.9802297526807712,0.0023933795503849457,B
KS Coffey,0.4212767214373028,0.6017723365018516,A
KS Comanche,0.9251351368335874,3.1305787104971047e-10,B
KS Cowley,0.4683615154386831,0.5445809716604482,A
KS Crawford,0.4992361230875577,0.517496062463027,A
KS Decatur,0.9286997240503353,3.044425783512229e-10,B
KS Dickinson,0.7702478069901694,0.21195494555673147,B
KS Doniphan,0.9708233958625203,7.927731874011605e-8,B
KS Douglas,0.7446897917469695,0.24931206126286548,B
KS Edwards,0.970846230841473,4.855085035348259e-7,B
KS Elk,0.9237065906932205,8.431498471653388e-11,B
KS Ellis,0.7747425261188298,0.21352101732075873,B
KS Ellsworth,0.972283788749882,1.0407798796514834e-7,B
KS Finney,0.379475841616324,0.664827548910155,A
KS Ford,0.40220790575794824,0.6477179675768139,A
KS Franklin,0.7753965575066608,0.2214790390454616,B
KS Geary,0.6032297260194621,0.41125502409512105,A
KS Gove,0.9643328532791233,6.300186831770829e-8,B
KS Graham,0.9422453996288939,0.00020586355618871632,B
KS Grant,0.5776224062846065,0.42547130261394206,A
KS Gray,0.9803577729993559,8.023596505781723e-8,B
KS Greeley,0.9159805419031327,2.0603695999753055e-10,B
KS Greenwood,0.965678336842906,1.3436745656781448e-7,B
KS Hamilton,0.9804846534473108,2.2322044583158027e-7,B
KS Harper,0.9748338340833151,2.8381725980559257e-7,B
KS Harvey,0.5758777254236093,0.42371161002648766,A
KS Haskell,0.9824936925262213,2.394080971690916e-7,B
KS Hodgeman,0.9296540144091019,2.1607460952272242e-10,B
KS Jackson,0.6144023597746072,0.3945715905705094,A
KS Jefferson,0.9678704854107467,6.880673056311051e-7,B
KS Jewell,0.9559110544803842,0.0023656409503044905,B
KS Johnson,0.36141021539391815,0.6418800781827416,A
KS Kearny,0.5943395441100251,0.4157529738226726,A
KS Kingman,0.9345222223086634,3.973793803281158e-10,B
KS Kiowa,0.9688537676987335,4.359309070205088e-8,B
KS Labette,0.9925680578112502,0.004222877857341889,B
KS Lane,0.9358563030293722,3.955468481659922e-9,B
KS Leavenworth,0.39991808723963973,0.6289375704308149,A
KS Lincoln,0.9193268276509216,7.279896689102534e-11,B
KS Linn,0.9635800127598286,1.1244396520782314e-7,B
KS Logan,0.9147119655281762,5.707662146792329e-10,B
KS Lyon,0.4239517183879238,0.6103845348176402,A
KS Marion,0.48170590043997047,0.520868607794392,A
KS Marshall,0.9290587351282171,1.1250074117386305e-9,B
KS McPherson,0.9771871006032342,0.005268027547979567,B
KS Meade,0.979505329340015,9.109854314572855e-8,B
KS Miami,0.9640921086395191,1.1077859635840675e-7,B
KS Mitchell,0.9675433067155637,4.764297343642676e-8,B
KS Montgomery,0.4482583038226005,0.5747474411754108,A
KS Morris,0.9618904767335302,7.901167355476527e-8,B
KS Morton,0.7355433681621283,0.25883246394080883,B
KS Nemaha,0.9711517571295316,0.0017473552101892995,B
KS Neosho,0.9765516750290465,9.487469596001023e-7,B
KS Ness,0.9421675160322011,3.044235267482466e-10,B
KS Norton,0.9723461447107727,1.934559358318007e-7,B
KS Osage,0.9691598822621404,1.050551845516094e-6,B
KS Osborne,0.95553796338069,4.062383206848262e-8,B
KS Ottawa,0.964779442328697,4.113327597977967e-7,B
KS Pawnee,0.9517767713927519,5.322641238509198e-9,B
KS Phillips,0.7448847707691284,0.24677608643241203,B
KS Pottawatomie,0.9687606166322043,9.725982480506958e-7,B
KS Pratt,0.9773330968352877,2.5099899171415926e-7,B
KS Rawlins,0.909060326748146,2.3424333570801514e-10,B
KS Reno,0.7742399906126575,0.22115926407852568,B
KS Republic,0.964906916435572,2.2635044772557018e-8,B
KS Rice,0.9811309668479202,0.002565082810227729,B
KS Riley,0.5812465485403395,0.4238980755053157,A
KS Rooks,0.9616901458865819,5.300627504709273e-7,B
KS Rush,0.910968189865891,2.524306616723492e-10,B
KS Russell,0.9375902449790557,5.508400391972718e-10,B
KS Saline,0.46570097656978515,0.5503166380082469,A
KS Scott,0.9896615996184049,0.0018731143181377654,B
KS Sedgwick,0.42928327977016695,0.5924015135560906,A
KS Seward,0.5319284293784262,0.5071925679874447,A
KS Shawnee,0.3969036545662428,0.628905532199175,A
KS Sheridan,0.9509387447270848,6.557091234421081e-8,B
KS Sherman,0.9665028160210722,1.467240832399996e-7,B
KS Smith,0.9527513989063726,3.764070546595546e-8,B
KS Stafford,0.9609913857231266,0.0023297546947041612,B
KS Stanton,0.9876300551541491,0.00427329821400673,B
KS Stevens,0.9789838263970927,1.6216748552429617e-7,B
KS Sumner,0.4596611213047471,0.5487431831103278,A
KS Thomas,0.9392270931802277,1.643505096326918e-9,B
KS Trego,0.9478648230508215,0.0004006054257007141,B
KS Wabaunsee,0.9746237859497412,5.292695217585586e-7,B
KS Wallace,0.8970624650672941,2.611608553880937e-10,B
KS Washington,0.9277462943380538,1.0007374017918446e-9,B
KS Wichita,0.9365648232201108,6.747006880248235e-10,B
KS Wilson,0.9750646197820979,3.777384412212203e-8,B
KS Woodson,0.9635849716271011,5.97653498659382e-8,B
KS Wyandotte,0.3177950997900035,0.7273860491944774,A
KY Adair,0.4140473138763907,0.6154706962000457,A
KY Allen,0.5825887479256794,0.42937157639663764,A
KY Anderson,0.4911936921203141,0.5193182796111077,A
KY Ballard,0.9759711534658344,1.0203793312183079e-7,B
KY Barren,0.6100542033992042,0.40323651726105575,A
KY Bath,0.5226801965641992,0.49143525360976265,A
KY Bell,0.7841817211015617,0.19778796636840185,B
KY Boone,0.38771945000372715,0.6373132513333978,A
KY Bourbon,0.4589389741201216,0.5590937078852105,A
KY Boyd,0.47600934500652764,0.5448117575142924,A
KY Boyle,0.9884295204758082,1.403890483247581e-6,B
KY Bracken,0.9786125239802772,3.3040341137543595e-7,B
KY Breathitt,0.9771956701864082,4.208741440700111e-8,B
KY Breckinridge,0.6122391244250912,0.39747877099072126,A
KY Bullitt,0.43740724477800935,0.5716911362612012,A
KY Butler,0.4054397979970787,0.6257239272304196,A
KY Caldwell,0.9653194517355259,7.824788048565681e-8,B
KY Calloway,0.4557668993316453,0.5684161899935634,A
KY Campbell,0.3796691043262847,0.6398893591694236,A
KY Carlisle,0.47345076366669686,0.5461811290409334,A
KY Carroll,0.7633444360095953,0.25229524318668084,B
KY Carter,0.7595039220727181,0.23355486016517893,B
KY Casey,0.760265204656025,0.24825717307998799,B
KY Christian,0.4589020932915479,0.5778829908418172,A
KY Clark,0.7355928986490672,0.272552853114189,B
