Name,S1,S2,S3,S4,S5,S6,Cluster
MI Kalkaska,0.7577791993659352,0.04524942905825619,1.7106276988715656e-17,0.0021343229819868145,0.04323015256164111,2.785634208346631e-17,A
MI Kent,0.6751409549567625,0.05699386714312323,1.7106276988715656e-17,0.01797282420683437,0.00102187723602157,0.04257900454410604,B
MI Keweenaw,0.7587985020832912,1.9293689954605926e-17,1.7106276988715656e-17,0.0016651012597190989,1.9753304613838508e-17,2.785634208346631e-17,A
MI Lake,0.8703841787459481,1.9293689954605926e-17,1.7106276988715656e-17,0.0021343588313449406,1.9753304613838508e-17,2.785634208346631e-17,A
MI Lapeer,0.6836815214634805,0.11264744529064445,1.7106276988715656e-17,0.0013530567348344546,0.06331036756039274,2.785634208346631e-17,D
MI Leelanau,0.7388758240009355,1.9293689954605926e-17,1.7106276988715656e-17,0.003692465085378722,0.011361880811761649,0.00867194802879005,A
MI Lenawee,0.773345667067685,0.02109357070095095,1.7106276988715656e-17,0.0052524991483677095,0.014227314648619113,0.010532715006437585,A
MI Livingston,0.7205362927694803,0.046852770452041975,1.7106276988715656e-17,0.006530097560402048,0.009803480602233083,2.785634208346631e-17,A
MI Luce,0.7959005592700472,1.9293689954605926e-17,1.7106276988715656e-17,0.0012472867338158675,1.9753304613838508e-17,2.785634208346631e-17,A
MI Mackinac,0.8575613568304378,1.9293689954605926e-17,1.7106276988715656e-17,0.0035826616004530454,1.9753304613838508e-17,2.785634208346631e-17,A
MI Macomb,0.50350180039702,0.31207069161893497,1.7106276988715656e-17,0.003906067956071737,0.08147130153587057,0.02721021779601455,D
MI Manistee,0.8009061988292274,0.004924584078330676,1.7106276988715656e-17,0.002070747962175676,0.013423298832515482,2.785634208346631e-17,A
MI Marquette,0.7328038842301035,0.04792021142933654,1.7106276988715656e-17,7.638657332661957e-18,0.015302418296204986,2.785634208346631e-17,A
MI Mason,0.8201281664184417,1.9293689954605926e-17,1.7106276988715656e-17,0.006222905110368482,1.9753304613838508e-17,2.785634208346631e-17,A
MI Mecosta,0.7685990104515894,0.015795666671231116,1.7106276988715656e-17,0.00020838599824024752,0.005356197719686159,2.785634208346631e-17,A
MI Menominee,0.7910318680673549,1.9293689954605926e-17,1.7106276988715656e-17,0.003551277136716448,1.9753304613838508e-17,0.03283549695344834,A
MI Midland,0.7378167469979022,0.0347661346213978,1.7106276988715656e-17,0.004493063329006025,0.011582833132494714,6.09836318198895e-17,A
MI Missaukee,0.7734527170265615,0.019910081744493997,1.7106276988715656e-17,0.005553212606325608,0.028655377376117484,2.785634208346631e-17,A
MI Monroe,0.7503410388328716,0.04563652598795075,1.7106276988715656e-17,0.010299150763937658,0.017235249428841526,0.007711330587665221,A
MI Montcalm,0.807198878169467,0.0068063034811175335,1.7106276988715656e-17,0.004071598194877094,0.0050081838223800185,0.0034302816350226073,A
MI Montmorency,0.8215350470455131,1.9293689954605926e-17,1.7106276988715656e-17,0.0028493271764199663,1.9753304613838508e-17,2.785634208346631e-17,A
MI Muskegon,0.7408056351733907,0.08279783105530884,1.7106276988715656e-17,0.0047697372722256895,0.01472195178285216,0.02107538840336397,D
MI Newaygo,0.8060872937213224,1.9293689954605926e-17,1.7106276988715656e-17,0.010639604664415384,1.9753304613838508e-17,0.009511144576058308,A
MI Oakland,0.5127329041155171,0.2658698174282592,1.7106276988715656e-17,0.013016555232882785,0.04038858883446838,0.022350914845488217,D
MI Oceana,0.6260936861885613,0.03093767250814594,1.7106276988715656e-17,0.015496371936747291,0.007726814588872672,0.12601620010729594,B
MI Ogemaw,0.8092817281101127,0.021065237277563955,1.7106276988715656e-17,0.00305924316832818,0.025878009137016628,2.785634208346631e-17,A
MI Ontonagon,0.8390255973847685,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,0.008937357378284947,A
MI Osceola,0.8473657149164273,1.9293689954605926e-17,1.7106276988715656e-17,0.004532202821582968,1.9753304613838508e-17,2.785634208346631e-17,A
MI Oscoda,0.8101555760970162,0.034375877348647624,1.7106276988715656e-17,0.0017778797458453282,0.0590499961023679,2.785634208346631e-17,A
MI Otsego,0.6662285139180806,0.12031194882599779,1.7106276988715656e-17,0.010086766958710748,0.0720949679696119,2.785634208346631e-17,D
MI Ottawa,0.6923918216974924,0.04676476427518591,1.7106276988715656e-17,0.005644706769883719,0.015065931147167418,0.01774518702813859,A
MI Presque Isle,0.7711665716930386,1.9293689954605926e-17,1.7106276988715656e-17,0.004663924468972263,0.03436504493029543,2.785634208346631e-17,A
MI Roscommon,0.8164812486771761,1.9293689954605926e-17,1.7106276988715656e-17,0.004473025087813888,0.03973400945939582,2.785634208346631e-17,A
MI Saginaw,0.6201827656983568,0.19012079111448363,1.7106276988715656e-17,0.0012756759976788822,0.0403472862659347,0.042899971650606404,D
MI St. Clair,0.7467015127114,0.08846361770594553,1.7106276988715656e-17,0.003878793197255294,0.016933117772177146,2.785634208346631e-17,D
MI St. Joseph,0.7069399640763071,0.016453645258958437,1.7106276988715656e-17,0.008161841526455134,0.0032717841797959067,0.06838639229328347,B
MI Sanilac,0.7784822731414855,0.04669374964568111,1.7106276988715656e-17,0.0004045154936566633,0.011279335357530269,2.785634208346631e-17,A
MI Schoolcraft,0.8184015807054822,1.9293689954605926e-17,1.7106276988715656e-17,0.0026621685119401586,1.9753304613838508e-17,2.785634208346631e-17,A
MI Shiawassee,0.7045191551409373,0.11147581645526312,1.7106276988715656e-17,0.004244697199265791,0.032668172569928114,2.785634208346631e-17,D
MI Tuscola,0.6713794976634122,0.1441583056022514,1.7106276988715656e-17,0.0016491603910072847,0.051448036661468695,0.007966173106946391,D
MI Van Buren,0.746460272532175,0.029382435134758193,1.7106276988715656e-17,0.005606422681545821,0.014309096887821688,0.0318035955824913,A
MI Washtenaw,0.6623269273632322,0.09518424210833969,1.7106276988715656e-17,0.008620870382897886,0.0151973723269899,0.004800822844900393,D
MI Wayne,0.3807760924996577,0.4669956847955776,1.7106276988715656e-17,0.00647680086162229,0.0956812305301068,0.054359254558207906,D
MI Wexford,0.7905183923408269,0.027737206736988755,1.7106276988715656e-17,7.638657332661957e-18,0.009929632084935242,0.002957287758150713,A
MN Aitkin,0.7677072583877963,1.9293689954605926e-17,1.7106276988715656e-17,0.0027128777202343928,0.02060806416935171,2.785634208346631e-17,A
MN Anoka,0.5942293130882275,0.07105609318860587,1.7106276988715656e-17,0.007754270713953871,0.008754098077103407,0.05418864998316295,B
MN Becker,0.7413184375876405,1.9293689954605926e-17,1.7106276988715656e-17,0.006449291459010962,0.007624607628056119,0.013865830939059864,A
MN Beltrami,0.7616909152871063,1.9293689954605926e-17,1.7106276988715656e-17,0.002231465503888846,1.9753304613838508e-17,0.02902779926190829,A
MN Benton,0.7391954526114255,0.018582300999933275,1.7106276988715656e-17,0.019616087443776714,0.0052596158266674225,0.008763212416733768,A
MN Big Stone,0.7685603380426371,1.9293689954605926e-17,1.7106276988715656e-17,0.013479974940934936,1.9753304613838508e-17,2.785634208346631e-17,A
MN Blue Earth,0.6236886775970277,0.0041491802718134855,1.7106276988715656e-17,0.011914612917760088,0.00500052925242048,0.09043768780938174,B
MN Brown,0.7179019284288679,0.019963396371461876,1.7106276988715656e-17,0.0020531294069775926,0.014907138275557615,0.008966510537043596,A
MN Carlton,0.7618697096229335,1.9293689954605926e-17,1.7106276988715656e-17,0.010314765142881654,0.007382627204965982,2.785634208346631e-17,A
MN Carver,0.6448525640559318,0.0030315873577020512,1.7106276988715656e-17,0.01097068292662727,1.9753304613838508e-17,0.03155175476051754,A
MN Cass,0.7801038081613217,0.011351586289767231,1.7106276988715656e-17,0.0004251034489363089,0.032213587819775895,0.000880676945889387,A
MN Chippewa,0.739272062440362,0.012480675005366895,1.7106276988715656e-17,0.020198670185127752,0.040614442326988534,0.013361457483371617,A
MN Chisago,0.7370264410133888,0.005574124301253442,1.7106276988715656e-17,0.005168011753586147,0.0028714203777796903,0.004430313996555598,A
MN Clay,0.5607365426917825,0.15675652300580148,1.7106276988715656e-17,0.011427220246082809,0.039488055179644314,0.030556802180334835,D
MN Clearwater,0.8001795796671506,1.9293689954605926e-17,1.7106276988715656e-17,0.0032678446562593674,1.9753304613838508e-17,2.785634208346631e-17,A
MN Cook,0.7108797138392483,1.9293689954605926e-17,1.7106276988715656e-17,0.0005269588270648115,1.9753304613838508e-17,2.785634208346631e-17,A
MN Cottonwood,0.7588570729833798,1.9293689954605926e-17,1.7106276988715656e-17,0.04946925004461839,1.9753304613838508e-17,2.785634208346631e-17,F
MN Crow Wing,0.6885807357929528,0.03505616704366123,1.7106276988715656e-17,0.001091125244485417,0.03808727414541396,0.006592558531247501,A
MN Dakota,0.5947197521226717,0.046302701484828124,1.7106276988715656e-17,0.007695188881359199,0.013945416821895588,0.062391488969462644,B
MN Dodge,0.7331802343610916,1.9293689954605926e-17,1.7106276988715656e-17,0.01429640949512498,1.9753304613838508e-17,2.785634208346631e-17,A
MN Douglas,0.7248661533819645,1.9293689954605926e-17,1.7106276988715656e-17,0.0063402634648655675,0.0061659458270209725,0.0026307217870816632,A
MN Faribault,0.7711103018559441,1.9293689954605926e-17,1.7106276988715656e-17,0.014040866411221509,1.9753304613838508e-17,2.785634208346631e-17,A
MN Fillmore,0.7609354322888227,0.01051171112819216,1.7106276988715656e-17,0.004215072808107328,0.00646485401385855,2.785634208346631e-17,A
MN Freeborn,0.7319021671114386,1.9293689954605926e-17,1.7106276988715656e-17,0.03074953355147088,0.011541108744400709,0.01860918152832483,A
MN Goodhue,0.709149738497938,0.03050675991803461,1.7106276988715656e-17,0.003926645177101744,0.041677104897003166,0.005986952854934127,A
MN Grant,0.5858698421816584,1.9293689954605926e-17,1.7106276988715656e-17,0.0032416953422990686,0.15017332384931162,0.07665634830151538,E
MN Hennepin,0.48629531786344127,0.1701057599240418,1.7106276988715656e-17,0.007869294674782756,0.023034896675109422,0.07946132734676645,D
MN Houston,0.7375878484561608,1.9293689954605926e-17,1.7106276988715656e-17,0.0027931134678482058,1.9753304613838508e-17,2.785634208346631e-17,A
MN Hubbard,0.7504872175080399,1.9293689954605926e-17,1.7106276988715656e-17,0.0006230357525158981,1.9753304613838508e-17,2.785634208346631e-17,A
MN Isanti,0.7468237394022729,1.9293689954605926e-17,1.7106276988715656e-17,0.0047544525869089626,1.9753304613838508e-17,2.785634208346631e-17,A
MN Itasca,0.7114187149645141,0.04946419719436065,1.7106276988715656e-17,0.001188696994694246,0.05333860599570635,2.833670058705649e-12,A
MN Jackson,0.7053512429085665,1.9293689954605926e-17,1.7106276988715656e-17,0.02378197113790504,0.016401804428373624,0.008369550348202833,A
MN Kanabec,0.7109744475164441,0.010896437720404353,1.7106276988715656e-17,0.0013769778939713975,0.05201062784226341,0.008733652140715979,A
MN Kandiyohi,0.7264393766553521,0.00750331306591239,1.7106276988715656e-17,0.05910142598949125,0.00407065959358005,2.785634208346631e-17,F
MN Kittson,0.7441519379777641,1.9293689954605926e-17,1.7106276988715656e-17,0.0015283673651925406,1.9753304613838508e-17,2.785634208346631e-17,A
MN Koochiching,0.6605315997985733,1.9293689954605926e-17,1.7106276988715656e-17,0.002058222552454377,0.05611474973480514,0.05408511813878764,B
MN Lac Qui Parle,0.7406733770904953,1.9293689954605926e-17,1.7106276988715656e-17,0.001897983064203703,1.9753304613838508e-17,2.785634208346631e-17,A
MN Lake,0.7572220872309274,1.9293689954605926e-17,1.7106276988715656e-17,0.0017778841378810323,1.9753304613838508e-17,2.785634208346631e-17,A
MN Lake Of The Woods,0.7696861307535486,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
MN Le Sueur,0.6729463340197237,0.005192695860766259,1.7106276988715656e-17,0.009194796765552314,0.011210295549072644,0.05052470790081338,A
MN Lincoln,0.6908973163649158,1.9293689954605926e-17,1.7106276988715656e-17,0.013939411413856002,1.9753304613838508e-17,0.05077656981382819,A
MN Lyon,0.6457927537455074,0.013821021172590216,1.7106276988715656e-17,0.03598630026233143,0.030263959656646324,0.060346598404662534,B
MN Mcleod,0.7238507376070845,1.9293689954605926e-17,1.7106276988715656e-17,0.005017499345679129,1.9753304613838508e-17,0.03369789418001788,A
MN Mahnomen,0.7580332323378723,0.050466951490456484,1.7106276988715656e-17,7.638657332661957e-18,0.08903361821331912,0.0149078866592328,E
MN Marshall,0.7437410550093936,1.9293689954605926e-17,1.7106276988715656e-17,0.00761925367646675,1.9753304613838508e-17,2.785634208346631e-17,A
MN Martin,0.655438049897507,0.07615982164957152,1.7106276988715656e-17,0.03570510411395786,0.04912774053812359,2.785634208346631e-17,D
MN Meeker,0.7337426622257724,0.007865220692171824,1.7106276988715656e-17,0.008509160660599379,0.02095666449195765,2.785634208346631e-17,A
MN Mille Lacs,0.7717792735789238,0.016464422162325697,1.7106276988715656e-17,0.0014056455122650952,0.016898868769228338,0.004461158016604024,A
MN Morrison,0.7371231978581696,0.005134598674716405,1.7106276988715656e-17,0.004526590123475454,0.011213057007972796,2.785634208346631e-17,A
MN Mower,0.6431009223191889,0.008042621347295375,1.7106276988715656e-17,0.06734432897750661,0.0012252949217373135,0.06915523120714342,F
MN Murray,0.6704455433459352,1.9293689954605926e-17,1.7106276988715656e-17,0.03095515765536273,0.031044837459055986,0.047535201546074164,A
MN Nicollet,0.5722442419264782,0.07057599849835108,1.7106276988715656e-17,0.0025683841714367285,0.09069232794375658,0.05865431254262724,E
MN Nobles,0.43875642824918015,0.07475438430525391,1.7106276988715656e-17,0.38495286020745023,0.07359361296632642,2.785634208346631e-17,F
MN Norman,0.785151129591474,1.9293689954605926e-17,1.7106276988715656e-17,0.014797112125594088,1.9753304613838508e-17,2.785634208346631e-17,A
MN Olmsted,0.65583995276531,0.02941081283379234,1.7106276988715656e-17,0.015516555454990979,0.0036980347050110983,0.04308776679078525,A
MN Otter Tail,0.7291179261064606,0.0032295341886100885,1.7106276988715656e-17,0.004498759603575961,0.008264741668830601,0.010371750464744353,A
MN Pennington,0.7908869365415168,1.9293689954605926e-17,1.7106276988715656e-17,0.01303958214165868,0.022640293225544568,0.0017398659371222086,A
MN Pine,0.7669738932290308,1.9293689954605926e-17,1.7106276988715656e-17,0.017120830364770342,1.9753304613838508e-17,2.785634208346631e-17,A
MN Pipestone,0.4084722519739026,1.9293689954605926e-17,1.7106276988715656e-17,0.0045957269290000805,0.23070575721891523,0.18671823559701636,E
MN Polk,0.7551896138952111,0.015447189997717383,1.7106276988715656e-17,0.00915605980003919,0.024700034994324094,0.0023399915520554947,A
MN Pope,0.7578565718826333,1.9293689954605926e-17,1.7106276988715656e-17,0.00672903991621427,1.9753304613838508e-17,2.785634208346631e-17,A
MN Ramsey,0.5497005353360751,0.10168834282132294,1.7106276988715656e-17,0.009533603592935822,0.013667522714149845,0.0907376842568798,D
MN Red Lake,0.7858328818418457,1.9293689954605926e-17,1.7106276988715656e-17,0.0065185271341653426,1.9753304613838508e-17,0.006841066887502416,A
MN Redwood,0.7797390088887352,1.9293689954605926e-17,1.7106276988715656e-17,0.00383660597807523,1.9753304613838508e-17,2.785634208346631e-17,A
MN Renville,0.6640051296236216,0.0063121603748310575,1.7106276988715656e-17,0.00207546571983693,0.08069899445994486,0.032756793069498295,E
MN Rice,0.6240337188212962,0.014416810893749738,1.7106276988715656e-17,0.030198695581739907,0.01016057984881699,0.061254226473938335,B
MN Rock,0.7739321673332923,1.9293689954605926e-17,1.7106276988715656e-17,0.022845582131061505,1.9753304613838508e-17,2.785634208346631e-17,A
MN Roseau,0.7609709451304381,1.9293689954605926e-17,1.7106276988715656e-17,0.003632906192569937,1.9753304613838508e-17,0.0031122480797345,A
MN St. Louis,0.7439204408779908,0.024410209844910394,1.7106276988715656e-17,7.638657332661957e-18,0.006515645042368699,0.006751407910583879,A
MN Scott,0.5944153330179872,0.006935689630533091,1.7106276988715656e-17,0.009669731397023018,0.007469667205512156,0.0794794837337206,B
MN Sherburne,0.6515855583574688,0.009641495384106073,1.7106276988715656e-17,0.009010446703481138,0.0023430885205355926,0.04471033216805166,A
MN Sibley,0.6511002998202109,0.02064152554547169,1.7106276988715656e-17,0.0042198382711050334,0.06309093566670268,0.038904957472648896,A
MN Stearns,0.6679009610695089,0.028523433771975425,1.7106276988715656e-17,0.06612696200603053,0.006620364578056269,0.011916654380705854,F
MN Steele,0.6946936384008455,1.9293689954605926e-17,1.7106276988715656e-17,0.018506291709058202,0.008154680788427852,0.03233652347681841,A
MN Stevens,0.7499373368624705,1.9293689954605926e-17,1.7106276988715656e-17,0.0007711285869775527,1.9753304613838508e-17,0.009284358830344352,A
MN Swift,0.715470062508942,0.015636951510154606,1.7106276988715656e-17,0.009130072301913705,0.054850489805961807,0.01271082864086126,A
MN Todd,0.70260331735331,0.01210247927470192,1.7106276988715656e-17,0.06543650982922175,0.0361619440099494,2.785634208346631e-17,F
MN Traverse,0.7950538444642337,1.9293689954605926e-17,1.7106276988715656e-17,0.009855740101372036,1.9753304613838508e-17,2.785634208346631e-17,A
MN Wabasha,0.7355994096521389,1.9293689954605926e-17,1.7106276988715656e-17,0.006844714046719957,1.9753304613838508e-17,2.785634208346631e-17,A
MN Wadena,0.7980277997432939,1.9293689954605926e-17,1.7106276988715656e-17,0.0032979125884905623,1.9753304613838508e-17,2.785634208346631e-17,A
MN Waseca,0.6553852815038345,1.9293689954605926e-17,1.7106276988715656e-17,0.006299630465571916,0.008626816136805951,0.07814751330274666,B
MN Washington,0.625109933363374,0.03844483629344693,1.7106276988715656e-17,0.005816346445390935,0.007646575536123768,0.0473886484944223,B
MN Watonwan,0.43081501014400275,1.9293689954605926e-17,1.7106276988715656e-17,0.038920094614571826,0.0380825078172987,0.23113806070006246,C
MN Wilkin,0.634976689999619,0.14492132059333607,1.7106276988715656e-17,7.806768247530072e-11,0.08409898350721498,0.004455159253310917,D
MN Winona,0.6248173924135828,0.09626829662817718,1.7106276988715656e-17,0.00100189059181721,0.038387680032777705,0.02511933291137874,D
MN Wright,0.6897150909157617,0.004533773130521046,1.7106276988715656e-17,0.00930008864404075,1.9753304613838508e-17,0.025827867445855027,A
MN Yellow Medicine,0.7120439423411286,1.9293689954605926e-17,1.7106276988715656e-17,0.004991694846227209,0.02610463450402897,0.03948858608022601,A
MS Adams,0.402854540479239,0.18495228380711828,1.7106276988715656e-17,0.005948302692514952,0.0643653417804017,0.17842127186172121,D
MS Alcorn,0.6616091285383168,0.00956562272897751,1.7106276988715656e-17,0.001952356266764184,0.0075234854459043455,0.12098270450433185,B
MS Amite,0.5055135376080545,0.0402083742983803,1.7106276988715656e-17,0.014142197104173583,0.05316152951196831,0.1663502131112288,C
MS Attala,0.3505465446906726,0.27467367110386903,1.7106276988715656e-17,0.04109945137521485,0.1837182331671283,0.11185412232965641,D
MS Benton,0.6137708267077672,1.9293689954605926e-17,1.7106276988715656e-17,0.011407199603264551,0.015561790377314528,0.14568622759835345,B
MS Bolivar,0.07157298343802632,0.15569737751608032,1.7106276988715656e-17,0.0012775956848484718,0.07299649234998551,0.4249859806448857,C
MS Calhoun,0.35965118843949495,0.10240150344076589,1.7106276988715656e-17,0.01761023081126319,0.07184358356962682,0.25919716013067406,C
MS Carroll,0.4170000594466501,0.24362260452952633,1.7106276988715656e-17,0.06380020817183185,0.23950794548215315,0.03395595908296879,D
MS Chickasaw,0.29295347156629403,0.27575113598405476,1.7106276988715656e-17,0.002717760258257765,0.08160924575295082,0.22025295965998362,D
MS Choctaw,0.5722879893118505,0.09334368053694267,1.7106276988715656e-17,0.017220597246192425,0.08237923655519656,0.08405310405613313,D
MS Claiborne,1.8283415830043458e-16,0.20707343435730113,1.7106276988715656e-17,0.036151606473234094,0.26899614072252853,0.3574001765136011,C
MS Clarke,0.275079289217382,0.34395522723235383,1.7106276988715656e-17,7.638657332661957e-18,0.17181508629843642,0.15438836597467387,D
MS Clay,0.4515085220607838,0.11367151825917153,1.7106276988715656e-17,0.017617384388512736,0.07098521133233356,0.15291880855149875,D
MS Coahoma,0.19694700644304575,0.07136874594802223,1.7106276988715656e-17,0.015874079236275228,0.038486612102435674,0.3893716754819901,C
MS Copiah,0.28160346902267147,0.0918073076157656,1.7106276988715656e-17,0.03526041931871697,0.0876185176024684,0.2749117862967128,C
MS Covington,0.3294334984456069,0.0440200195269215,1.7106276988715656e-17,0.03277072933725456,0.060424037290216275,0.3004221280971963,C
MS DeSoto,0.5143754241311256,0.019409211634500035,1.7106276988715656e-17,0.013061522463729724,0.0017362268257012745,0.16185233435597682,C
MS Forrest,0.44277537398469907,0.1542475027627814,1.7106276988715656e-17,0.01255377670336119,0.030460791757565147,0.1792887724715508,D
MS Franklin,0.5579789558201005,0.06340651864004473,1.7106276988715656e-17,0.008959188473934843,0.059857777814959524,0.12966498891377407,B
MS George,0.443438245214984,0.02178253285920069,1.7106276988715656e-17,0.001341522256546761,0.03272117771589858,0.25778435253262866,C
MS Greene,0.40187776308638673,0.09295703561305413,1.7106276988715656e-17,0.002966580580313522,0.10809215428084973,0.18213138746923763,C
MS Grenada,0.07639183038434517,0.08107783113920333,1.7106276988715656e-17,0.015425345577156576,0.13208074537597234,0.4472420078348134,C
MS Hancock,0.6648235410633935,0.06891764776651446,1.7106276988715656e-17,0.0010846167099317302,0.05022199476101758,0.05410297092115147,B
MS Harrison,0.611253064525349,0.01625900609503834,1.7106276988715656e-17,0.0035306470730142123,0.004324607493045802,0.12870151278478661,B
MS Hinds,0.3864868312192735,0.0474843146042402,1.7106276988715656e-17,0.011703541444395452,0.021390295461552997,0.2532006106489865,C
MS Holmes,1.8283415830043458e-16,0.5672276249691898,1.7106276988715656e-17,0.03261067013189258,0.26868984623455144,0.3084790780455178,D
MS Humphreys,0.07049258463868963,0.28747255218856627,1.7106276988715656e-17,0.0015125944403156439,0.10855661396558018,0.34394083793965763,D
MS Issaquena,1.8283415830043458e-16,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,0.45689675174531513,0.6331458601940596,C
MS Itawamba,0.5249089734020118,0.10643300039312893,1.7106276988715656e-17,0.007681359540206977,0.07110368432419978,0.1268844323650884,D
MS Jackson,0.52959352006102,0.035653613484021074,1.7106276988715656e-17,0.005774853870721157,0.016428904152174455,0.16716922331264225,C
MS Jasper,0.4361505933346522,0.07995613459915202,1.7106276988715656e-17,0.027902203890108866,0.049570640310696766,0.18683858275262327,C
MS Jeff Davis,0.45634923449393267,0.08772032817329524,1.7106276988715656e-17,0.015905956622858316,0.04097120723646809,0.1968826910202445,C
MS Jefferson,0.28389161489347614,0.07702044576739221,1.7106276988715656e-17,0.018821461127076278,0.10651716870455741,0.2779845545478921,C
MS Jones,0.39146809324411735,0.1527935933567464,1.7106276988715656e-17,0.020614775845135,0.09614494450488252,0.19248526393055215,D
MS Kemper,0.2918958142324725,0.36791922153016104,1.7106276988715656e-17,0.021251259485559528,0.1824234006883343,0.10337845312902398,D
MS Lafayette,0.4199008744166213,0.022350407128005043,1.7106276988715656e-17,0.009883682826449965,0.031053383703250927,0.21236373371804507,C
MS Lamar,0.4851501834924182,0.0294139353034635,1.7106276988715656e-17,0.011986097778736271,0.01771878767504307,0.17811405412907144,C
MS Lauderdale,0.39062912480430084,0.29914587241792284,1.7106276988715656e-17,0.0035244348080967136,0.11598865519754399,0.11587028896862164,D
MS Lawrence,0.39606189833755157,0.01941875207619256,1.7106276988715656e-17,0.03147315222128894,0.06801409902473163,0.23650522427745704,C
MS Leake,0.3432141413880762,0.2013305692224061,1.7106276988715656e-17,0.052298767705851915,0.09524368678257555,0.19193604552227392,D
MS Lee,0.46525505600438183,0.045208308685295254,1.7106276988715656e-17,0.003609668487242211,0.035461395976807086,0.20525201502959814,C
MS Leflore,0.017129798954208297,0.4612006308657825,1.7106276988715656e-17,7.638657332661957e-18,0.13163852874272416,0.30968471213253496,D
MS Lincoln,0.3497459571883222,0.25963612232252065,1.7106276988715656e-17,0.004737304276323959,0.1204829071360414,0.16415275174917635,D
MS Lowndes,0.4143760398534214,0.05410047287242358,1.7106276988715656e-17,0.006468059793430987,0.067371511136995,0.20418824590798712,C
MS Madison,0.39480362347461584,0.0936970325518876,1.7106276988715656e-17,0.01671742348789662,0.02433552122877183,0.19522219493978835,C
MS Marion,0.37457277114815746,0.13566326590418243,1.7106276988715656e-17,0.007659941658215612,0.08091652120077805,0.23734687939832136,C
MS Marshall,0.500322336675006,0.025814579522668715,1.7106276988715656e-17,0.007604150106983002,0.009004818298873847,0.1949533142269405,C
MS Monroe,0.3245411049817768,0.28924527822417223,1.7106276988715656e-17,1.4957523510500027e-14,0.09256996227551172,0.17110549183286766,D
MS Montgomery,0.20556997066087973,0.04529133535235787,1.7106276988715656e-17,0.03274785158119877,0.14268463286267702,0.34826211050181094,C
MS Neshoba,0.034231218086445366,0.561621450225508,1.7106276988715656e-17,0.0289018283315182,0.1523100793458896,0.27288201569017173,D
MS Newton,0.4871631815426874,0.09191023742138726,1.7106276988715656e-17,0.03764094087676154,0.041058055090306765,0.17184901327591012,C
MS Noxubee,0.16444774192580164,0.17781982154512138,1.7106276988715656e-17,0.051888891668633585,0.1360665201571275,0.28763782916638564,C
MS Oktibbeha,0.3140580751444952,0.10790748819230425,1.7106276988715656e-17,0.010965408377658482,0.0337414359221237,0.23452479723218458,C
MS Panola,0.29835106725405247,0.0339319862578123,1.7106276988715656e-17,0.007651567053052974,0.029750220968825628,0.33062252561434297,C
MS Pearl River,0.608436275260745,0.17227496899961142,1.7106276988715656e-17,7.638657332661957e-18,0.052933921848763714,0.05804945707432685,D
MS Perry,0.46117500363085084,0.0814787303726156,1.7106276988715656e-17,0.008749633670077235,0.06317784951853678,0.19497553123031414,C
MS Pike,0.3484213164962992,0.12780819744472538,1.7106276988715656e-17,0.008055070458968265,0.08370775153310597,0.22742211249128272,C
MS Pontotoc,0.44099951785723956,0.026200754151970068,1.7106276988715656e-17,0.006957103630835876,0.02585849957642347,0.2483166150543793,C
MS Prentiss,0.5270939181735363,0.038230143594692324,1.7106276988715656e-17,0.004529920157799465,0.04523907076277886,0.17599422783526372,C
MS Quitman,0.3323455497606485,1.9293689954605926e-17,1.7106276988715656e-17,0.03121829281227355,0.06024280660762446,0.3250942720285318,C
MS Rankin,0.523402439537567,0.022976596876814633,1.7106276988715656e-17,0.008080156942728069,0.01738879839298701,0.14674825465109156,B
MS Scott,0.45608141237867544,0.11751365834107179,1.7106276988715656e-17,0.08419610477040819,0.07983808160038468,0.1414624552001984,F
MS Sharkey,1.8283415830043458e-16,1.9293689954605926e-17,1.7106276988715656e-17,0.005858228179344759,0.20069778724520107,0.5527808772164169,C
MS Simpson,0.217090995463159,0.012123828990078534,1.7106276988715656e-17,0.012093894048588833,0.1828084538439662,0.34192772713082625,C
MS Smith,0.4286025317986005,0.18955553056912228,1.7106276988715656e-17,0.02189796615576965,0.08020144053578927,0.1434302791434938,D
MS Stone,0.5820501308532249,0.01127039956573632,1.7106276988715656e-17,0.005709581718883109,0.05081931037541817,0.13105367920809144,B
MS Sunflower,0.017015805517893064,0.07225829018038082,1.7106276988715656e-17,0.004148737821058179,0.07108751352381798,0.5053756595345645,C
MS Tallahatchie,0.11976225007974065,0.03142376335792205,1.7106276988715656e-17,0.004880106544439861,0.09398274395635228,0.4361773898980176,C
MS Tate,0.26834860647383474,0.026011768264338667,1.7106276988715656e-17,0.010011641255104436,0.12292820174177661,0.2988605104632458,C
MS Tippah,0.5081810200713327,0.15302604571292566,1.7106276988715656e-17,6.702519495078349e-6,0.055390442670039126,0.14593784055038936,D
MS Tishomingo,0.35032651171518264,0.009285561356827994,1.7106276988715656e-17,0.002067223256350523,0.14902267676109296,0.2727153991732159,C
MS Tunica,0.14475014916688986,0.10309482367786038,1.7106276988715656e-17,0.008137141149687263,0.053257539727792014,0.3885690628747149,C
