Name,S1,S2,S3,S4,S5,Cluster
SC Saluda,0.012520529963848661,0.15006215522558672,0.00022022239026309767,0.054271936429225835,0.5301643733325084,C
SC Spartanburg,0.028412535052973514,0.06934656925467947,0.005008833314526328,0.024776856474027577,0.6930964020599062,A
SC Sumter,0.052345878870415384,0.07811519332938974,0.022545597355859964,0.05101100181886282,0.6003753374207028,D
SC Union,1.8195921493723328e-17,0.05470920488244882,2.6259793226975355e-10,0.029284133453659406,0.7538376565738412,A
SC Williamsburg,0.098061150516356,0.23071882821590964,0.05646126227717582,0.05742271587804261,0.40543604668045863,C
SC York,0.009791677606789352,0.030726110087826046,0.0029091108318579887,0.02799190861718769,0.6865722714378407,A
SD Aurora,1.8195921493723328e-17,2.6928226811992967e-17,1.2714542524227004e-6,0.06686384532801112,0.6275683425191587,D
SD Beadle,0.08832225809382897,0.06685339587556104,0.028807173017949904,0.10498812597502986,0.42664882222193606,D
SD Bennett,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.012265142496581553,0.8698782823989757,A
SD Bon Homme,1.8195921493723328e-17,0.025389800396609357,0.10820219794760794,0.009553111065942706,0.6642291180036054,E
SD Brookings,1.8195921493723328e-17,0.010416137490586265,0.0002773147582961865,0.014523357338564975,0.7040439775351268,A
SD Brown,0.01034509719535201,0.004654499793941334,0.017225866181617405,0.04336594217957723,0.6496172550459576,D
SD Brule,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.026615236869871634,0.7286985510527512,A
SD Buffalo,1.8195921493723328e-17,0.4432857348858484,0.6475073169786542,0.13680020324149064,2.135631481292532e-16,E
SD Butte,1.8195921493723328e-17,0.07220309022262701,1.3907056757299883e-17,1.0618836698677245e-17,0.7125207821193378,A
SD Campbell,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0037621456287543907,0.7521720164125087,A
SD Charles Mix,1.8195921493723328e-17,2.6928226811992967e-17,1.437828660117776e-9,0.03710847988540617,0.7344105392143695,A
SD Clark,1.8195921493723328e-17,2.6928226811992967e-17,2.2700328502603566e-8,0.01725031310680878,0.7299421152484649,A
SD Clay,1.8195921493723328e-17,0.042460244630656195,0.00046123428983538565,0.04837402090053144,0.61738259017715,D
SD Codington,1.8195921493723328e-17,0.020298260590514212,1.0495742413950514e-5,0.017818569804949887,0.7136080178040595,A
SD Corson,1.8195921493723328e-17,2.6928226811992967e-17,1.4656315451382591e-10,0.030310090577973285,0.8308794777367658,A
SD Custer,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.016614511141091647,0.7448131953189709,A
SD Davison,1.8195921493723328e-17,0.026356593181674298,0.0021299256690188277,0.011922739589450655,0.7101025395254946,A
SD Day,1.8195921493723328e-17,2.6928226811992967e-17,1.362699089555937e-6,0.021546809036432,0.7328995041996905,A
SD Deuel,1.8195921493723328e-17,2.6928226811992967e-17,2.4776436622974213e-13,0.0137705983963932,0.7466635701868237,A
SD Dewey,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.033912744053667704,0.8229659033943652,A
SD Douglas,1.8195921493723328e-17,2.6928226811992967e-17,7.393928897225378e-11,0.019598875943424073,0.7215229682321712,A
SD Edmunds,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.012568881117914883,0.7267035299147939,A
SD Fall River,1.8195921493723328e-17,0.03868869495375938,0.03333207822614361,0.0059301157133677205,0.7534284633512592,A
SD Faulk,1.8195921493723328e-17,0.03838554807956185,0.6494944062296822,0.044950230393617896,0.327810836275865,E
SD Grant,1.8195921493723328e-17,2.6928226811992967e-17,1.1614143373513797e-10,0.012168169114370285,0.7481301222947925,A
SD Gregory,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006965773766281058,0.7941160551877634,A
SD Haakon,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0029208289208264627,0.7981324924434412,A
SD Hamlin,1.8195921493723328e-17,2.6928226811992967e-17,1.9926584081113297e-11,0.015476108809911791,0.7315434660448318,A
SD Hand,1.8195921493723328e-17,2.6928226811992967e-17,6.281662277211882e-10,0.011312989523163517,0.7140665634230045,A
SD Hanson,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.014801306918156789,0.6903116055912295,A
SD Harding,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,4.945200112514302e-13,0.7702283583558713,A
SD Hughes,1.8195921493723328e-17,0.05168095650769174,0.10840950459584575,0.009716884232479218,0.6717249461581984,E
SD Hutchinson,1.8195921493723328e-17,0.021368644442660067,0.10757047704231894,0.007188804336641988,0.663460560712808,E
SD Hyde,1.8195921493723328e-17,2.6928226811992967e-17,1.4093100174584886e-7,0.015838755027605008,0.747997277532549,A
SD Jackson,0.00013010373905701455,0.20553889491011262,1.3907056757299883e-17,0.0038112075941344322,0.6303031586117886,C
SD Jerauld,0.15145173817138033,0.04390892893644182,0.29440180982705433,0.07471301689236173,0.31528760208373946,E
SD Jones,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0049366589394375555,0.7538293523912943,A
SD Kingsbury,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.008381029119601507,0.737471433476467,A
SD Lake,0.012342938796568562,0.11815962191572771,0.03788644532051178,0.004484519802528027,0.6084485625199124,C
SD Lawrence,1.8195921493723328e-17,0.035369199373688015,1.2401456405147445e-5,0.008286554917258219,0.7200196737018183,A
SD Lincoln,0.003431126245638047,0.002053347956473642,0.011901236705512014,0.032729117900320605,0.6149654477430865,A
SD Lyman,1.8195921493723328e-17,0.18511889087459518,0.1976000672721775,0.055599707662818784,0.40818197344016915,E
SD Marshall,1.8195921493723328e-17,2.6928226811992967e-17,1.4964626148315576e-10,0.007061035569990764,0.7530607979537967,A
SD McCook,0.047287715488261786,0.0450252969355801,0.09632043856269938,0.005522429693997409,0.6443758404187178,E
SD McPherson,1.8195921493723328e-17,2.6928226811992967e-17,4.253939152659304e-9,0.010502490947792827,0.7685927634313748,A
SD Meade,0.004410531340390318,0.005832224086172257,0.03094622051323711,0.015644933152957032,0.7117128914019184,A
SD Mellette,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.033779839914424604,0.7939682733430221,A
SD Miner,1.8195921493723328e-17,2.6928226811992967e-17,2.340470682560495e-10,0.017874650374445713,0.7163261157071695,A
SD Minnehaha,0.0828505795828384,1.962212539595138e-9,0.028228193706035305,0.08459818986052976,0.5029354401693159,D
SD Moody,1.8195921493723328e-17,2.6928226811992967e-17,2.0884200386244477e-8,0.01907833411022567,0.7363053806724679,A
SD Oglala Lakota,1.8195921493723328e-17,0.05359586997372958,0.037257676204315957,0.025303433683991784,0.8693169489390211,A
SD Pennington,0.021595186495610093,0.04635784518143279,0.0037223486008562024,0.019343228121354056,0.6625647162585391,A
SD Perkins,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.00821358910990276,0.7763902374995103,A
SD Potter,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.008190951716146797,0.7810694149417147,A
SD Roberts,1.8195921493723328e-17,0.01196939718000999,0.08637432785003864,0.023319063167218154,0.7207823457100301,E
SD Sanborn,1.8195921493723328e-17,2.6928226811992967e-17,8.553225366161056e-7,0.027185454836321288,0.670932346843639,A
SD Spink,1.8195921493723328e-17,2.6928226811992967e-17,3.263045202212709e-11,0.014417088947634483,0.7468350652766513,A
SD Stanley,1.8195921493723328e-17,2.6928226811992967e-17,3.124287203424197e-6,0.02767492028350842,0.6850124291350559,A
SD Sully,1.8195921493723328e-17,2.6928226811992967e-17,4.8262886509733665e-9,0.011069887849294713,0.726962140706825,A
SD Todd,0.033022659704494375,0.09849670963828744,0.03893064367851186,0.011929760427130474,0.737674610674036,C
SD Tripp,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.010995310253044595,0.7518539749129602,A
SD Turner,1.8195921493723328e-17,2.6928226811992967e-17,9.280835217585793e-9,0.02406685054345638,0.7093203809654298,A
SD Union,0.014978274425249039,0.03668638621451287,0.0575176175810199,0.03903342449549767,0.5692295566545337,D
SD Walworth,1.8195921493723328e-17,2.6928226811992967e-17,1.3771398878292276e-9,0.01766789980841693,0.7594008456897074,A
SD Yankton,1.8195921493723328e-17,0.027693863722031527,0.08543496705958023,0.016464446335409187,0.669911011256416,E
SD Ziebach,1.8195921493723328e-17,2.6928226811992967e-17,6.179505612065612e-13,0.032003755195690355,0.8420526357584855,A
TN Anderson,0.005670638734981226,0.021405675719042495,0.005289721371195834,0.018252576284426184,0.7935459041140933,A
TN Bedford,0.030524866356672002,0.04862413180179331,0.018588713731106044,0.049686398515417694,0.6669094683493298,D
TN Benton,0.013871721907386883,0.082386141787949,0.026756682641309794,0.00994414865406089,0.7862980126663255,A
TN Bledsoe,0.015054781471026932,0.023882685009460388,0.074324817031858,0.3647735100232741,3.144712822311843e-15,D
TN Blount,0.0063625337509224,0.028813978164156557,0.009571212064279223,0.021721991869351618,0.7360143854665789,A
TN Bradley,0.004981494494809168,0.038095427710076055,0.0037274995681580714,0.04063359812178844,0.7154921430927575,A
TN Campbell,0.0063178729582810044,0.010863388540104496,0.011521117244078375,0.011712015250883247,0.8661193649613017,A
TN Cannon,1.8195921493723328e-17,2.6928226811992967e-17,1.0721733921075553e-11,0.026990592227302233,0.7974243157160894,A
TN Carroll,0.008400726572402985,0.07793383295089668,0.014756068398832985,0.023073667125824728,0.7426602273856162,A
TN Carter,0.004036850880338197,0.08660919517418941,0.006921209964377795,0.011961054204223704,0.7385222069117581,A
TN Cheatham,1.8195921493723328e-17,0.07231343724536633,0.00010343057074993723,0.031804785225759774,0.6823263586872482,A
TN Chester,1.8195921493723328e-17,0.09227970222525377,2.728893779538797e-8,0.026080736466282294,0.6943877299941162,C
TN Claiborne,1.8195921493723328e-17,0.034126958772670295,4.170440183249438e-9,0.014070974686998437,0.8155635343852622,A
TN Clay,1.8195921493723328e-17,2.6928226811992967e-17,2.90548460370292e-12,0.025772914586215393,0.8357172610974932,A
TN Cocke,1.8195921493723328e-17,0.06551490989695066,7.98534871355807e-13,0.022860834270449614,0.7654333774955931,A
TN Coffee,1.8195921493723328e-17,0.02910838610056962,1.539828707587585e-8,0.020745695386213674,0.7894101310590683,A
TN Crockett,0.02309321420509079,0.2558172913302137,8.800368460925462e-13,0.01760659588686065,0.5542729675892452,C
TN Cumberland,0.012222723078267451,0.022765638582397774,0.006949981474511922,0.020389120278400175,0.785257508758311,A
TN Davidson,0.04061195766914124,0.03108178265770494,0.0040519884969155845,0.08051603370818279,0.5738763186087148,D
TN Decatur,1.8195921493723328e-17,0.12208040584551764,1.4999061825610669e-7,0.029349746005622294,0.6796106183760592,C
TN DeKalb,1.8195921493723328e-17,0.09509555048564415,2.662125794869818e-5,0.036707445716981923,0.6817511454772757,C
TN Dickson,1.8195921493723328e-17,0.03991584570343081,1.9428694325680515e-15,0.030390619981079905,0.739811847621267,A
TN Dyer,1.8195921493723328e-17,0.09373840354213839,8.59750529048298e-6,0.03755332354910197,0.6941924252122158,C
TN Fayette,0.014868625266883062,0.07294085686927317,0.010966857086085517,0.03705113740930028,0.6224501465401598,D
TN Fentress,1.8195921493723328e-17,2.6928226811992967e-17,3.5902137670268e-15,0.017501788916157182,0.8601718695862012,A
TN Franklin,0.011574445675803386,0.013281679510435317,0.010287402448014352,0.017500669315250877,0.7781384966289913,A
TN Gibson,0.004390774772388053,0.06462652344154556,0.007999814154513186,0.030275107384929306,0.7389906885159411,A
TN Giles,1.8195921493723328e-17,0.16452516616076937,0.0003285960891927824,0.011904315999872244,0.6655597505085132,C
TN Grainger,1.8195921493723328e-17,0.020855859631114138,3.240938969320817e-8,0.017668585084694027,0.8136440464186708,A
TN Greene,0.007890635914496857,0.0539529724746268,0.0058324106824994984,0.011018673136412834,0.7788742463942646,A
TN Grundy,0.026545188220739983,0.03033789754187343,0.036324753356276086,0.01843720785532713,0.8232175670881374,A
TN Hamblen,0.012438549024016613,0.07720301740517238,0.005969178219850447,0.04172815133593488,0.678227829093873,D
TN Hamilton,0.017291578544622824,0.022516128898354616,0.00760105353804925,0.04417163194374764,0.6814694881032908,D
TN Hancock,1.8195921493723328e-17,0.11419941898789401,1.3907056757299883e-17,0.018775833903909717,0.7364086069133244,C
TN Hardeman,1.8195921493723328e-17,0.28938850558914414,0.007830690705794351,0.0795401909225557,0.3932733393493166,C
TN Hardin,0.028584883329393306,0.11559098677423596,0.01694479618561224,0.03344570044987794,0.665013968796817,C
TN Hawkins,0.00842150152412284,0.04495227002588107,0.014350551217595918,0.01211960201019656,0.7914270545359811,A
TN Haywood,0.02292184880223396,0.15114244237284039,0.023138079018350795,0.05595448461475976,0.5613388573943496,C
TN Henderson,1.8195921493723328e-17,0.08311771857125992,4.326221925859564e-10,0.04186597063900717,0.7020325948200858,D
TN Henry,1.8195921493723328e-17,0.0602363998120908,1.3589689885920742e-7,0.014450684884226576,0.7850624319990142,A
TN Hickman,1.8195921493723328e-17,0.03201127907600691,0.01832814449552959,0.02920667758397798,0.7538463094381734,A
TN Houston,1.8195921493723328e-17,2.6928226811992967e-17,7.581280933694423e-13,0.020317892111130328,0.8381128924770859,A
TN Humphreys,0.01895382093696824,0.037385519776821315,0.024523725746237176,0.009012928092145819,0.7756181190184143,A
TN Jackson,1.8195921493723328e-17,0.04321149431894183,3.55184342671973e-5,0.028677146452203473,0.790322502463851,A
TN Jefferson,1.8195921493723328e-17,0.03442994091813986,1.630826190271196e-11,0.022377241003104075,0.7708773143902854,A
TN Johnson,1.8195921493723328e-17,0.029066428079715666,2.3534346904563705e-7,0.03105426735115709,0.808823447303301,A
TN Knox,0.003944646943411562,0.024241651349651606,0.002500949066933726,0.021624603630966348,0.7468856741806423,A
TN Lake,1.8195921493723328e-17,0.07935380567633674,0.0028365683700956033,0.49951278328748794,2.135631481292532e-16,D
TN Lauderdale,0.006684263105529932,0.13845800663645944,1.9172073740785125e-12,0.03690011887295059,0.6716436624133406,C
TN Lawrence,0.008246254139623887,0.06617067204016844,0.0009312889857313396,0.022660635253827777,0.7513278682248924,A
TN Lewis,1.8195921493723328e-17,0.05617788827518005,0.0055167553852241615,0.00866394093634165,0.7942034413411035,A
TN Lincoln,1.8195921493723328e-17,0.015236082395357894,0.011937044387099085,0.01975139795571834,0.812583206237212,A
TN Loudon,0.003832840905399942,0.016628536272746307,0.008164193788364246,0.035795935200389255,0.7221535303532592,A
TN Macon,0.04750731758498226,0.13408757378808853,0.03569242853861302,0.07715637522492585,0.49510087111598794,D
TN Madison,0.004901550706949469,0.09665293723865398,0.004131533267857794,0.020731219582867656,0.7160934592722702,C
TN Marion,0.017807639710922765,0.05015778860195027,0.015267217923495594,0.0148163783309772,0.7750687525831843,A
TN Marshall,0.008402216610237158,0.026265468453447037,0.012769959815453678,0.023115992432181234,0.7631110525633222,A
TN Maury,0.0014124018476312679,0.03526283758181017,1.3907056757299883e-17,0.029672274846755324,0.7397494487936623,A
TN McMinn,0.06721586184508321,0.09358777553845535,0.0205244028350962,0.015822635118365107,0.6784104555226503,B
TN McNairy,1.8195921493723328e-17,0.12010351783674117,4.7802946355553234e-11,0.023623246953870053,0.6704386230694012,C
TN Meigs,1.8195921493723328e-17,0.05857207089835971,0.010247997514901233,0.020935550298924452,0.7720387660284757,A
TN Monroe,0.015722103370339212,0.07818276380568367,0.009167497786889729,0.01687108317255627,0.7390936971960459,A
TN Montgomery,0.004771746890103825,0.027218454185577216,0.003718664783585046,0.02078725380840215,0.7535511078454676,A
TN Moore,1.8195921493723328e-17,2.6928226811992967e-17,5.0640645714245e-13,0.02376674088412138,0.7862326789794756,A
TN Morgan,0.005866020605802494,0.02935495689825793,0.02465650581377227,0.009803496571536978,0.8198068895840818,A
TN Obion,0.009567095706041426,0.07106787374949458,0.013599875063554322,0.03767647516809706,0.7200574727925672,A
TN Overton,1.8195921493723328e-17,0.045582551911012646,0.0036269724018981823,0.023597414881305092,0.7606228559161989,A
TN Perry,1.8195921493723328e-17,2.6928226811992967e-17,7.956334714986544e-11,0.030305994091411888,0.825985732105299,A
TN Pickett,1.8195921493723328e-17,0.1685958871163606,1.3907056757299883e-17,0.004059536377561344,0.673704813090178,C
TN Polk,1.8195921493723328e-17,0.1834409624717511,0.019130092737815227,0.014406364911939345,0.6370112519912373,C
TN Putnam,0.022967844486814624,0.05572394499520421,0.015432945003778507,0.055789361115322324,0.6332863102778852,D
TN Rhea,1.8195921493723328e-17,0.03449723457292812,0.0026387121466738455,0.0572628710228238,0.7131503131554545,D
TN Roane,1.8195921493723328e-17,0.014509431950349844,1.1424517975497887e-12,0.01794917655860341,0.8061044307696491,A
TN Robertson,0.028187884698528818,0.05484846247480828,7.880098181131688e-9,0.05517120782052209,0.639225909498071,D
TN Rutherford,0.025859387735745563,0.01167398145492018,0.004769000663426261,0.051210180670390675,0.642460223708596,D
TN Scott,1.8195921493723328e-17,0.04104027537469637,0.0014866096578334557,0.007768773674676369,0.837420286652293,A
TN Sequatchie,1.8195921493723328e-17,0.0294171326405142,0.0005947457556955807,0.0152662189452015,0.8017766024825344,A
TN Sevier,0.006833536370494031,0.018897689399876513,0.003946538320166349,0.04513842991548694,0.726337110095702,D
TN Shelby,0.045696268820340065,0.0316212568810288,0.006944299967492344,0.06244696248333695,0.6336585941289701,D
TN Smith,0.012056309033209827,0.11003192708639184,0.021076258888392187,0.03671855053429442,0.6447971951640249,C
TN Stewart,1.8195921493723328e-17,2.6928226811992967e-17,1.202174101784559e-12,0.014162828621022892,0.8363261561800183,A
TN Sullivan,0.002440494895244148,0.03461622161096731,0.0024299912840622744,0.011188697534367005,0.7970318572575963,A
TN Sumner,0.077135527457369,0.017111294503957104,0.026591063621487075,0.04264601525793882,0.6291294317816706,B
TN Tipton,0.019585589089587303,0.03067183940445985,0.013816692590967789,0.060414233058885505,0.6470223321768196,D
TN Trousdale,0.13855252728479248,2.6186331809166745e-11,0.047835744795447874,1.0,2.135631481292532e-16,D
TN Unicoi,1.8195921493723328e-17,0.017733278683119233,0.015691437620454815,0.026888032721624974,0.8078122674412771,A
TN Union,1.8195921493723328e-17,0.025702183860270702,1.9716744462203253e-8,0.014503992004801828,0.8299126303964854,A
TN Van Buren,1.8195921493723328e-17,2.6928226811992967e-17,2.011513494794226e-13,0.01985402743196899,0.8372636088904739,A
TN Warren,1.8195921493723328e-17,0.07885091119133855,0.0003054791215684171,0.02291714826106587,0.7562492678973428,A
TN Washington,1.8195921493723328e-17,0.030651866234740907,5.815355326075042e-9,0.019640791662419353,0.7662533638569871,A
TN Wayne,1.8195921493723328e-17,0.06960291067302714,1.4297162286578496e-11,0.10184309764656642,0.5997550083134484,D
TN Weakley,1.8195921493723328e-17,0.11212815130272331,2.301518311283405e-13,0.023094923785157543,0.6896898203712928,C
TN White,0.009953320409584663,0.07945605172396773,0.02140927759769205,0.02309330208775312,0.7264969647673708,A
TN Williamson,0.01742055310023708,0.0016396779985177418,0.0033116306834018528,0.04064401960012264,0.6257991355441714,D
TN Wilson,0.025173393550154452,0.019992998805844885,0.00860381485479248,0.039286583166827344,0.6650335452934749,D
TX Anderson,0.006217223772135963,0.0808381026216166,2.8200859669173596e-6,0.14918356776775776,0.45233877520730553,D
TX Andrews,1.8195921493723328e-17,0.16295713067555667,0.003988310339184899,0.02606909339027742,0.5916430904905485,C
TX Angelina,0.010171198184563541,0.19496092567326354,6.36870804776365e-15,0.03512430079576034,0.5905003747311397,C
TX Aransas,1.8195921493723328e-17,0.21976366437344846,0.027806811445027446,2.971181698686378e-11,0.6369330658214524,C
TX Archer,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0068521616117224035,0.7917530793450531,A
TX Armstrong,1.8195921493723328e-17,2.6928226811992967e-17,2.900057653226616e-9,0.012197263394660086,0.789993005754786,A
TX Atascosa,0.008573804935823623,0.1480779484914094,0.007901661763666678,0.008478383597930737,0.6313821694750111,C
TX Austin,1.8195921493723328e-17,0.08771018744203533,0.0003808326845658318,0.016125153236001548,0.6946227598742801,A
TX Bailey,1.8195921493723328e-17,0.21647202439120608,0.09735656854457794,0.05532990778380271,0.42330223075330836,C
TX Bandera,1.8195921493723328e-17,0.05418006355688023,2.54750536455874e-10,0.003643330116411086,0.7530986454352989,A
TX Bastrop,0.01328731973674149,0.0715199114329747,0.004676586917809594,0.03533358670419353,0.6396280248298751,D
TX Baylor,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006083402762826433,0.8346957916393352,A
TX Bee,1.8195921493723328e-17,0.20835381363786593,6.253248551683984e-16,0.06075026032003773,0.5025971423796345,C
TX Bell,0.004724191130092993,0.032467410688972034,0.0020567970936689914,0.023915812550898394,0.7365244761116101,A
TX Bexar,0.012025912993546717,0.12414012856239133,0.00293177600899501,0.04875165248871264,0.5728012350508352,C
TX Blanco,0.012017481345300523,0.1272897816568522,0.04028506379424238,0.006845635283097902,0.6412901654392833,C
TX Borden,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,1.0618836698677245e-17,0.7724974959917292,A
TX Bosque,1.8195921493723328e-17,0.08215217949158468,4.21062339767074e-14,0.011217717278318976,0.7392321061871564,A
TX Bowie,0.025266566953794044,0.08932726441384352,0.004487032112129394,0.015268609085367446,0.7057602742725426,C
TX Brazoria,0.011416366370165392,0.06972297275734207,0.0031822406315430655,0.046102498681616665,0.6218006629082604,D
TX Brazos,0.031529774564641094,0.014174726200484954,0.010537635484331107,0.046388735577445425,0.6198541652746582,D
TX Brewster,1.8195921493723328e-17,0.09313152798018158,0.06719110131869338,0.049586575607736466,0.5285813069889695,D
TX Briscoe,1.8195921493723328e-17,0.1550526062773161,0.7442601118004594,1.0618836698677245e-17,0.32223543202354066,E
TX Brooks,1.8195921493723328e-17,0.562833429950123,0.00045684824593212795,0.002271713878502167,0.3487887132216294,C
TX Brown,0.06165249451814789,0.06808175248111036,0.04578406877443343,0.01580765633171232,0.6874701941146235,B
TX Burleson,1.8195921493723328e-17,0.14977956270833953,0.00023570609077094344,0.02295623034005569,0.6062253907305384,C
TX Burnet,0.004848685061229172,0.08774782902439164,6.033762866614424e-8,0.020982918720950875,0.6871670373923017,C
TX Caldwell,0.004122602687417458,0.2446799114729376,3.2829069146030514e-11,0.04494679791219909,0.47933544951536144,C
TX Calhoun,0.03331869310316989,0.058101127902710305,0.04252961535894475,0.06091785105476061,0.5928637670110677,D
TX Callahan,0.0231485539545943,0.054154101317958336,0.02977724384216055,0.0018597676245008376,0.7387265673010848,A
TX Cameron,0.022859743229019798,0.43443957569332275,0.007486636334298725,0.04287823252759745,0.2929752134078755,C
TX Camp,0.01685954305197999,0.1568860655009411,0.0023045953392410116,0.04075255762990401,0.5740786802449906,C
TX Carson,1.8195921493723328e-17,2.6928226811992967e-17,9.199610675021241e-10,0.006925402161373141,0.7828397634807531,A
TX Cass,0.010879909880960461,0.0847990890437504,3.846370409601772e-12,0.006674501114098209,0.7303219096007766,A
TX Castro,0.040462878804668596,0.13513534050493423,0.06272833213660248,0.05213722268665098,0.4841747407209991,D
TX Chambers,1.8195921493723328e-17,0.04277639716495498,0.01179483460946186,0.0546243126045747,0.6442183414913848,D
TX Cherokee,0.006477246355298004,0.07001002318994866,0.007296906822349192,0.04113361428942891,0.6997231417165042,D
TX Childress,1.8195921493723328e-17,2.6928226811992967e-17,4.299638778103008e-12,0.0141296691147352,0.8146149783502624,A
TX Clay,1.8195921493723328e-17,0.05083095950336094,0.0013643752810294158,0.004675360081525374,0.7497883014649186,A
TX Cochran,1.8195921493723328e-17,0.13024488423524505,0.13646246234062223,0.006204523217263651,0.6485522952273552,E
TX Coke,1.8195921493723328e-17,0.24749117019732844,0.17547489629748128,0.008982150790607988,0.4977366084995175,E
TX Coleman,1.8195921493723328e-17,0.06413112652623762,0.11225123263836181,1.1273157849326554e-14,0.742706560712146,E
TX Collin,0.010990850149946984,0.007319007237129873,0.0022468620028941733,0.020173285196687117,0.6907700140062654,A
TX Collingsworth,1.8195921493723328e-17,2.6928226811992967e-17,5.7851145291572235e-8,0.01390943791298032,0.8527444935131925,A
TX Colorado,1.8195921493723328e-17,0.051279820101683825,1.0259848269420154e-9,0.03562224418167805,0.7028369827207739,A
TX Comal,0.017612518478176742,0.14776476396547458,0.010839996455845735,0.011958784528193718,0.5954640834836067,C
TX Comanche,0.02039285657662052,0.0857031501299816,0.033667951379595086,0.015434712835724203,0.6981111209956083,A
TX Concho,1.8195921493723328e-17,0.1813778037944171,4.9062037483779385e-5,0.015755076470112383,0.5989587833759121,C
TX Cooke,1.8195921493723328e-17,0.03879282512420706,1.21289041735182e-9,0.009790060940643105,0.7760089887764713,A
TX Coryell,0.010236564803654194,0.01888824533712079,0.005428657645165232,0.031069248604062617,0.7136528680758396,A
TX Cottle,0.12358065592960121,0.20910986166539072,0.7172101136112206,1.0618836698677245e-17,0.2244785274735527,E
TX Crane,0.11308968006975814,9.835427403864037e-10,0.6126391960884888,0.03377725081125259,0.4065338261841723,E
TX Crockett,1.8195921493723328e-17,0.5399242467934262,1.3907056757299883e-17,0.06824474967971692,0.2169484219890262,C
TX Crosby,0.04876748192978679,0.0780344228724913,0.08793465572393322,0.014539803045411718,0.6668769197084174,E
TX Culberson,1.8195921493723328e-17,0.43907486775358295,1.3907056757299883e-17,1.0618836698677245e-17,0.4230897952647601,C
TX Dallam,0.0321347053503442,0.3125315637009478,0.06381084509533702,0.03555767838977544,0.4195623912849695,C
TX Dallas,0.030827218728244097,0.03758844959961547,0.004820022580591269,0.058425268991516864,0.6342174761848617,D
TX Dawson,0.03021592964697502,0.14825289864664654,0.03465669138893694,0.01872691284314199,0.603639819815241,C
TX Deaf Smith,0.130853302924649,0.17524599410828928,0.22475431954159086,0.06752313143905221,0.2921381974577241,E
TX Delta,1.8195921493723328e-17,2.6928226811992967e-17,2.698008947429074e-12,0.006205012918422964,0.8375401917795446,A
TX Denton,0.011864378371816878,0.015766851058512832,0.0030503521250325434,0.020622967226297292,0.6886388772857686,A
TX Dewitt,0.014988433436885067,0.3842325817419343,0.021326255195644805,0.04478753555429569,0.3641377662280195,C
TX Dickens,1.8195921493723328e-17,0.19124343106496886,0.13011544093386937,0.0036601707783612365,0.5937233987867189,E
TX Dimmit,1.8195921493723328e-17,0.1999442687940419,5.803282610433341e-7,0.009990281042397114,0.621860835505839,C
TX Donley,1.8195921493723328e-17,0.010875091576458015,0.3947102776205475,0.058218631827520365,0.5232132560803674,E
TX Duval,1.8195921493723328e-17,0.23226858681380913,3.216923727323648e-16,0.016788374253467627,0.5846759937279435,C
TX Eastland,1.8195921493723328e-17,0.03856816585158062,2.1836951948171695e-12,0.005358326652539647,0.8258442733848208,A
TX Ector,0.010642094247689719,0.10188379873510747,0.00742549534618683,0.025593669852472425,0.6774563363694432,C
TX Edwards,1.8195921493723328e-17,0.2757142941845263,1.3907056757299883e-17,0.0034364468370964747,0.566546771604728,C
TX Ellis,0.02314446583314618,0.05064577460910198,0.006581894571549327,0.03462920615181523,0.6530646248278522,D
TX El Paso,0.028244644899495318,0.08511035057599947,0.005190959345315421,0.04491856476102728,0.583170112742477,D
TX Erath,0.005453335332257705,0.05428998033633069,0.009721418799027699,0.02182344177985388,0.7039193297409397,A
TX Falls,1.8195921493723328e-17,0.06031172407621679,5.64256147530001e-12,0.014524586507110304,0.7619739469704299,A
TX Fannin,0.02757072644898516,0.11364096331741898,0.014155241067242409,0.013386139847110293,0.6883364997500138,C
TX Fayette,0.023262786736289783,0.1940183367361786,0.017018809958885363,0.01125982780020395,0.5497968047079266,C
