FL Escambia,0.7612938,0.28143188,0.41763458,A
FL Flagler,0.67396384,0.32805252,0.4011715,A
FL Franklin,0.7464944,0.59024465,0.0001799523,B
FL Gadsden,0.73326045,0.43745247,0.21930708,B
FL Gilchrist,0.25085655,0.8540498,0.0038360113,C
FL Glades,0.30915502,0.4822627,0.4623644,A
FL Gulf,0.7330668,0.59701437,0.0003162874,B
FL Hamilton,0.34288543,0.63157535,0.23190996,C
FL Hardee,0.5672225,0.53093535,0.2105798,B
FL Hendry,0.544771,0.3279247,0.51073366,A
FL Hernando,0.7350919,0.2461412,0.46785334,A
FL Highlands,0.6771268,0.31633192,0.42998317,A
FL Hillsborough,0.80139565,0.19036587,0.5059545,A
FL Holmes,0.73314434,0.5964863,0.00014510333,B
FL Indian River,0.65553504,0.31780586,0.44498238,A
FL Jackson,0.5760147,0.5131262,0.23394625,B
FL Jefferson,0.5057975,0.35732406,0.4949866,A
FL Lafayette,0.64771914,0.631857,0.00047935,B
FL Lake,0.75219417,0.22653541,0.48781708,A
FL Lee,0.7317005,0.2553802,0.4729634,A
FL Leon,0.7708652,0.26697496,0.42613503,A
FL Levy,0.546221,0.53766847,0.22106661,B
FL Liberty,0.31621727,0.6421629,0.22570674,C
FL Madison,0.63046557,0.32955465,0.44303334,A
FL Manatee,0.72376573,0.2507785,0.48672852,A
FL Marion,0.71704674,0.31849095,0.39754128,A
FL Martin,0.7038175,0.28375125,0.45339635,A
FL Miami-Dade,0.82284254,0.093375914,0.6043136,A
FL Monroe,0.75442684,0.26708198,0.44050765,A
FL Nassau,0.7307096,0.27347508,0.43879867,A
FL Okaloosa,0.7093937,0.30505913,0.4227322,A
FL Okeechobee,0.49480417,0.7288373,0.003909696,B
FL Orange,0.834992,0.1749346,0.49967396,A
FL Osceola,0.76890147,0.20079406,0.5056349,A
FL Palm Beach,0.7866051,0.16411132,0.5515002,A
FL Pasco,0.76971716,0.22081965,0.47183836,A
FL Pinellas,0.8460908,0.14525042,0.5312943,A
FL Polk,0.71744925,0.287232,0.44085333,A
FL Putnam,0.7057135,0.30105132,0.4301729,A
FL Santa Rosa,0.5254801,0.36456114,0.46448871,A
FL Sarasota,0.7215798,0.25490147,0.47769403,A
FL Seminole,0.80091596,0.18103077,0.5074029,A
FL St. Johns,0.7494103,0.22239803,0.4847023,A
FL St. Lucie,0.70151764,0.27847546,0.45915115,A
FL Sumter,0.4866609,0.3567525,0.49692175,A
FL Suwannee,0.61549,0.3138799,0.47721422,A
FL Taylor,0.75678915,0.5872391,0.00059124787,B
FL Union,0.6628185,0.46284345,0.21768355,B
FL Volusia,0.7217704,0.27938852,0.448019,A
FL Wakulla,0.5354591,0.37513313,0.43260026,A
FL Walton,0.687456,0.3180508,0.41958568,A
FL Washington,0.5205441,0.5172392,0.26019666,B
GA Appling,0.4951534,0.34024397,0.52778274,A
GA Atkinson,0.420953,0.40620327,0.48581436,A
GA Bacon,0.3567515,0.39696658,0.5527795,A
GA Baker,4.2723408e-5,0.5683086,0.56002843,C
GA Baldwin,0.7047292,0.23764734,0.50960064,A
GA Banks,0.43841368,0.7467783,0.0061427695,C
GA Barrow,0.60240906,0.21916036,0.59517044,A
GA Bartow,0.7391586,0.17279097,0.5643356,A
GA Ben Hill,0.58929545,0.5009417,0.24344383,B
GA Berrien,0.58842266,0.6761897,0.0011222971,B
GA Bibb,0.785436,0.22881171,0.47604504,A
GA Bleckley,0.54929477,0.51639974,0.24560696,B
GA Brantley,0.45469233,0.39010707,0.46324354,A
GA Brooks,0.3419192,0.36724076,0.6020381,A
GA Bryan,0.36040753,0.37998864,0.55999565,A
GA Bulloch,0.6944011,0.31446862,0.4148535,A
GA Burke,0.4751921,0.37371278,0.4969588,A
GA Butts,0.36376482,0.24069728,0.74134743,A
GA Calhoun,0.06985032,0.39197153,0.7456817,A
GA Camden,0.71700895,0.30686042,0.40560958,A
