Name,S1,S2,S3,S4,Cluster
IL Hancock,0.7528772225765545,0.24049163764105647,0.013574082183855985,0.10450724643724588,A
IL Gallatin,0.6093208227573155,0.1976166020140248,0.04219099419814933,0.22871864273727527,A
IL Mcdonough,0.8003601213711439,0.10336169486969271,0.1291113071808462,0.04607970754932005,A
IL Perry,0.7729721634207378,0.25979250456290415,0.03435707842046048,8.747325641977619e-17,A
IL Scott,0.7758505806854561,0.33661617967161417,5.900699817974441e-17,8.747325641977619e-17,A
IL Macon,0.7486777807892921,0.16972330954211984,0.06187437790904123,0.07824728211097193,A
IL Dupage,0.6876108878079705,7.278654297346695e-9,0.1381772602472579,0.2619127636032521,A
IL Clark,0.3041314399886997,0.2856694075245785,5.900699817974441e-17,0.6331802999433722,D
IL Cumberland,0.7716562412729456,0.2869878950771063,0.03144342131769073,0.0002938805872340726,A
IL Edgar,0.8471395457581123,0.19240750430375322,5.900699817974441e-17,8.747325641977619e-17,A
IL Henderson,0.776144070860786,0.08479254960020788,5.900699817974441e-17,0.1935076890540555,A
IL Whiteside,0.8487192482146719,0.08798884283237272,0.06712738029485493,0.041657700380585035,A
IL Calhoun,0.7836266219706975,0.20740449068617442,5.900699817974441e-17,0.07165970545750419,A
IL Carroll,0.6751859065947489,1.3270944943137986e-16,0.041871513233195774,0.29206159326904263,A
IL Douglas,0.8428148140486634,0.20279401139301903,0.02310919239125524,0.007461715897607403,A
IL Jackson,0.6504473190002822,0.24164746897914155,0.10438787583402603,0.10304961604924061,A
IL Jersey,0.9100850128679204,0.08239286854992392,0.03191973883032079,0.01400390994931613,A
IL Lawrence,0.7130862727152367,0.3429129795471038,5.900699817974441e-17,0.010942727922778624,A
IL Sangamon,0.7454305372104743,0.1775547021526294,0.04312628306423228,0.1339562266151162,A
IL White,0.7863294154657844,0.33037951917844965,5.900699817974441e-17,8.747325641977619e-17,A
IL Hardin,0.7784971643742005,0.32558460289290764,5.900699817974441e-17,0.0016182401863171604,A
IL Edwards,0.7431234365527761,0.3659094664770059,5.900699817974441e-17,8.747325641977619e-17,A
IL Stark,0.8894604908185387,0.15330881689572595,5.900699817974441e-17,8.747325641977619e-17,A
IL Richland,0.8940339654435546,0.09910668698107444,0.007502298915318502,0.05257478257593206,A
IL Pope,0.7633401152673595,0.30085185287156,0.006662570955003705,8.747325641977619e-17,A
IL Clay,0.8678339037940301,0.1499561510999411,5.900699817974441e-17,8.747325641977619e-17,A
IL Will,0.6696327740063038,0.23502171737190808,0.12879840746420831,0.0791537806308719,A
IL Kane,0.7411170710493987,0.048341128797073585,0.14396626699684353,0.12808586302775915,A
IL Kendall,0.7802940836041239,1.3270944943137986e-16,0.06336098804545195,0.17175347250200781,A
IL St. Clair,0.5944037010683176,0.2307978235000624,0.139490290090994,0.1545514968374697,A
IL Union,0.5767135649056006,0.2183755030686359,0.24846202251975896,0.12297170666296618,A
IL Alexander,0.5535085534368049,0.4301126497477155,0.007409923756251791,0.0845721306212797,B
IL Hamilton,0.7862536899911351,0.3085595477042315,5.900699817974441e-17,0.005595709637765885,A
IL Jasper,0.8520623762600706,0.048595150434845684,0.18483332564650615,8.747325641977619e-17,A
IL Lake,0.6593579742834639,1.3270944943137986e-16,0.16117972220747628,0.22766942570919754,A
IL Rock Island,0.6327840494451997,0.25904831454102817,0.07797083825430787,0.11596750754783591,A
IL Franklin,0.6014768040132156,0.1579972416232873,5.900699817974441e-17,0.27474072467193217,A
IL Dewitt,0.764610065493099,0.22868599477668278,5.900699817974441e-17,0.09147639759663828,A
IL Vermilion,0.6486227345340613,0.12912481258844855,0.005521068757326683,0.2422118847501625,A
IL Knox,0.6860832638740058,0.25486841902425844,0.006450301926654623,0.14467942162017774,A
IL Winnebago,0.48989577945678536,0.0535609338285113,0.09294800468782659,0.4365872264688095,D
IL Clinton,0.8237349046177744,0.0935415173783951,0.12441142051850079,0.05987539732106674,A
IL Cook,0.32822906006642766,0.27291864957221784,0.24731898420982804,0.35761602526043657,D
IL Mclean,0.7074131690508143,0.1045965518929707,0.023002238219002255,0.20831463412848153,A
IL Pulaski,0.6119058176366574,0.3930798690523828,0.0758459289715655,0.05713186199145651,B
IL Schuyler,0.828440038949324,0.21146378362426127,5.900699817974441e-17,0.0219619006578031,A
IL Warren,0.6530834345060051,0.14917217389330245,0.034531275407374766,0.2154064117400492,A
IL Wayne,0.8254072153411726,0.0744683264596341,0.015443119972338142,0.10488079229487558,A
IL Madison,0.7083298941016041,0.021594841425487336,0.0688296176386491,0.23415688746296412,A
IL Marion,0.7382545350175362,0.28802561839805385,5.900699817974441e-17,0.0653018569060126,A
IL Massac,0.7592748196831375,0.2905885900310671,5.900699817974441e-17,8.747325641977619e-17,A
IL Mercer,0.8193898920850954,0.1333609727939598,0.019059876906078743,0.100966932315939,A
IL Monroe,0.8615176051462385,0.16031709722972873,0.10817941668918898,0.0008381798182917034,A
IL Ogle,0.9173822298254184,0.06652215479004164,0.03147210277858766,0.014198516386491196,A
IL Dekalb,0.7850263966933564,0.13785085045977322,0.06102220740417653,0.07891987300937632,A
IL Cass,0.6342475376413964,0.31789273476528834,0.1758169911152716,0.03687258457070573,B
IL Champaign,0.6668088002965247,0.056051734117938186,0.028138208963969548,0.2638542925459691,A
IL Christian,0.8720451860140132,0.09559813567674842,0.039175127681467664,8.747325641977619e-17,A
IL Wabash,0.9106121246706319,0.07861866171966542,0.006943328089216798,4.318234191212166e-12,A
IL Peoria,0.634674344999033,0.2364650161139183,0.047008225376477315,0.17978273661375774,A
IL Washington,0.826738302821721,0.23604307146404616,0.0025330478775030534,0.01630429447723342,A
IL Adams,0.810263475648862,0.2064213653217215,0.014288355804585593,0.0407298945275511,A
IL Bond,0.7780305383838069,0.12857318182347663,0.03145989718721551,0.08863288312428595,A
IL Brown,0.6438955504578242,0.20704318188464457,5.900699817974441e-17,0.19126568500797675,A
IL Marshall,0.7883429708994275,0.2895289001870161,5.900699817974441e-17,0.027045458877647546,A
IL Mchenry,0.8514551869101563,1.3270944943137986e-16,0.08213883794014744,0.05186315133894788,A
IL Montgomery,0.7994669039769988,0.23330977448882428,0.029277897646126417,8.747325641977619e-17,A
IL Moultrie,0.7825236481930832,0.2977279588763755,5.900699817974441e-17,8.747325641977619e-17,A
IL Saline,0.5999241666629073,0.5456720334350025,5.900699817974441e-17,4.229378766502209e-11,B
IL Stephenson,0.8679664461150538,0.07408445563440191,0.04991089960638825,0.04564305896116474,A
IL Tazewell,0.7864966809196839,0.2401952503633578,0.011702125702622444,0.051973084960991206,A
IL Boone,0.7892546704696758,0.10502207610571737,0.12016601888178637,0.061654685637019924,A
IL Effingham,0.7630479851722195,0.16866622068116907,0.008626570075487247,0.12078271876579787,A
IL Fulton,0.6526766354858576,0.25044647595112196,5.900699817974441e-17,0.15787919873445364,A
IL Kankakee,0.5790430476877554,0.3648717203809637,0.14650060000909126,0.07221236624447191,B
IL Livingston,0.7687779969005641,0.14792465816109493,0.014940072101404274,0.11567197108720625,A
IL Macoupin,0.7869439642934523,0.2402850186985939,0.014387391446083277,0.029299433098840564,A
IL Mason,0.8496293888399525,0.18502721059574873,0.0038193486361540315,8.747325641977619e-17,A
IL Morgan,0.8646114692433862,0.10720735216247675,0.06460281754520886,0.00011526958535889707,A
IL Piatt,0.9799223354061392,0.03151822539814635,5.900699817974441e-17,8.747325641977619e-17,A
IL Pike,0.8069747568411905,0.23755624675813913,5.900699817974441e-17,0.017390573175275217,A
IL Shelby,0.9303195084060913,0.07239621111218088,0.019284563171321305,0.014141413934102138,A
IL Bureau,0.7571467702088405,0.26538065363984586,0.018206549772191924,0.042464836659337986,A
IL Coles,0.6322086597650249,0.29311455984634077,0.09608330448807884,0.11548790398794313,A
IL Crawford,0.8430117575564505,0.20616697231571268,5.900699817974441e-17,7.207065058602031e-10,A
IL Iroquois,0.7896326434623768,0.20705488493073904,0.07473497953623183,0.030730134282383473,A
IL Jefferson,0.7812254384487395,0.1699105363142134,0.1544575820306386,8.747325641977619e-17,A
IL Johnson,0.7731850205507601,0.30888802722073216,5.900699817974441e-17,8.747325641977619e-17,A
IL Williamson,0.7694525344373343,0.2900448308517405,0.017138302339908276,1.3094185679747706e-7,A
IL Woodford,0.9032948611743524,0.07103311520718127,0.014835897820098438,0.04549005147087111,A
IL Greene,0.7081084596026251,0.11699864816530395,7.015508921093264e-7,0.2049293093350534,A
IL Henry,0.8083890867474388,0.17144149960852995,0.005125874097269753,0.07377288160588735,A
IL Jodaviess,0.6736451846454246,0.20080898956331156,0.01717066912287543,0.20620482887600117,A
IL Menard,0.9899400196493722,1.3593937976054445e-13,0.0028385413687101414,0.006620837610292916,A
IN Adams,0.5515723940608636,0.3610766734488842,0.009234195420957452,0.1556326133085029,B
IN Allen,0.5316888540083774,0.2458906990848147,0.08574778360048683,0.21709243469711986,A
IN Bartholomew,0.6618797356490472,0.186493337534562,0.11803399812476482,0.11773627850340371,A
IN Benton,0.7904118680151943,0.27230845717606655,0.0023589059065500613,5.945838774306724e-9,A
IN Blackford,0.6784346655927161,0.37671883460468086,0.039422758343481634,8.747325641977619e-17,B
IN Boone,0.7832137733907961,1.3270944943137986e-16,0.1427337472059828,0.11481589614995333,A
IN Brown,0.8789200127677385,0.11257468296809811,0.02817201418812926,2.855446667002732e-7,A
IN Carroll,0.7779995711875884,0.2104587442023395,0.06467576338986579,8.747325641977619e-17,A
IN Cass,0.4447493152034186,0.3663085287641712,0.2845778812252272,0.11147127435285167,B
IN Clark,0.6104340846188534,0.28296113951250235,0.09527139346150723,0.11351313920249335,A
IN Clay,0.7045505768756889,0.33167728918379236,0.03354545110314264,8.747325641977619e-17,A
IN Clinton,0.5950329414246468,0.3712970236465463,0.045582440322983794,0.09034808744204427,B
IN Crawford,0.6501436881750664,0.42132447795786737,0.002863263931205601,8.747325641977619e-17,B
IN Daviess,0.4596849602095528,0.4742576128429594,0.14699674107294625,0.07894307729390995,B
IN Dearborn,0.8322663457887094,0.11840022243158924,0.11176836075582977,8.747325641977619e-17,A
IN Decatur,0.6778621825540003,0.2167229938006417,0.2649384476796335,8.747325641977619e-17,A
IN DeKalb,0.7898565136118895,0.227096595226673,0.023577782795764033,1.536830258501715e-11,A
IN Delaware,0.5824352255459472,0.30424703865968455,0.0903397251315441,0.1222923356327004,B
IN Dubois,0.7966831794256836,0.14604163004815035,0.06182153481204575,0.04292072113306688,A
IN Elkhart,0.3827798040834076,0.3640982246741899,0.08621235312502765,0.2634828068191482,B
IN Fayette,0.6174483783804402,0.45507309887661174,0.07978640879143774,8.747325641977619e-17,B
IN Floyd,0.7332565449025942,0.1626426311364418,0.1420072178721215,0.05269631506326803,A
IN Fountain,0.7213397029044033,0.3209776506777073,0.029141684127095144,8.747325641977619e-17,A
IN Franklin,0.7466287480640839,0.20742597292758916,0.12939275213549273,8.747325641977619e-17,A
IN Fulton,0.7252485110611977,0.3272624517972691,0.023225513936275827,3.648867159443968e-12,A
IN Gibson,0.7615514209489739,0.2808480338878753,0.015584911334951575,8.747325641977619e-17,A
IN Grant,0.5542278685695272,0.42361980206518346,0.10876210156260174,0.05295570142400271,B
IN Greene,0.5958996183238514,0.366761295895862,0.18068637535134532,8.747325641977619e-17,B
IN Hamilton,0.6061131062695888,1.3270944943137986e-16,0.07235144872627275,0.27912231691738354,A
IN Hancock,0.8989969525685881,0.029604695399681552,0.0983080783398202,0.011449584615334853,A
IN Harrison,0.7243670687977941,0.24223892385236978,0.11593606512060395,8.747325641977619e-17,A
IN Hendricks,0.7940032712283166,1.3270944943137986e-16,0.13706611533926388,0.10147119040355651,A
IN Henry,0.7083684861406983,0.3289628323056296,0.07205309908157134,8.747325641977619e-17,A
IN Howard,0.6470716439995355,0.3021647484166218,0.13486208168853983,0.0375649798938782,A
IN Huntington,0.8171821150582885,0.2065107546416855,0.015449073923010306,8.747325641977619e-17,A
IN Jackson,0.6737185893599397,0.3391088817627694,0.042802025224085466,0.04811605937636201,B
IN Jasper,0.7464218691081816,0.2677407284239893,0.014765923490750794,0.006660606845615133,A
IN Jay,0.6183782279450198,0.4614856185610955,5.900699817974441e-17,0.014969644339913366,B
IN Jefferson,0.6705515579303967,0.3873797593885038,0.011072451023482002,0.02001127677481384,B
IN Jennings,0.6292945799720722,0.4150404603377397,0.07691803904971942,8.747325641977619e-17,B
IN Johnson,0.7820011371942434,0.07830819297558611,0.168978509635674,0.05671424039559594,A
IN Knox,0.6933128511364562,0.3999254111869471,5.900699817974441e-17,9.913710731205922e-7,B
IN Kosciusko,0.6639812249139471,0.27740904602357996,0.028316918200540254,0.0843175757375697,A
IN La Porte,0.45802403892382143,0.38237546878404305,0.06336516657919007,0.17052751498690147,B
IN LaGrange,0.40642324319867995,0.3796695659749077,0.057781615600664936,0.2419690034519955,B
IN Lake,0.3876325805049489,0.354373165378811,0.14148279209983888,0.25385614042948956,B
IN Lawrence,0.6491914084632161,0.34439489952422614,0.10807567583087056,8.747325641977619e-17,B
IN Madison,0.5620256862870211,0.3856615428210341,0.12730110646767,0.06971616992829945,B
IN Marion,0.10160870141296993,0.4441974457075165,0.18595309086283465,0.4698770075776994,D
IN Marshall,0.6304658142627902,0.2901055557974602,0.07809213315656191,0.07652540866917086,A
IN Martin,0.7071508613411123,0.3724653475921664,5.900699817974441e-17,8.747325641977619e-17,B
IN Miami,0.6650328021296216,0.3924630520212093,0.023828665515832903,4.969334946736834e-9,B
IN Monroe,0.36845873374997135,0.13886510891305429,0.03987323716621249,0.45294752311591,D
IN Montgomery,0.7171505779404377,0.26834064156530874,0.11645634302613694,0.01036132721165781,A
IN Morgan,0.7564769165877463,0.23872276031821396,0.09263487220018732,8.747325641977619e-17,A
IN Newton,0.6457401620182963,0.30816870533065327,0.17640068419202495,8.747325641977619e-17,A
IN Noble,0.6224543338044565,0.29892870025637847,0.14447873251890073,0.032004578190017494,A
IN Ohio,0.7765687928140682,0.17953487861730089,0.10342374711754118,8.747325641977619e-17,A
IN Orange,0.54492569429542,0.3840877004876263,0.24683003575510962,8.747325641977619e-17,B
IN Owen,0.6711446977613961,0.3944310934804521,0.015554771393969746,8.747325641977619e-17,B
IN Parke,0.6282775907796955,0.4368590612121968,5.900699817974441e-17,1.4895490539360737e-13,B
IN Perry,0.6640622891864432,0.32109739978490315,0.10138749031073395,8.747325641977619e-17,A
IN Pike,0.7284690249001746,0.30198579086595434,5.900699817974441e-17,8.747325641977619e-17,A
IN Porter,0.7371611618243129,0.08825901331269764,0.052593647416394496,0.1519398210198996,A
IN Posey,0.8817954239934095,0.12009607769156548,5.900699817974441e-17,8.747325641977619e-17,A
IN Pulaski,0.7154341796605954,0.33055813606804535,0.030177592936590357,8.747325641977619e-17,A
IN Putnam,0.6787094540779907,0.2884498282002001,0.054763415575176555,0.03504187123693795,A
IN Randolph,0.705266370007597,0.3556145325965738,0.03519147955792989,8.747325641977619e-17,B
IN Ripley,0.7514280547318831,0.2640154260411186,0.06721048621570382,8.747325641977619e-17,A
IN Rush,0.7208101413358193,0.3138987160100385,0.04821959622716206,8.747325641977619e-17,A
IN Scott,0.5297515279035785,0.3492219009862741,0.0792865759650289,0.12990383000435815,B
IN Shelby,0.6345367105560535,0.38644610952340613,0.15097167302073117,8.747325641977619e-17,B
IN Spencer,0.796055001538658,0.24874480992695192,0.020998738987548442,0.0023889799569512876,A
IN St. Joseph,0.6597613620977959,0.20284614158424183,0.07570194244520942,0.10336878185149084,A
IN Starke,0.6554011728577633,0.3829009769479751,0.042795143998552394,8.747325641977619e-17,B
IN Steuben,0.7777240097992809,0.18475447469253775,0.022312137420798194,0.030688512388906675,A
IN Sullivan,0.558947936834472,0.5144004170447546,0.026732166291207483,8.747325641977619e-17,B
IN Switzerland,0.6375109861744042,0.4470626329439757,5.900699817974441e-17,8.747325641977619e-17,B
IN Tippecanoe,0.44057327774967486,0.16952691394400746,0.009281486385264937,0.4026320657255147,D
IN Tipton,0.764825961768224,0.21317835224424894,0.09022428888098534,8.747325641977619e-17,A
IN Union,0.7518293901083254,0.2844109351780627,5.900699817974441e-17,8.747325641977619e-17,A
IN Vanderburgh,0.5150620601296991,0.35022641225506357,0.010516426690743966,0.21973691639185036,B
IN Vermillion,0.6986094389745056,0.36066474712116037,5.900699817974441e-17,8.747325641977619e-17,B
IN Vigo,0.47478639874755485,0.40479709108775536,0.02209761782969121,0.18485887594126305,B
IN Wabash,0.7645589539890705,0.2736507906915942,0.027280187512881058,8.747325641977619e-17,A
IN Warren,0.8053797577064342,0.1885503605021651,0.03868905983416756,8.747325641977619e-17,A
IN Warrick,0.8501307564799823,0.04313960783676647,0.10566384760211017,0.02367470165355945,A
IN Washington,0.6738316049651701,0.40192480920033036,0.011251059810640326,8.747325641977619e-17,B
IN Wayne,0.6056079798454376,0.4227018104004647,0.024332184593024234,0.06477598757194541,B
IN Wells,0.8556253987461777,0.16935461926492346,0.006198414509555029,8.747325641977619e-17,A
IN White,0.7155906708304741,0.24017814066420365,0.1256533691591144,0.011478161350562626,A
IN Whitley,0.8608937651468287,0.11981315285005277,0.025419123493050373,8.747325641977619e-17,A
IA Adair,0.908243153594149,0.0904614940115321,0.009200575829820099,8.747325641977619e-17,A
IA Adams,0.9318464470029862,0.07291581746127707,5.900699817974441e-17,8.747325641977619e-17,A
IA Allamakee,0.8044956584098146,0.10190523663657079,0.1124588280903643,0.04625326624919296,A
IA Appanoose,0.7648539146198293,0.24051406862959926,0.05351791227362532,8.747325641977619e-17,A
IA Audubon,0.9247894584340777,0.04685981034507879,0.05782234459898987,8.747325641977619e-17,A
IA Benton,0.9501277950476666,2.4638541510061445e-13,0.018473887612804548,0.010109866910449058,A
IA Black Hawk,0.5530961023641866,0.10242245548963433,0.15560857736281375,0.2660730464083989,A
IA Boone,0.899942143481504,0.03567205297595172,0.025976529291595763,0.06948496021358999,A
IA Bremer,0.864883434009075,1.3270944943137986e-16,0.07664249217023265,0.035422439357282565,A
IA Buchanan,0.8643102922447281,0.055061264460797205,0.01373094457626378,0.08047439249266412,A
IA Buena Vista,0.35953983841212367,0.21808163377456707,0.3947052576633647,0.25877206905203437,D
IA Butler,0.952214621268659,0.015848511028613267,0.03849637199785602,8.747325641977619e-17,A
IA Calhoun,0.8482460616013335,0.14435266798224008,0.053026459610913,4.284987153943838e-11,A
IA Carroll,0.9697683200208304,3.5264206673235703e-11,0.03583890888241942,1.5409462067527457e-5,A
IA Cass,0.8808397644931368,0.14412049705221178,0.007859054004798248,0.0012420676860808882,A
IA Cedar,0.9577933843094808,1.3270944943137986e-16,0.02339907009569904,0.006070069734864354,A
IA Cerro Gordo,0.8381385237058881,0.06276417933973177,0.08816717692213841,0.07579973503593848,A
IA Cherokee,0.9243292264628091,0.07893127912043156,0.03453000056775435,1.6000455379326518e-5,A
IA Chickasaw,0.9183038692043128,0.05373398314530222,5.900699817974441e-17,0.02759571169587694,A
IA Clarke,0.6651129182260682,0.2503136005280666,0.07913876881457163,0.07595220050512072,A
IA Clay,0.8744535902838829,0.09277642429349607,0.03507721907575725,0.048925732821040416,A
IA Clayton,0.8974692374410336,0.0607659855096709,0.04623430680437614,0.0107218967332346,A
IA Clinton,0.7264141389479813,0.189724929532211,0.02340871084097387,0.0977449660109309,A
IA Crawford,0.46144602569498433,0.34410474171273303,0.15638393290854138,0.19317251700048385,B
IA Dallas,0.6300055463720834,1.3270944943137986e-16,0.10512175912324652,0.2531866154217277,A
IA Davis,0.6014815048703881,0.2750748115832347,0.040519967004040945,0.1407634360131014,A
IA Decatur,0.6110415892194642,0.3072569438141649,5.900699817974441e-17,0.10869708201914288,A
IA Delaware,0.9315091935467742,0.02788667990858407,0.03278114897378198,2.886293179943425e-5,A
IA Des Moines,0.6423848891144097,0.28431334702666344,0.02035921669293862,0.11869892119619385,A
IA Dickinson,0.9581096709590685,1.3270944943137986e-16,0.0840340436837194,0.0002726496973020043,A
IA Dubuque,0.7735527485985271,0.012975295140080122,0.07774165837420227,0.15006414418563194,A
IA Emmet,0.7174643064721202,0.21943699199827232,0.0780848833288775,0.07173236855005695,A
IA Fayette,0.871905828731094,0.0999102329315737,0.003837851661923921,0.04388418916746328,A
IA Floyd,0.8257224335888383,0.15113137036035704,0.03196959609205945,0.040109972810374074,A
IA Franklin,0.7655964808030089,0.1419931459747103,0.1684912885663294,0.0167557597836585,A
IA Fremont,0.8908782178748555,0.12281355446465218,5.900699817974441e-17,8.747325641977619e-17,A
IA Greene,0.9324882920119952,0.08828487928575394,5.900699817974441e-17,0.009292295687325319,A
IA Grundy,0.9624213920924223,1.3270944943137986e-16,0.021915167164862876,8.747325641977619e-17,A
IA Guthrie,0.8755709737865681,0.06011811443910773,0.10941698563014773,1.3238284859140496e-16,A
IA Hamilton,0.8704816067195721,0.06887753161357625,0.049670344342220785,0.051195958539678406,A
IA Hancock,0.9315001728011679,0.04482135283073,0.0432967872099441,5.233144701541268e-5,A
IA Hardin,0.8816881545575009,0.09040406127746374,0.01236243700067008,0.03420180747721637,A
IA Harrison,0.9025970595337096,0.10288770961539849,0.01080526715740731,8.747325641977619e-17,A
IA Henry,0.7926506780949135,0.1754104837631135,0.040155324070033235,0.04534416943621209,A
IA Howard,0.9165509251780571,0.06860180905192044,0.03161886978226182,1.66949423763788e-8,A
IA Humboldt,0.9089882607196818,0.0830706483684276,0.04671218716759781,7.812681559816524e-8,A
IA Ida,0.9613650454940504,0.06624882223284383,5.900699817974441e-17,8.747325641977619e-17,A
IA Iowa,0.9532322718586096,1.3270944943137986e-16,0.016328411513068526,0.02058004012232028,A
IA Jackson,0.8915372068331687,0.11377953161967119,0.005252240872592032,0.006884063781099151,A
IA Jasper,0.8327267410731302,0.06300778682045807,0.14870340727353742,0.019774151272746614,A
IA Jefferson,0.6763984088182803,0.1250901532998752,5.900699817974441e-17,0.20454165701883986,A
IA Johnson,0.40721661370335493,1.3978235052999717e-15,0.038417980127189465,0.5270517075312134,D
IA Jones,0.8566545280820543,0.07403914467708346,0.015158342429635176,0.05385697900897517,A
IA Keokuk,0.9030386663612,0.06715000378472422,0.02639792241024105,8.747325641977619e-17,A
IA Kossuth,0.9546237211151906,0.05247120091325996,5.900699817974441e-17,1.9094637488586343e-10,A
IA Lee,0.7386214026091,0.2935362259129559,0.013085517316191815,0.028453359651451536,A
IA Linn,0.6800743142253174,9.076751982750769e-12,0.08622789073491566,0.25962810326755,A
IA Louisa,0.5282869705402566,0.20812530356646192,0.33884532651852795,0.1084221772160432,A
IA Lucas,0.8014380333116641,0.17222095821795644,0.09536501467941796,8.747325641977619e-17,A
IA Lyon,0.8849288717140203,0.04866268984352995,0.020733139732163054,0.04734063988227426,A
IA Madison,0.9471314799277325,1.3270944943137986e-16,0.03788210737400161,0.005389820544295642,A
IA Mahaska,0.7683233905871361,0.13345293065180303,0.15030127690858494,0.008388111202386393,A
IA Marion,0.8403496270519393,0.07676966588712915,5.900699817974441e-17,0.068634093217952,A
IA Marshall,0.4775023975927735,0.22754416139247247,0.21012769885394858,0.23763433857335015,A
IA Mills,0.888898856753331,0.11893554214900122,0.004107804680849341,0.007303860603420133,A
IA Mitchell,0.9286508914103939,0.05646368139628628,0.00033378303986229574,0.0037847139761664566,A
IA Monona,0.8722189896949204,0.17622373107619477,0.024321914524939498,8.747325641977619e-17,A
IA Monroe,0.7228097654811868,0.19573122687212302,0.17146695230599585,8.747325641977619e-17,A
IA Montgomery,0.7704316862546828,0.2712961121736672,0.07342511624600631,9.157223453693155e-13,A
IA Muscatine,0.6168691936665731,0.15848286400315292,0.2433871941412782,0.11220900809742489,A
IA O'Brien,0.8878663167316706,0.0804330576117662,0.05728500135329656,0.018364168682369036,A
IA Osceola,0.8457141950979832,0.12984176945999293,0.02516333191004845,0.033848123669301615,A
IA Page,0.8424083376206428,0.1930662886989946,5.900699817974441e-17,0.02408802399947767,A
IA Palo Alto,0.9235631470846674,0.07255878513436152,5.900699817974441e-17,0.03510832422492242,A
IA Plymouth,0.8649319826927216,0.035101625483306184,0.10034113817432092,0.027775013577513337,A
IA Pocahontas,0.8992399619869181,0.08592690707836698,0.07267323351797668,0.0018254574578857273,A
IA Polk,0.4970368126284771,0.09980230333837316,0.09884506913652594,0.36479058817471216,D
IA Pottawattamie,0.66006066815844,0.2213647857781779,0.05005868641854144,0.15071457931542898,A
IA Poweshiek,0.7628198692742727,0.03957751146020854,0.12485765790633643,0.11363651527760321,A
IA Ringgold,0.8652271876926295,0.12537839253667588,0.037976446795826985,8.747325641977619e-17,A
IA Sac,0.9450873280209248,0.07802677586076776,0.0058532133146413905,1.954974543592998e-8,A
IA Scott,0.6522065886448232,0.08542934964061287,0.02242321785813343,0.24665274958177597,A
IA Shelby,0.9028522783516831,0.09098293772352911,0.031768088508862306,0.005586989634799806,A
IA Sioux,0.7497820511942479,0.035457722656136066,0.035534718321885414,0.1503801574798852,A
IA Story,0.5158214363255235,7.787491861130918e-15,0.03252289096416183,0.41905262094898094,D
IA Tama,0.6604996751146679,0.10632838890906338,0.40089574888545154,0.035649294745453156,A
IA Taylor,0.7889834319543202,0.18573372359557724,0.06129370377190915,0.021586041079506645,A
IA Union,0.7776951772379281,0.2079544708336883,0.022413166327450915,0.029872838211655033,A
IA Van Buren,0.7992871071684264,0.221267480701905,0.03072369416818521,8.747325641977619e-17,A
IA Wapello,0.541121316502984,0.2941628156811616,0.22542965249652716,0.09227334164469105,B
IA Warren,0.8810376279755119,1.3270944943137986e-16,0.021083088824768278,0.0787369801494601,A
IA Washington,0.7729987153382896,0.09102008118907778,0.12300392026726528,0.06405968388125,A
IA Wayne,0.7658329778948463,0.2696018205959982,0.02901637593139933,8.747325641977619e-17,A
IA Webster,0.7167830638543766,0.23631521992564375,0.051927908138276954,0.07491924721848446,A
IA Winnebago,0.8893795036058955,0.05792623431348376,0.07342505027774188,0.020285916951028608,A
IA Winneshiek,0.7657303241401668,1.3270944943137986e-16,0.01977687178632827,0.15207946351394427,A
IA Woodbury,0.5172604659681506,0.24356981956618376,0.18774747257698168,0.1965513503805733,A
IA Worth,0.9116659956041968,0.1067546764515661,5.900699817974441e-17,8.747325641977619e-17,A
IA Wright,0.7484467096114797,0.17157197744761438,0.11311817244300049,0.06895680119499553,A
KS Allen,0.7726650687049286,0.29902578638770444,5.900699817974441e-17,1.4712049537612149e-15,A
KS Anderson,0.7675699990761885,0.23784731424162425,5.900699817974441e-17,0.04637419729660883,A
KS Atchison,0.6526409985652412,0.3088002779969278,5.900699817974441e-17,0.1128055471808288,A
KS Barber,0.8383141856761496,0.22342872353072565,5.900699817974441e-17,8.747325641977619e-17,A
KS Barton,0.6757999372213148,0.3015197284574393,0.02076046262057923,0.07199535869040459,A
KS Bourbon,0.7258516799915361,0.3394150085117444,0.023328631272568956,0.009243137038570081,A
KS Brown,0.820405834486534,0.2407504236472161,5.900699817974441e-17,0.006908478850373905,A
KS Butler,0.8064315583364714,0.15510563785425396,5.900699817974441e-17,0.0715533589631897,A
KS Chase,0.7638061188432069,0.325529647647792,1.518453691360126e-9,0.016979367716626698,A
KS Chautaqua,0.7112115417695242,0.41422289308782284,5.900699817974441e-17,8.747325641977619e-17,B
KS Cherokee,0.6357096073507923,0.45374737549442856,0.0058003600042078555,8.747325641977619e-17,B
KS Cheyenne,0.9392594783363398,0.08326113500934666,5.900699817974441e-17,3.8019666558925605e-5,A
KS Clark,0.7855331751091716,0.19761746042380757,0.11673848998186535,0.018916397033375675,A
KS Clay,0.9412812071757476,0.058887354794535295,0.04816344862113576,8.747325641977619e-17,A
KS Cloud,0.8066566371465773,0.24717136240674661,0.0020057653702245043,8.747325641977619e-17,A
KS Coffey,0.7797821807343079,0.12404047618172992,0.2620004080881593,8.747325641977619e-17,A
KS Comanche,0.9292907443368336,0.13277002291114776,5.900699817974441e-17,8.747325641977619e-17,A
