Name,S1,S2,Cluster
GA Stephens,0.7274871481382384,0.18671578139492548,A
GA Stewart,0.3173268619506942,0.6120642291154855,B
GA Sumter,0.2494042511518665,0.6878461642062439,B
GA Talbot,0.46751450317524107,0.4212314305088182,B
GA Taliaferro,0.6314783732231732,0.29449935750461703,A
GA Tattnall,0.6348125429134533,0.26201177610901877,A
GA Taylor,0.629931856469066,0.27787640533342056,A
GA Telfair,0.535641657824196,0.34597461552070385,B
GA Terrell,0.10487312770360353,0.9273224323604071,B
GA Thomas,0.452040748072025,0.43564663354952504,B
GA Tift,0.49486204335503836,0.4108527634887716,B
GA Toombs,0.6021449600407652,0.31710421513659304,A
GA Towns,0.7749874371555162,0.08847268478628657,A
GA Treutlen,0.6572878627976729,0.2568363291209385,A
GA Troup,0.48959505342742393,0.3975410110625211,B
GA Turner,0.3658963445069507,0.6274573211677484,B
GA Twiggs,0.6474076828668137,0.2458913002042461,A
GA Union,0.7632441215590062,0.0868821855360457,A
GA Upson,0.448127287012356,0.4731384078255882,B
GA Walker,0.7795500195331572,0.09473946913239968,A
GA Walton,0.6461273285255181,0.17965627723779684,A
GA Ware,0.6007474527805068,0.3245861424894016,A
GA Warren,0.5467972701577193,0.37148545003502276,B
GA Washington,0.5653378505053207,0.32333800226153264,B
GA Wayne,0.6916572336008691,0.2216486545941588,A
GA Webster,0.5247268227316962,0.36834413057953114,B
GA Wheeler,0.6510214979783028,0.23315108261746412,A
GA White,0.735070298813241,0.09882117192689534,A
GA Whitfield,0.481212762579711,0.37792082850469905,B
GA Wilcox,0.40828217500664626,0.5462491699843323,B
GA Wilkes,0.6297327504632775,0.26432690811682663,A
GA Wilkinson,0.503164021537254,0.4059182477768844,B
GA Worth,0.5266330381098803,0.37450919086807843,B
HI Hawaii,0.3191345627791547,0.4293199165509475,B
HI Maui,0.1659226668229298,0.5595577622042803,B
HI Kauai,0.4202859782973041,0.3592233721618372,B
HI Honolulu,0.19467971324251548,0.5053240845367776,B
HI Kalawao,0.26696808485018586,0.4621038999685534,B
ID Ada,0.49020450417834216,0.24004885407058696,A
ID Adams,0.8193463620591315,5.130157176163756e-6,A
ID Bannock,0.7161301843252864,0.10345720005835067,A
ID Bear Lake,0.8083327829882072,8.647700943586247e-5,A
ID Benewah,0.8079682321148551,0.053515678125911,A
ID Bingham,0.7040442786829335,0.09401330539262327,A
ID Blaine,0.2982414639394868,0.45888343665037845,B
ID Boise,0.7840147078110627,0.007982405702157299,A
ID Bonner,0.7854951623491512,0.004844515650921951,A
ID Bonneville,0.6693327814029639,0.11591228868703457,A
ID Boundary,0.8157048438926674,0.0007308905641047648,A
ID Butte,0.7974744961631609,2.3328646504213185e-12,A
ID Camas,0.8064288315666165,2.1893522281488516e-5,A
ID Canyon,0.5873244945636432,0.2182561017549065,A
ID Caribou,0.8098629302398317,0.004307853367155077,A
ID Cassia,0.631318314252701,0.19499249805680546,A
ID Clark,0.5505927360155791,0.30276801748995535,A
ID Clearwater,0.8321329120418323,1.17932571006325e-6,A
ID Custer,0.826041677560173,8.181068805375536e-5,A
ID Elmore,0.6991241754290856,0.10615375594687386,A
ID Franklin,0.7961872333914454,0.0020027276412338283,A
ID Fremont,0.7410132013613075,0.05112387804491945,A
ID Gem,0.8078484343803167,0.02531129447263289,A
ID Gooding,0.639630721272248,0.18906077903237917,A
ID Idaho,0.8299183351630421,4.076117861273039e-6,A
ID Jefferson,0.712439683823085,0.04840836939524704,A
ID Jerome,0.5685921649098727,0.2711452572676899,A
ID Kootenai,0.7278484874927637,0.061103560016497756,A
ID Latah,0.5212461916020769,0.2095950073755647,A
ID Lemhi,0.8200835965148034,3.9348302043678266e-8,A
ID Lewis,0.8511279792931051,2.5657404727300803e-7,A
ID Lincoln,0.5826052656105054,0.22698634655007244,A
ID Madison,0.5981308479250684,0.14804997932521977,A
ID Minidoka,0.6550409378433555,0.18490383818307896,A
ID Nez Perce,0.6467706845094944,0.17386168649137942,A
ID Oneida,0.8258715558758,0.00021710476549126575,A
ID Owyhee,0.5976791687695783,0.24654936178339532,A
ID Payette,0.695498651545062,0.14219547748144568,A
ID Power,0.6612253974847881,0.1656377816841685,A
ID Shoshone,0.7675423208139408,0.09941032417534457,A
ID Teton,0.5500665941312762,0.17252128866585442,A
ID Twin Falls,0.6309629007745363,0.19227357471940248,A
ID Valley,0.7505359884240058,0.02080222852172935,A
ID Washington,0.6931015494839142,0.16512962387522645,A
IL Putnam,0.8197484375690091,0.0032523309420247285,A
IL Randolph,0.7490505761404146,0.16450454371889356,A
IL Fayette,0.7678352307651461,0.06468360406707466,A
IL Ford,0.7326560459732394,0.10042367833447503,A
IL Grundy,0.7735048707169404,0.08458099089985023,A
IL Lasalle,0.6934698595994658,0.11012115895867328,A
IL Lee,0.7758131286556301,0.02786967698662759,A
IL Logan,0.792794297644299,0.01581600738164134,A
IL Hancock,0.7865373026914646,0.08822990759383066,A
IL Gallatin,0.6055470980094088,0.22406367918800435,A
IL Mcdonough,0.6149392073703942,0.20722964862393115,A
IL Perry,0.8024032387372639,0.04115863136037479,A
IL Scott,0.8497198101208255,0.03344634408328381,A
IL Macon,0.6755497515295145,0.14348495966671387,A
IL Dupage,0.4318703626085049,0.373445347394883,B
IL Clark,0.34451798151058044,0.5632748217691361,B
IL Cumberland,0.8072857239789069,0.052797980269404125,A
IL Edgar,0.8288810535010953,4.9934142884737396e-8,A
IL Henderson,0.7141453561138054,0.11732500497137147,A
IL Whiteside,0.6841516973549758,0.1251637673074679,A
IL Calhoun,0.79809571072541,0.04603682160613438,A
IL Carroll,0.5242107722912235,0.24724878869910458,A
IL Douglas,0.8092790789039279,0.040896644758498926,A
IL Jackson,0.6196426656277307,0.22015761504637746,A
IL Jersey,0.7672126816009958,0.050832878883909874,A
IL Lawrence,0.8365114852402116,0.014321406386000067,A
IL Sangamon,0.7071472075160932,0.14678036729917085,A
IL White,0.8920941424540807,0.0001344576063600911,A
IL Hardin,0.8819457466934337,0.0014923848536453372,A
IL Edwards,0.8868273550450413,6.1432428307553914e-12,A
IL Stark,0.8324384428012855,5.224641571155358e-6,A
IL Richland,0.8111413874233652,0.02608222122639704,A
IL Pope,0.8518328381140791,0.002686169518507397,A
IL Clay,0.8125969643091463,1.4078455730088842e-8,A
IL Will,0.6074862884343695,0.2377446611865062,A
IL Kane,0.5143435106612174,0.2813113812345192,A
IL Kendall,0.575130826568759,0.20133430318708903,A
IL St. Clair,0.5422166983494557,0.30015963868170575,A
IL Union,0.4794134256781004,0.38363115137167914,B
IL Alexander,0.7512626158397396,0.09640625269436857,A
IL Hamilton,0.8785416795722696,0.0011201349821299935,A
IL Jasper,0.6150211585449854,0.2092720555415671,A
IL Lake,0.4015341794911173,0.37111075998841914,B
IL Rock Island,0.6378497955709487,0.19608316107079696,A
IL Franklin,0.6065664046559096,0.19704103103134307,A
IL Dewitt,0.8170329773428755,0.045320760578599927,A
IL Vermilion,0.652627888061881,0.1465668247332206,A
IL Knox,0.7525457266587641,0.1058767167889508,A
IL Winnebago,0.3516860075089281,0.4391252874157516,B
IL Clinton,0.6399290015617001,0.20182701374791914,A
IL Cook,0.29589863401624616,0.5746088786785443,B
IL Mclean,0.6466512029141437,0.1620175205233085,A
IL Pulaski,0.7285941377898398,0.15367504890113046,A
IL Schuyler,0.8365418225345921,0.011023796666042314,A
IL Warren,0.6170927124864362,0.1968165901524083,A
IL Wayne,0.7344319798783251,0.07017511629316468,A
IL Madison,0.5412745857025203,0.24369074028674748,A
IL Marion,0.8247612703137526,0.04251971517300931,A
IL Massac,0.8356707392993383,0.001810447217942355,A
IL Mercer,0.7568459168933754,0.08758167392950013,A
IL Monroe,0.716186277581496,0.15565722345814095,A
IL Ogle,0.7557187066449373,0.05304755493818868,A
IL Dekalb,0.6771340875159299,0.1444384798652892,A
IL Cass,0.6393663756283973,0.24392468234789688,A
IL Champaign,0.5503909434762301,0.22565164261771098,A
IL Christian,0.7437954151237375,0.04870245748102422,A
IL Wabash,0.7913744391844904,0.00278191334902306,A
IL Peoria,0.6528892522101613,0.19382490903227154,A
IL Washington,0.8444536502117347,0.017124480617968587,A
IL Adams,0.7867302077421788,0.057354480746489925,A
IL Bond,0.7132213532418429,0.092813097682528,A
IL Brown,0.6608005910972892,0.15458590658186472,A
IL Marshall,0.8762383329312629,0.007245995195505811,A
IL Mchenry,0.5968356341887763,0.15758246729846093,A
IL Montgomery,0.7999686550202136,0.03963677567456754,A
IL Moultrie,0.8626692320086915,6.074109690954281e-5,A
IL Saline,0.8668460098735272,0.04283259909622859,A
IL Stephenson,0.7141668240625618,0.09509649759769416,A
IL Tazewell,0.8142905076005212,0.04805902856742091,A
IL Boone,0.6136778747645065,0.20522931308321102,A
IL Effingham,0.7619585967158635,0.07544710692677152,A
IL Fulton,0.7311725818456933,0.10570335242048029,A
IL Kankakee,0.6292686866682539,0.2541592251612477,A
IL Livingston,0.7376311341571277,0.08586659544807113,A
IL Macoupin,0.8059845829255188,0.04188190467090037,A
IL Mason,0.8252813426122253,0.00247012141713171,A
IL Morgan,0.7146210467983647,0.09216066139204963,A
IL Piatt,0.8058525150886243,2.0559523539929106e-5,A
IL Pike,0.7971185905669593,0.04421472486617444,A
IL Shelby,0.7844216132699869,0.034807457583569325,A
IL Bureau,0.8019154284137997,0.05399947164392775,A
IL Coles,0.6525403882027324,0.21826831511404016,A
IL Crawford,0.8372518646090101,0.0007320102128001368,A
IL Iroquois,0.7301529874368021,0.1259377845368755,A
IL Jefferson,0.644843984340503,0.19719374332160688,A
IL Johnson,0.8635809115030467,0.0009524247492050509,A
IL Williamson,0.8171759490238258,0.03442856141250032,A
IL Woodford,0.7786499265231854,0.04008800852463145,A
IL Greene,0.6707714521713349,0.13607538494519905,A
IL Henry,0.7962788970237574,0.042505169996618776,A
IL Jodaviess,0.6826048870913114,0.17106897818799616,A
IL Menard,0.7912399662576853,0.005133555607482003,A
IN Adams,0.723014638468964,0.1220819599812823,A
IN Allen,0.5597408908757934,0.2621301261874095,A
IN Bartholomew,0.5922508148870868,0.2318075348126291,A
IN Benton,0.8440256078005188,0.0058376787955539645,A
IN Blackford,0.8162262493227008,0.04878048236130585,A
IN Boone,0.5312100649490681,0.2537615240404334,A
IN Brown,0.7625056483045234,0.04187971837170484,A
IN Carroll,0.742759467293246,0.08215490127340846,A
IN Cass,0.4832189768833129,0.40790832652844605,B
IN Clark,0.6374695608003533,0.20755980184388936,A
IN Clay,0.7987077054939375,0.04650267705362635,A
IN Clinton,0.7351584719473995,0.12563953504491368,A
IN Crawford,0.8584290238609323,0.000615734360553889,A
IN Daviess,0.6299983826945128,0.2530869447459169,A
IN Dearborn,0.6765518889773701,0.14315922113910418,A
IN Decatur,0.5597072274319804,0.30658711540429584,A
IN DeKalb,0.785856717938416,0.03698271579994069,A
IN Delaware,0.6377554129097366,0.2060514072457523,A
IN Dubois,0.7076410428021819,0.10819189648332571,A
IN Elkhart,0.5329266921716115,0.2990735973193302,A
IN Fayette,0.7958697636807199,0.10477039567810234,A
IN Floyd,0.6032712510632425,0.22506027939497186,A
IN Fountain,0.8109550194288976,0.037338103135210174,A
IN Franklin,0.6911861430262891,0.14510549943015333,A
IN Fulton,0.814443744824413,0.0372452905568958,A
IN Gibson,0.8161419967086063,0.02328919541974381,A
IN Grant,0.6732551437808705,0.20167914483643837,A
IN Greene,0.6612159029904328,0.21137731348297495,A
IN Hamilton,0.44012770487644715,0.2805611855270587,B
IN Hancock,0.6571729658349142,0.14236479435511826,A
IN Harrison,0.6897413362737295,0.14582429923300716,A
IN Hendricks,0.5341434759012962,0.2436993938258651,A
IN Henry,0.7696396611748251,0.09727176566166472,A
IN Howard,0.646670300550169,0.20988323091346756,A
IN Huntington,0.7986225138297955,0.0252799579977858,A
IN Jackson,0.7686175916173166,0.0963173915321853,A
IN Jasper,0.7902497152800096,0.030682708849315513,A
IN Jay,0.8339060919956502,0.03645045552631045,A
IN Jefferson,0.8288425064142195,0.03511599670651938,A
IN Jennings,0.7740306510355645,0.10258109299482812,A
IN Johnson,0.5631775371367653,0.25446952582768834,A
IN Knox,0.866930618370021,0.005845331685139489,A
IN Kosciusko,0.7354237502748319,0.09142146277349195,A
IN La Porte,0.6059440609766024,0.21909961860665078,A
IN LaGrange,0.5792485891279531,0.25215347760178414,A
IN Lake,0.48580719657370025,0.36549611221357303,B
IN Lawrence,0.7155943224788114,0.1376548787930431,A
IN Madison,0.6503460169459915,0.22452239382914144,A
IN Marion,0.28618285504716184,0.5869202175775411,B
IN Marshall,0.6742160541590587,0.1576088591620854,A
IN Martin,0.8632759625532451,9.809235561313476e-7,A
IN Miami,0.8119170107641962,0.04384667488778889,A
IN Monroe,0.3762990789663619,0.37142381281909703,B
IN Montgomery,0.6909826454883268,0.16525458681677344,A
IN Morgan,0.720619495523489,0.12357563224595303,A
IN Newton,0.6498578747924658,0.21204600139111363,A
IN Noble,0.625476855751711,0.2118436533068976,A
IN Ohio,0.7310239365334582,0.0954001257677949,A
IN Orange,0.594963006227556,0.2905254063609138,A
IN Owen,0.8396041155956658,0.020207495094757007,A
IN Parke,0.8408377527833591,0.009543033953468593,A
IN Perry,0.7018051014233317,0.13908864321446598,A
IN Pike,0.8231987490150257,6.534854624951092e-8,A
IN Porter,0.6294079407449057,0.16586437219835418,A
IN Posey,0.8000495719068196,2.864177016529923e-5,A
IN Pulaski,0.8207577131465461,0.03251525435993301,A
IN Putnam,0.715426747415285,0.10897128670335186,A
IN Randolph,0.8075312732357955,0.05680568411488692,A
IN Ripley,0.7496946340949002,0.09647016167029517,A
IN Rush,0.7895965688671612,0.06340193869496961,A
IN Scott,0.6412089704467763,0.19677424376302677,A
IN Shelby,0.7061600340798113,0.1929166525296674,A
IN Spencer,0.8104677194553507,0.03533312592584705,A
IN St. Joseph,0.6270942173744714,0.17424615751367736,A
IN Starke,0.7861544343941563,0.06496448934399847,A
IN Steuben,0.752066819525456,0.0498733117589846,A
IN Sullivan,0.8252234315016747,0.04635078350660297,A
IN Switzerland,0.8677689184223604,0.00012230928913173586,A
IN Tippecanoe,0.4881448998462657,0.28948715338862796,B
IN Tipton,0.731665610669259,0.10110282898080837,A
IN Union,0.8279989921719749,7.652495271986824e-5,A
IN Vanderburgh,0.6863426584010974,0.16711412633247058,A
IN Vermillion,0.8468137175440144,1.409110653485442e-6,A
IN Vigo,0.6985132620850921,0.15013716778581934,A
IN Wabash,0.8051266761634586,0.03812000119142387,A
IN Warren,0.77750283201547,0.039316481124188715,A
IN Warrick,0.6266116835442006,0.1586910186847377,A
IN Washington,0.8493342751270934,0.01606849591595482,A
IN Wayne,0.8011513694987213,0.07960010254529204,A
IN Wells,0.8145859629518292,0.006507468508741075,A
IN White,0.6704780052960508,0.1691164550075993,A
IN Whitley,0.7607046609286587,0.034562055874845274,A
IA Adair,0.8016689251089225,0.000989569133545407,A
IA Adams,0.8013860073279799,6.507549942464683e-6,A
IA Allamakee,0.641131220548018,0.17715877240136213,A
IA Appanoose,0.749728188991761,0.07977009350596552,A
IA Audubon,0.7563786160848304,0.05313312600951547,A
IA Benton,0.7447468656782522,0.02849811874226331,A
IA Black Hawk,0.4206959316152687,0.3772068110772774,B
IA Boone,0.7476917111405104,0.06436205171607745,A
IA Bremer,0.6273234536839926,0.1281799372711153,A
IA Buchanan,0.7592835315926023,0.044272270405909184,A
IA Buena Vista,0.2663570648740349,0.6113774288056198,B
IA Butler,0.7580943298721663,0.03631105150283206,A
IA Calhoun,0.7658530487336371,0.057025097190377724,A
IA Carroll,0.7573971006903608,0.03761767803808141,A
IA Cass,0.8158423369682909,0.007970227989401689,A
IA Cedar,0.7492853323001334,0.031672483694992155,A
IA Cerro Gordo,0.6681933665717656,0.1529895861560719,A
IA Cherokee,0.7816627347274433,0.03756180344892934,A
IA Chickasaw,0.7944230781905315,0.0036857376791967103,A
IA Clarke,0.6752099755181309,0.15327275488528944,A
IA Clay,0.7614725811232627,0.06578695635091583,A
IA Clayton,0.7235464099306804,0.07177502462907223,A
IA Clinton,0.7278283912405012,0.08667245418330585,A
IA Crawford,0.5275470924955068,0.339614274909065,B
IA Dallas,0.4412011648225452,0.3005802977016139,B
IA Davis,0.6808934154050883,0.14312225741863555,A
IA Decatur,0.7813335925469517,0.03848893204881892,A
IA Delaware,0.7401941052026738,0.04241917828398189,A
IA Des Moines,0.7160250478217135,0.11716618715319098,A
IA Dickinson,0.7081389433011884,0.1027363691008556,A
IA Dubuque,0.5805428868850859,0.19416231883763233,A
IA Emmet,0.701411319831858,0.14141681910327547,A
IA Fayette,0.7929299677572315,0.01951459398589046,A
IA Floyd,0.7632420189095733,0.06321151352698005,A
IA Franklin,0.6267891513924839,0.20558911128991816,A
IA Fremont,0.8093615448254602,5.956048677215517e-8,A
IA Greene,0.8184006235084543,0.0032602362834551635,A
IA Grundy,0.7651236229182713,0.01565439257349542,A
IA Guthrie,0.6710427450102024,0.13572388560205384,A
IA Hamilton,0.7312470820774003,0.08355491932906804,A
IA Hancock,0.7573632685187819,0.045675468509723156,A
IA Hardin,0.7874711216391895,0.022432505690615535,A
IA Harrison,0.8023582071238642,0.006466520761676489,A
IA Henry,0.7438279599034897,0.08312238162867129,A
IA Howard,0.7741312949236958,0.02979269399561471,A
IA Humboldt,0.7681378313630283,0.050460141544385086,A
IA Ida,0.8200118111589457,8.973003946332946e-7,A
IA Iowa,0.7602623108005262,0.025311462772268485,A
IA Jackson,0.8023135980109886,0.00810996716439894,A
IA Jasper,0.5955041955764443,0.21230692954001884,A
IA Jefferson,0.6763533201021064,0.11675493105985485,A
IA Johnson,0.28249292873404536,0.4332978680253873,B
IA Jones,0.7520252404959639,0.03995253666798555,A
IA Keokuk,0.7610055431276008,0.02839172914301222,A
IA Kossuth,0.8033650322056358,8.369368208921563e-5,A
IA Lee,0.8131102800448271,0.03803316313915042,A
IA Linn,0.48502505227878717,0.2872656438475367,B
IA Louisa,0.4139241514443341,0.44970766748539004,B
IA Lucas,0.7141609957763806,0.11601262289128685,A
IA Lyon,0.7716408450916266,0.023882199094307492,A
IA Madison,0.7222271164759305,0.05527742855493835,A
IA Mahaska,0.6018822023826663,0.20636321952618447,A
IA Marion,0.758844883225769,0.026387274978914674,A
IA Marshall,0.4337660717225797,0.4171443598706257,B
IA Mills,0.8078849620365112,0.004617324540775141,A
IA Mitchell,0.7874947385277318,0.0012748279007717693,A
IA Monona,0.8358506133713375,0.01695777543885703,A
IA Monroe,0.6352445110801589,0.19675957602870234,A
IA Montgomery,0.755963848300408,0.1126635757454695,A
IA Muscatine,0.45668407674709266,0.3773346778518386,B
IA O'Brien,0.7365828994269815,0.07894843292663097,A
IA Osceola,0.7761752307630662,0.042490924313888345,A
IA Page,0.8404031381220703,0.005296953935248087,A
IA Palo Alto,0.8180444616164444,0.0065400872190688915,A
IA Plymouth,0.6512025108783952,0.14153622469734284,A
IA Pocahontas,0.7480541278918768,0.08007291457479807,A
IA Polk,0.4038419810694221,0.38409621603627836,B
IA Pottawattamie,0.6762633781955739,0.16190143394072043,A
IA Poweshiek,0.568662754364953,0.22380830614070954,A
IA Ringgold,0.778871902484354,0.03467649975114905,A
IA Sac,0.819248821217491,0.0010875620720967648,A
IA Scott,0.5931581754715056,0.1834314304373941,A
IA Shelby,0.7812097953429213,0.03439806174167554,A
IA Sioux,0.6359055024123349,0.12124077077222807,A
IA Story,0.4045233460612526,0.3237070300196011,B
IA Tama,0.38682279403232467,0.4818073858078643,B
IA Taylor,0.7426642125729218,0.08430610104900672,A
IA Union,0.7764147863301054,0.04473352802915752,A
IA Van Buren,0.797269996698733,0.03470683874314698,A
IA Wapello,0.512142129267809,0.34612973866118735,B
IA Warren,0.71134508522271,0.061055066591505454,A
IA Washington,0.59576150187475,0.20571506373222817,A
IA Wayne,0.8092446848698547,0.033583554649110954,A
IA Webster,0.7255668963524465,0.11714405646773966,A
IA Winnebago,0.7256056845993568,0.08643920395296174,A
IA Winneshiek,0.6477282381544018,0.08833922355142075,A
IA Woodbury,0.47351449728309186,0.37651708141996326,B
IA Worth,0.812110459179158,6.333396806068462e-5,A
IA Wright,0.6672475099282009,0.18045866323957518,A
KS Allen,0.8565410779881752,3.483532737027597e-5,A
KS Anderson,0.8422568324844457,0.00040458483122446945,A
KS Atchison,0.7853204732202071,0.0662549487979855,A
KS Barber,0.8478677986679438,2.1266959608549244e-7,A
KS Barton,0.7725756416063184,0.0712028931440674,A
KS Bourbon,0.8210108801154015,0.047011981601786046,A
KS Brown,0.853118886531381,0.0006676833204774197,A
KS Butler,0.8000268115842794,0.022383818619511303,A
KS Chase,0.869553630754352,0.01321792663083623,A
KS Chautaqua,0.9003619661935368,1.4515337111788006e-5,A
KS Cherokee,0.863075659866033,0.010665517123215744,A
KS Cheyenne,0.8151302329335841,9.415043150571495e-6,A
KS Clark,0.7168620943868304,0.14631827157413138,A
KS Clay,0.771149309341018,0.05375327779038288,A
KS Cloud,0.8407275350316585,0.002082292025856995,A
KS Coffey,0.5991881929790143,0.2772961590305278,A
KS Comanche,0.8482045511049868,2.738708159347049e-8,A
KS Cowley,0.7971749978262972,0.06847452886486574,A
KS Crawford,0.7398104074345719,0.10123880561016535,A
KS Decatur,0.8284289072330944,7.816496645028728e-8,A
KS Dickinson,0.8314861119700908,0.0071370513268244635,A
KS Doniphan,0.8159518873247434,0.006401084009242732,A
KS Douglas,0.42693676672842923,0.3197321110990355,B
KS Edwards,0.7459297698064392,0.08817605895179297,A
KS Elk,0.8621442742418436,6.7055789995871405e-9,A
KS Ellis,0.7552051268734281,0.036397583792815213,A
KS Ellsworth,0.8344924122582289,0.0066589593063609235,A
KS Finney,0.28893787508301266,0.5583925383497147,B
KS Ford,0.27951187887710444,0.5930485069937814,B
KS Franklin,0.8126418518035599,0.026932420102178174,A
KS Geary,0.5686517182358337,0.2506048342881332,A
KS Gove,0.816349524925129,2.450552233547178e-6,A
KS Graham,0.8230631849150661,0.01829749528111791,A
KS Grant,0.5302937230349252,0.2791654818865882,A
KS Gray,0.728766261517559,0.08423008545444217,A
KS Greeley,0.8579920742429542,0.004590727572197363,A
KS Greenwood,0.8769083599322803,3.1505562154375896e-7,A
KS Hamilton,0.6095759086351606,0.22382727471960073,A
KS Harper,0.8732991885613106,0.0002715887499132033,A
KS Harvey,0.7259921442956051,0.09029877870284833,A
KS Haskell,0.6046176671795462,0.217012200324144,A
KS Hodgeman,0.8049938047525543,0.00289454072267843,A
KS Jackson,0.7615223616513174,0.06652328326723977,A
KS Jefferson,0.8030313212794085,0.00018878852703802643,A
KS Jewell,0.8213512398398136,0.006283049934097457,A
KS Johnson,0.45393253319651944,0.2795552562044911,B
KS Kearny,0.6138746392233405,0.2365449786393892,A
KS Kingman,0.8175663053824482,5.528414573454871e-7,A
KS Kiowa,0.8350368221219415,2.672145130068697e-5,A
KS Labette,0.8508036531105722,0.02567071475571768,A
KS Lane,0.8496037841727023,2.1328723849198237e-7,A
KS Leavenworth,0.5758650495183425,0.2233108703295409,A
KS Lincoln,0.8262725137755422,2.672692806149154e-8,A
KS Linn,0.8336942652085134,3.9574029683566236e-7,A
KS Logan,0.8319098952768598,2.3068077139701995e-7,A
KS Lyon,0.541516111524237,0.29342057080342987,A
KS Marion,0.7731090104393885,0.03746177696800457,A
KS Marshall,0.82450615403374,3.722937695548726e-7,A
KS McPherson,0.8055786150827927,0.0012945388011644094,A
KS Meade,0.7306712836209919,0.09561275266435479,A
KS Miami,0.796494772468714,0.0005092067674338318,A
KS Mitchell,0.8334821793165089,2.8425897418608283e-7,A
KS Montgomery,0.8113621370169496,0.07431412524614726,A
KS Morris,0.8448774803180941,8.547162904197999e-5,A
KS Morton,0.6244125645920389,0.24259307606067548,A
KS Nemaha,0.7978519404608473,0.0006238499429207687,A
KS Neosho,0.8692892965756035,0.0012814565868195312,A
KS Ness,0.8460256230634663,0.00018361814642436677,A
KS Norton,0.8453777667929069,0.0009763150558302576,A
KS Osage,0.8398474620413213,4.351871461203586e-5,A
KS Osborne,0.82054639499044,1.8514864384133113e-9,A
KS Ottawa,0.8118856464909946,4.4964840216768724e-5,A
KS Pawnee,0.824669006975835,0.023465831440582768,A
KS Phillips,0.6827725417037054,0.1853060703375456,A
KS Pottawatomie,0.7488134489317142,0.04001995974151996,A
KS Pratt,0.8448879243701403,0.005848697716290983,A
KS Rawlins,0.8222988436358385,3.526880395570766e-5,A
KS Reno,0.795373339331135,0.053581378244038025,A
KS Republic,0.8235310157670274,1.1846011997884666e-6,A
KS Rice,0.8135157299752245,0.01456248808408368,A
KS Riley,0.43487200703671786,0.3054872883152925,B
KS Rooks,0.8254532296763458,6.578904868067926e-7,A
KS Rush,0.8274249786584923,1.0965474881789596e-7,A
KS Russell,0.837559844268801,3.8958545105181925e-7,A
KS Saline,0.7350659601682887,0.09382105270816597,A
KS Scott,0.7915508784832175,0.06327710370005557,A
KS Sedgwick,0.5935162126107798,0.23502603209291748,A
KS Seward,0.22517929598290554,0.6307632110962839,B
KS Shawnee,0.5961805278222582,0.2299704636554427,A
KS Sheridan,0.8236522090203641,7.604323195769047e-7,A
KS Sherman,0.8544934437414271,9.078747639156756e-5,A
KS Smith,0.8268026087032052,6.595810424321189e-9,A
KS Stafford,0.8286989331589495,0.02108106082083964,A
KS Stanton,0.6464693154242327,0.21022016849377567,A
KS Stevens,0.6522547803128464,0.16948570435468735,A
KS Sumner,0.7995881622765215,0.029866428881810285,A
KS Thomas,0.809478343342908,4.089432502061724e-5,A
KS Trego,0.8348789518954579,0.005128991381619371,A
KS Wabaunsee,0.7865925472209061,0.014355980535691388,A
KS Wallace,0.8197653672526751,4.2156024403362084e-8,A
KS Washington,0.8427679239266662,9.062661118998819e-8,A
KS Wichita,0.7598666627993378,0.10059186188627753,A
KS Wilson,0.8911321294761195,4.329850591378552e-7,A
KS Woodson,0.8758155122756599,1.759201729879615e-5,A
KS Wyandotte,0.24946437592321763,0.6160472976379986,B
KY Adair,0.6625160136612104,0.23815239962522072,A
KY Allen,0.7975398210481339,0.09018739611759924,A
KY Anderson,0.8332065086868046,0.018380623519531437,A
KY Ballard,0.8923766372565709,4.724776590473005e-8,A
KY Barren,0.834509080144485,0.03739443396767143,A
KY Bath,0.8948338457106648,0.03898680720077792,A
KY Bell,0.8835248044873105,0.07014158246694782,A
KY Boone,0.6409278881253998,0.17170692325627052,A
KY Bourbon,0.8092462705368795,0.06581023671951963,A
KY Boyd,0.8785414834291979,0.03754783599740225,A
KY Boyle,0.8067010361973144,0.05188156505974667,A
KY Bracken,0.8858288526700929,4.0672418685320975e-7,A
KY Breathitt,0.9694927236316476,0.016045655939876207,A
KY Breckinridge,0.8564450030503762,0.038697165054711685,A
KY Bullitt,0.812183141807369,0.02320698028626833,A
KY Butler,0.6192162795101998,0.32365508488216493,A
KY Caldwell,0.9197176333301341,9.555561735842656e-5,A
KY Calloway,0.7618514042810908,0.08080489087994913,A
KY Campbell,0.6750503995267327,0.14858417186251247,A
KY Carlisle,0.8109639550991297,0.07214528873927115,A
KY Carroll,0.8012645081224211,0.12984924963777386,A
KY Carter,0.905932650754422,0.016937790691549406,A
KY Casey,0.829356751447494,0.09841362109533987,A
KY Christian,0.6630420777911277,0.23081838770145785,A
KY Clark,0.8303188539601732,0.0682653663846994,A
KY Clay,0.8975873097887944,0.0948656583587463,A
KY Clinton,0.9389359714651204,1.1069281747274133e-6,A
KY Crittenden,0.8685710998135301,0.03409167064214433,A
KY Cumberland,0.9057945773801444,5.60490052431833e-9,A
KY Daviess,0.7642498172947507,0.08878025937876326,A
KY Edmonson,0.6771592412997509,0.21308855423545603,A
KY Elliott,0.9516967249450189,4.5605983531999805e-6,A
KY Estill,0.9584129703936736,9.817172857418067e-9,A
KY Fayette,0.44769829609179085,0.35494702459827926,B
