Name,S1,S2,S3,Cluster
IN Jennings,0.11345745601143903,0.7493068429357944,0.09841829735246971,A
IN Johnson,0.4073748962966657,0.4166156045664857,0.17358577245732146,A
IN Knox,0.19649727656216057,0.767004439771899,0.0023799295827129437,A
IN Kosciusko,0.3374351031060412,0.5745808624745721,0.054713238225070356,A
IN La Porte,0.316207039758142,0.48612255477404603,0.17302122175773524,A
IN LaGrange,0.3825638526101286,0.46080924160836034,0.162502168851721,A
IN Lake,0.42601357599975204,0.3654827135799292,0.261087717081416,B
IN Lawrence,0.11076684825843876,0.7074290501254614,0.12303250204353657,A
IN Madison,0.2468573347026139,0.5823770712067602,0.1811208826400549,A
IN Marion,0.5218243759666451,0.20140293007405105,0.4084868760153275,B
IN Marshall,0.29651848530040126,0.5537536248155204,0.11913150223321875,A
IN Martin,0.14787177400908824,0.794980320660418,8.853917789406581e-17,A
IN Miami,0.1811761081196002,0.727137995274125,0.04066631306805992,A
IN Monroe,0.721297385651712,0.1679048588801575,0.1403011341011682,B
IN Montgomery,0.2314265905561124,0.6125322740662241,0.13491994291020176,A
IN Morgan,0.2260463942824542,0.6361953598245832,0.09745978369821712,A
IN Newton,0.12050968205750608,0.6510908765143645,0.1903759477360915,A
IN Noble,0.21073274329752673,0.5710509018362148,0.17808108085764954,A
IN Ohio,0.13340987902376655,0.6961462648330027,0.0840066738586542,A
IN Orange,0.05729806798804262,0.6530679764916868,0.2702617796694603,C
IN Owen,0.1269289758289711,0.7885416076885108,0.021221862359066257,A
IN Parke,0.1608284216259327,0.7582513012857254,0.014549952869228146,A
IN Perry,0.20253401670312138,0.6292582468584424,0.12011686978022722,A
IN Pike,0.12557745320222394,0.7697285615004786,8.853917789406581e-17,A
IN Porter,0.5385441239030458,0.38514093328247107,0.07385268441203784,B
IN Posey,0.2987296697659982,0.6146571383868424,8.853917789406581e-17,A
IN Pulaski,0.17231133620444047,0.737607769923253,0.032520911202763375,A
IN Putnam,0.2840431004853182,0.5879098833923635,0.07971539391537165,A
IN Randolph,0.1801343703254883,0.729209660445943,0.0501556132328923,A
IN Ripley,0.22403600551103883,0.6555228050778619,0.07779698708939758,A
IN Rush,0.15097588397701933,0.7335489910949321,0.05700343610481713,A
IN Scott,0.31021785811155306,0.5344291431156696,0.1406813708579285,A
IN Shelby,0.13821377369737187,0.691184172023024,0.17361697387901914,A
IN Spencer,0.2679737178001955,0.6673415887859397,0.024238675364573307,A
IN St. Joseph,0.40887807092502115,0.4501139500124046,0.11116098106869321,A
IN Starke,0.154494890300156,0.7243020202399973,0.06102943409662799,A
IN Steuben,0.34041735769613585,0.5662326271264879,0.027529844778712887,A
IN Sullivan,0.08141577276560763,0.804482328493419,0.05386087542988565,A
IN Switzerland,0.14625954189394622,0.8005987233451626,0.0008766720130088492,A
IN Tippecanoe,0.6856395566070905,0.27000287419388425,0.08512209621187314,B
IN Tipton,0.19249863043668203,0.6570033081475134,0.0862502181067414,A
IN Union,0.2095370723839381,0.7116006398926679,8.853917789406581e-17,A
IN Vanderburgh,0.45240795079469054,0.5229714065716404,0.062147838058703414,A
IN Vermillion,0.16912174364662366,0.7618848511541871,8.853917789406581e-17,A
IN Vigo,0.3697836753860943,0.5485964733777067,0.08802634171491638,A
IN Wabash,0.20595618797560855,0.7049028886437224,0.03087263930885413,A
IN Warren,0.18310533420003802,0.6909532460629858,0.0341605374043337,A
IN Warrick,0.4038630618688862,0.44167057896134687,0.10298324632923163,A
IN Washington,0.15079330308192596,0.7805383528389259,0.016056667122242924,A
IN Wayne,0.25719222897781396,0.6846298316590839,0.05811923197064835,A
IN Wells,0.2702795711060815,0.655646333430909,0.003971098923838634,A
IN White,0.23612292125325704,0.5866248448043911,0.14016909693445515,A
IN Whitley,0.28615320780378434,0.6015791499075799,0.023307590656906622,A
IA Adair,0.30297987212905786,0.6148349134213492,1.954941218161821e-11,A
IA Adams,0.333953162289989,0.5894515488039718,8.853917789406581e-17,A
IA Allamakee,0.39097236396696466,0.4664979426191711,0.1246498496350901,A
IA Appanoose,0.23665096719593634,0.6402072697576549,0.06367810228820597,A
IA Audubon,0.2784989968486178,0.6052102432249151,0.0424823339768821,A
IA Benton,0.4492282096796247,0.46787756662026886,0.011870836476737886,A
IA Black Hawk,0.6031390906121111,0.22677163061410072,0.21809645855202978,B
IA Boone,0.5152929409185731,0.4543641100141589,0.02245702749054496,A
IA Bremer,0.5620319615048306,0.32400054198231165,0.06726063468405959,B
IA Buchanan,0.4668746907797018,0.4848411431949176,0.015647656180123634,A
IA Buena Vista,0.3681451816494727,0.23384488283851618,0.49495348408603285,C
IA Butler,0.32681944991394507,0.5683895410069156,0.02536502672013114,A
IA Calhoun,0.3215910501499715,0.5870048212872742,0.04293112211555572,A
IA Carroll,0.42066455584344625,0.5051331767163594,0.018897527928544575,A
IA Cass,0.3463286417047669,0.6030808042578254,0.0023052110002287777,A
IA Cedar,0.46596208704850445,0.4618201761991975,0.012587724922849455,A
IA Cerro Gordo,0.4751663879666894,0.43886785960651487,0.09106671819921944,A
IA Cherokee,0.36363277088436824,0.5696557039301372,0.022673786541705754,A
IA Chickasaw,0.4303597846268171,0.5141008453249118,8.853917789406581e-17,A
IA Clarke,0.3112906782237061,0.5406066754288121,0.11681639700547579,A
IA Clay,0.43587055178155515,0.5196341376198116,0.031817514843586726,A
IA Clayton,0.39382280459293334,0.5055480609527258,0.0443371795770638,A
IA Clinton,0.42845649341984415,0.5093996372229741,0.03923353884477285,A
IA Crawford,0.28718143333677976,0.45945195354385326,0.28134179529306885,C
IA Dallas,0.7143974130888231,0.15871079867242302,0.13412251657723417,B
IA Davis,0.29225956151151844,0.5492437194864873,0.11566632145357311,A
IA Decatur,0.3566978802141649,0.5903849654881136,0.008234270325966915,A
IA Delaware,0.41047310654957164,0.49512061026826804,0.024271159500529726,A
IA Des Moines,0.3916297553193383,0.5282761649623647,0.0713286246290655,A
IA Dickinson,0.4607535758461462,0.45821570073687723,0.06235410816420512,A
IA Dubuque,0.5933893062770759,0.3079835186932532,0.09434439529022824,B
IA Emmet,0.3417130081010461,0.5425190761333573,0.10559020054225964,A
IA Fayette,0.43977057762328436,0.5256576933402325,7.94888195200621e-11,A
IA Floyd,0.3896802764450384,0.5474731052226407,0.03710571379405585,A
IA Franklin,0.28880369736053846,0.5192077470369798,0.16604170082519393,A
IA Fremont,0.2728861736467271,0.6439793595240911,8.853917789406581e-17,A
IA Greene,0.39744252562051025,0.5637141284414261,8.853917789406581e-17,A
IA Grundy,0.42187729303408605,0.496429828196747,0.008113596518788905,A
IA Guthrie,0.34358887713449976,0.508779442716648,0.09927315121553008,A
IA Hamilton,0.4345795236889251,0.4984149077581677,0.043626966981768385,A
IA Hancock,0.36210329810522723,0.5484558746125359,0.029090573669922005,A
IA Hardin,0.4142565876328802,0.5393393304436009,0.0031079243692313024,A
IA Harrison,0.35736091836489003,0.5813589967268448,1.8031743838146405e-9,A
IA Henry,0.3698522836604257,0.5511672155957511,0.0515668766043127,A
IA Howard,0.3946161249196425,0.5360814397162302,0.015506602923409144,A
IA Humboldt,0.32221369063764366,0.5879857029146691,0.03623393780490787,A
IA Ida,0.3217655448490846,0.6181233631058821,8.853917789406581e-17,A
IA Iowa,0.472525544822241,0.4659248412534236,0.007951335608403614,A
IA Jackson,0.4059567714406848,0.5472157497058624,8.853917789406581e-17,A
IA Jasper,0.40658345279697805,0.4277030372044576,0.14627746721972165,A
IA Jefferson,0.5635476178820217,0.42268982960325224,0.0065942763771457,B
IA Johnson,0.8886981845952818,0.03763650068232301,0.12659602470916967,B
IA Jones,0.46087929848855597,0.47943205217493584,0.012956969084853586,A
IA Keokuk,0.3263838773910931,0.5681045837614735,0.019415142794129984,A
IA Kossuth,0.3742476509445421,0.5613311574246526,8.853917789406581e-17,A
IA Lee,0.3079159669701692,0.6450943536476651,0.0229289945090935,A
IA Linn,0.6968076546300466,0.21837353911977592,0.12016244027013614,B
IA Louisa,0.23439504771156947,0.41165963690524443,0.37924337023063354,C
IA Lucas,0.23423870222684243,0.6162464779006654,0.09498937126986583,A
IA Lyon,0.3667462837799624,0.551402943121897,0.011442267105766887,A
IA Madison,0.44367941126254495,0.4622031917109073,0.029771738841444097,A
IA Mahaska,0.31312243368240167,0.4854182422408588,0.15700771635350746,A
IA Marion,0.47521059263939913,0.471398886875969,8.853917789406581e-17,A
IA Marshall,0.4152141425747358,0.3281956559363281,0.3125248219904767,C
IA Mills,0.377660330013017,0.5693895040987597,8.853917789406581e-17,A
IA Mitchell,0.40938160634911513,0.5197782074098455,8.853917789406581e-17,A
IA Monona,0.27763868875825864,0.6753017729567473,0.013418067525648837,A
IA Monroe,0.17307011722052296,0.6004454345008885,0.16927143072245374,A
IA Montgomery,0.2450688027455482,0.6495643608921088,0.09330479230003025,A
IA Muscatine,0.3889611891019792,0.3536508543434842,0.2833476540484319,C
IA O'Brien,0.37371957090600233,0.535972493667467,0.05240608829127516,A
IA Osceola,0.3642400823588095,0.5711766792794124,0.02054676039652866,A
IA Page,0.3532363616466766,0.6234141195315153,8.853917789406581e-17,A
IA Palo Alto,0.42435879600799226,0.546116249859875,8.853917789406581e-17,A
IA Plymouth,0.40707917688094103,0.45370915751679525,0.09407458277818849,A
IA Pocahontas,0.3480030698074526,0.561786236985793,0.05751024652417014,A
IA Polk,0.6920266759067168,0.19013767778550839,0.18245152215094368,B
IA Pottawattamie,0.44947059841385034,0.4773050624540752,0.09181067794900571,A
IA Poweshiek,0.5066656042619841,0.3483710561589969,0.1372319638723089,B
IA Ringgold,0.2700394298647307,0.6278970625166029,0.027952031374423394,A
IA Sac,0.3438594062870159,0.6022274323805396,8.853917789406581e-17,A
IA Scott,0.6262057567701018,0.3238879979052364,0.056555777713423176,B
IA Shelby,0.39396661058122223,0.550956931330907,0.014104630478566964,A
IA Sioux,0.5054431401597519,0.3822246530320223,0.053376063034559815,B
IA Story,0.8250895263842941,0.10802069855171632,0.09623532272353652,B
IA Tama,0.31148214494450527,0.35362003030305117,0.3901116618980439,C
IA Taylor,0.30603997095786367,0.5858307009036412,0.06420041658339183,A
IA Union,0.3389607726136042,0.5863592418579417,0.027792826478107754,A
IA Van Buren,0.24791255727457528,0.6622515973263601,0.029348042576735754,A
IA Wapello,0.27310947038428424,0.4602864717752617,0.2822148689746839,C
IA Warren,0.5601472309566498,0.38814654293655865,0.014099281694746559,B
IA Washington,0.4279145610910547,0.4126733479080814,0.13794195098261264,A
IA Wayne,0.2024881730395007,0.705344560937397,0.0313811396558681,A
IA Webster,0.3666065883722781,0.5498537823618511,0.07724859002221005,A
IA Winnebago,0.40538114506306155,0.5042102273610394,0.0560488999572878,A
IA Winneshiek,0.6263935202428043,0.29885260467702657,0.020114155138558142,B
IA Woodbury,0.42416483198746135,0.35528160057439273,0.27284971786965606,B
IA Worth,0.33598677766209883,0.5994654648684505,8.853917789406581e-17,A
IA Wright,0.371271710638869,0.5051389297204821,0.13187905874323594,A
KS Allen,0.277980703624355,0.689763539598166,8.853917789406581e-17,A
KS Anderson,0.3017003603459561,0.6572420576062378,8.853917789406581e-17,A
KS Atchison,0.3981107478420153,0.5782950740139859,0.027327867638661633,A
KS Barber,0.25422284536194784,0.6985853624853621,8.853917789406581e-17,A
KS Barton,0.3271065027362135,0.6044971561500281,0.046403733203490255,A
KS Bourbon,0.2815706528974023,0.6709501116710528,0.0353173911180363,A
KS Brown,0.3176913124094185,0.6567655909987514,8.853917789406581e-17,A
KS Butler,0.4399927575590831,0.5375655958039895,8.853917789406581e-17,A
KS Chase,0.30834589626498443,0.6904171714036269,0.006053993375514977,A
KS Chautaqua,0.2086166938104044,0.7881602574397174,8.853917789406581e-17,A
KS Cherokee,0.18892737182266975,0.765839359456618,0.010818991448282677,A
KS Cheyenne,0.33310206263899517,0.6043388329873256,8.853917789406581e-17,A
KS Clark,0.29428007742790746,0.5858517858970294,0.11909673319619883,A
KS Clay,0.3223974408062497,0.59232206939957,0.03881204193607399,A
KS Cloud,0.28647156437082916,0.6694107799069181,1.1444726560149063e-7,A
KS Coffey,0.21196511676825724,0.5638115191677413,0.23451044588379355,C
KS Comanche,0.24720488728686615,0.7042568301407136,8.853917789406581e-17,A
KS Cowley,0.34887166723664575,0.620480944977687,0.037378019522487205,A
KS Crawford,0.36818950167872855,0.5657787774858486,0.056793511159341906,A
KS Decatur,0.31266690641314987,0.6340955742864319,8.853917789406581e-17,A
KS Dickinson,0.290767962268637,0.6581187131780893,0.004549350898115423,A
KS Doniphan,0.2920381368298483,0.644163585794149,6.0106566742669196e-5,A
KS Douglas,0.8278623069702788,0.15906458481970004,0.06260923341354292,B
KS Edwards,0.33275157467160943,0.576473567456563,0.061350389461646,A
KS Elk,0.20424789813340655,0.7512802530899472,8.853917789406581e-17,A
KS Ellis,0.48411429071719947,0.467326459658759,0.006261777408623309,A
KS Ellsworth,0.3477064395624057,0.621934228245408,8.853917789406581e-17,A
KS Finney,0.3642444871878366,0.24252335707421444,0.44939589376335876,C
KS Ford,0.3224527824649055,0.2578766363074356,0.4953788075737449,C
KS Franklin,0.3526424409609858,0.609446140826684,0.011238335467847218,A
KS Geary,0.5316981613776824,0.39177738349394975,0.11117534763814757,B
KS Gove,0.3479100567716152,0.5940570232572888,8.853917789406581e-17,A
KS Graham,0.31093154000632145,0.6370670462959537,0.014458003481806501,A
KS Grant,0.3355708494757633,0.4156070974881136,0.2207021741553754,C
KS Gray,0.332112054931309,0.548587414269452,0.06663354784483487,A
KS Greeley,0.3794227964198594,0.6201370325971961,8.853917789406581e-17,A
KS Greenwood,0.20827765779929103,0.763812250192541,8.853917789406581e-17,A
KS Hamilton,0.3354885427254863,0.4773091602394328,0.17679318048251813,A
KS Harper,0.24930787732938933,0.7292950799361756,8.853917789406581e-17,A
KS Harvey,0.5072825057564988,0.4606472362201284,0.03221534486065644,A
KS Haskell,0.30134213208049293,0.48685568816825675,0.1791069056483238,A
KS Hodgeman,0.3376207845063102,0.5936941625040891,8.853917789406581e-17,A
KS Jackson,0.3314850793216887,0.5842442975824922,0.045561061231369375,A
KS Jefferson,0.3604935733316278,0.5719475187251699,8.853917789406581e-17,A
KS Jewell,0.22294802353542495,0.6936020034009656,0.008148767037957451,A
KS Johnson,0.8797508814660221,0.10639208626112652,0.05838101360336676,B
KS Kearny,0.2886331272228243,0.5074455193219587,0.19980049937796363,A
KS Kingman,0.30442337842470907,0.6286560560327791,8.853917789406581e-17,A
KS Kiowa,0.3036507183076138,0.6475412150372726,8.853917789406581e-17,A
KS Labette,0.2789545634607409,0.6990514880044894,0.015815795442292925,A
KS Lane,0.2457953273612299,0.70669149654806,8.853917789406581e-17,A
KS Leavenworth,0.49672267153525346,0.3745442171018509,0.12693189184961964,B
KS Lincoln,0.2840954462372675,0.653115433404063,8.853917789406581e-17,A
KS Linn,0.1755367223893932,0.7432587717554978,8.853917789406581e-17,A
KS Logan,0.319134417881427,0.6325752604863567,8.853917789406581e-17,A
KS Lyon,0.44935752390856476,0.3830359886153985,0.19963939147717946,B
KS Marion,0.35823040756910185,0.564154175710587,0.022670285775688317,A
KS Marshall,0.3252188109080606,0.6204521312457646,8.853917789406581e-17,A
KS McPherson,0.3707386889814732,0.5681843212199011,8.853917789406581e-17,A
KS Meade,0.3508439839620851,0.5548966814184378,0.06268166729371548,A
KS Miami,0.39825713273521746,0.5362512565704792,8.853917789406581e-17,A
KS Mitchell,0.2795336935614179,0.6641216588683317,8.853917789406581e-17,A
KS Montgomery,0.25395223585290194,0.6898924573276826,0.05952943042274164,A
KS Morris,0.3501582364654073,0.6227529193335138,8.853917789406581e-17,A
KS Morton,0.26506797781240093,0.5383264446955827,0.205442872320995,A
KS Nemaha,0.34142927989212835,0.581038568912348,8.853917789406581e-17,A
KS Neosho,0.2699278196488679,0.7109574430051565,8.853917789406581e-17,A
KS Ness,0.331650368690605,0.6382452442367447,8.853917789406581e-17,A
KS Norton,0.3001799587622078,0.6621097390292792,8.853917789406581e-17,A
KS Osage,0.3302589724780148,0.63281045153419,8.853917789406581e-17,A
KS Osborne,0.24694777825638659,0.6753505919876923,8.853917789406581e-17,A
KS Ottawa,0.3340679051110568,0.6003932559623143,8.853917789406581e-17,A
KS Pawnee,0.29102407799992036,0.6581204435520093,0.016461389941121007,A
KS Phillips,0.20395585965914179,0.6230128389862567,0.1602462592135489,A
KS Pottawatomie,0.5017682408941164,0.45664518843293,8.853917789406581e-17,A
KS Pratt,0.3782505952163651,0.6093035538686723,8.853917789406581e-17,A
KS Rawlins,0.3919284784054151,0.5673447829497364,8.853917789406581e-17,A
KS Reno,0.4079332796556131,0.5853849386337479,0.010187524350044493,A
KS Republic,0.30089413138549703,0.6376542347705092,8.853917789406581e-17,A
KS Rice,0.3571634583105738,0.6005326278863373,0.0028901583155284687,A
KS Riley,0.7662221860073357,0.17227745407646286,0.08682530063887144,B
KS Rooks,0.27814736796023065,0.6568748167611371,8.853917789406581e-17,A
KS Rush,0.3096259129547147,0.6350418944283949,8.853917789406581e-17,A
KS Russell,0.28121570456690836,0.6673204504757232,8.853917789406581e-17,A
KS Saline,0.4562068020356273,0.5068226961075549,0.038112559451833734,A
KS Scott,0.35901458272728515,0.5966733515695464,0.04005775303192856,A
KS Sedgwick,0.5388059919633388,0.4087018914638206,0.09674741093453497,B
KS Seward,0.3292262032143854,0.20891236963419788,0.5266111863903812,C
KS Shawnee,0.5823243823118994,0.38659622866394,0.08405737846398147,B
KS Sheridan,0.3090087902640919,0.6315616725107374,8.853917789406581e-17,A
KS Sherman,0.28334607289553,0.6837244411187754,8.853917789406581e-17,A
KS Smith,0.2779853661303705,0.6584197220957543,8.853917789406581e-17,A
KS Stafford,0.30306958749547286,0.6518470037656808,0.015040752322871559,A
KS Stanton,0.28816502608146277,0.5344949684268591,0.1770876083522847,A
KS Stevens,0.32582567263499734,0.513504202069752,0.12827417221060425,A
KS Sumner,0.28782125336159897,0.638089658687512,0.02074473358067891,A
KS Thomas,0.35971485415957066,0.5788268998043439,8.853917789406581e-17,A
KS Trego,0.2990654965834717,0.6516018727754515,0.005514557051757491,A
KS Wabaunsee,0.3790307151342708,0.5575215452391721,2.0981554226674888e-15,A
KS Wallace,0.2769039565778538,0.6517851091265277,8.853917789406581e-17,A
KS Washington,0.34726068434640933,0.6228855051372455,8.853917789406581e-17,A
KS Wichita,0.37808148779659323,0.5703247174991316,0.06296181303010294,A
KS Wilson,0.20214959173550015,0.7834913544861878,8.853917789406581e-17,A
KS Woodson,0.21868502721723204,0.7547522236067449,8.853917789406581e-17,A
KS Wyandotte,0.3309269727929195,0.22301038728005926,0.518911955832519,C
KY Adair,1.5307052745417186e-10,0.7442853236280907,0.23113019526604872,A
KY Allen,0.06313577341931458,0.7979560748151198,0.09669954161951493,A
KY Anderson,0.21407461261880645,0.7215581440781534,0.014088182608088482,A
KY Ballard,0.07187126195137368,0.8831657288297291,5.9335864408243684e-9,A
KY Barren,0.14798853366565834,0.7704984252333241,0.03772830098977295,A
KY Bath,0.014765187797036262,0.9023932727469032,0.06965805370729226,A
KY Bell,1.6005958679105436e-16,0.8891947027422602,0.11759241513116706,A
KY Boone,0.5429455593768268,0.4112909518963667,0.06522702915409476,B
KY Bourbon,0.2533554935677627,0.6860902795661075,0.051444844662660284,A
KY Boyd,0.19628207616990967,0.7900031249041002,0.029482692144589765,A
KY Boyle,0.29612838885479004,0.6597089544613595,0.027335193979373656,A
KY Bracken,0.11537799989732335,0.843293830069354,8.853917789406581e-17,A
KY Breathitt,1.6005958679105436e-16,0.9370914401310294,0.09504130350532113,A
KY Breckinridge,0.10984126720284386,0.8115747314786689,0.04951559379621204,A
KY Bullitt,0.2515209873085816,0.6782030992477888,0.013422504744680265,A
KY Butler,1.6005958679105436e-16,0.711638648404444,0.31853375068196804,C
KY Caldwell,0.10971115544602185,0.8798877068242965,0.0032251443127295372,A
KY Calloway,0.32715880510718104,0.6048228454404477,0.04652988364201826,A
KY Campbell,0.4910270445978725,0.4675642404145329,0.05495560596461639,A
KY Carlisle,0.0469271451156451,0.8263726766657491,0.07397211026867168,A
KY Carroll,0.0594542442108522,0.7996143658535845,0.14812199520047103,A
KY Carter,0.05501207802612131,0.8767868249716078,0.05039235519857691,A
KY Casey,1.6005958679105436e-16,0.8581394314893291,0.12602391187886539,A
KY Christian,0.2533003062572452,0.5860829557170261,0.19264566500968927,A
KY Clark,0.22926622844131195,0.7249640543480889,0.05554493117140531,A
KY Clay,1.6005958679105436e-16,0.9094098540632994,0.14050106238190033,A
KY Clinton,1.6005958679105436e-16,0.9528326105351823,0.030706893578197485,A
KY Crittenden,0.020761563040422277,0.8941011030129672,0.04175347830022966,A
KY Cumberland,0.0057075755527720715,0.9395905826495006,0.00772507590350655,A
KY Daviess,0.3306430237979351,0.611986396071781,0.04927159858368115,A
KY Edmonson,2.0715383474144413e-7,0.7509481274916822,0.20985019670989066,A
KY Elliott,4.487235647640208e-8,0.9474165787485357,0.04812227922882395,A
KY Estill,0.017601612388535807,0.9789709326163527,0.013731811012531563,A
KY Fayette,0.6941619196228263,0.2494040882797138,0.13364551121209203,B
KY Fleming,0.04759551379175636,0.9357472968836315,0.01023457176846644,A
KY Floyd,0.010461658103447225,0.9629768420695695,0.04263426715461247,A
KY Franklin,0.42834366007502434,0.5482076724389884,0.07395324502937697,A
KY Fulton,0.006934098225285619,0.8296438244928493,0.17955076953545776,A
KY Gallatin,0.012508422175938696,0.7551490019125429,0.23362688130325135,A
KY Garrard,0.12380181036673718,0.8159376349015791,0.001897680078802154,A
KY Grant,0.1311753379818197,0.7632651493258972,0.07787320383675109,A
KY Graves,0.055747808483091126,0.7503479769831418,0.18681065022788448,A
KY Grayson,0.03308525461751875,0.8233732685657701,0.12248483548175941,A
KY Green,1.1483619329482006e-8,0.8820155528590651,0.0763167497031458,A
KY Greenup,0.12811700747370103,0.8378147113311786,8.853917789406581e-17,A
KY Hancock,0.1340195478449628,0.7995706997120677,8.853917789406581e-17,A
KY Hardin,0.338879201091281,0.601556758866265,0.04451203797176248,A
KY Harlan,1.6005958679105436e-16,0.9188903270925719,0.09695610544927556,A
KY Harrison,0.17961803613091037,0.8058172533880101,0.0016738773804186981,A
KY Hart,0.04025690889508192,0.8344651476576735,0.0849565899897575,A
KY Henderson,0.21475455508023777,0.7160238193801598,0.054803535443952535,A
KY Henry,0.1766372417852352,0.7563403822526832,0.0430467314582094,A
KY Hickman,0.03851521280822876,0.904309832033292,0.020809247128956578,A
KY Hopkins,0.052481662802273496,0.7447641783198607,0.18585407037239612,A
KY Jackson,1.6005958679105436e-16,0.7876463048906576,0.25828849726827363,A
KY Jefferson,0.587215057500249,0.32157274974154537,0.18939049511398165,B
KY Jessamine,0.3189314499144388,0.609032985811549,0.05969327019849017,A
KY Johnson,0.0063699908735542895,0.9528392735563214,0.03872245141982744,A
KY Kenton,0.44891431764920087,0.4883717406467018,0.0906133339106658,A
KY Knott,1.6005958679105436e-16,0.9196037986018417,0.10238542652476564,A
KY Knox,1.6005958679105436e-16,0.8936644452513639,0.12354370055016202,A
KY Larue,0.08876786655659905,0.8437655238024788,0.0242234678398832,A
KY Laurel,0.05784838539533358,0.885883602936453,0.02624445655761767,A
KY Lawrence,8.490922461318519e-11,0.9580610844241827,0.025772781299183124,A
KY Lee,1.6005958679105436e-16,1.0,0.04716504505980777,A
KY Leslie,1.6005958679105436e-16,0.9838556965709764,0.05704755768516608,A
KY Letcher,1.6005958679105436e-16,0.9741290053758987,0.03735410270990937,A
KY Lewis,1.6005958679105436e-16,0.9049359567807161,0.07358163579919785,A
KY Lincoln,0.0562001636546061,0.8684753122999567,0.03632291024291324,A
KY Livingston,0.016547473633287405,0.9071732199714706,0.011902378029135522,A
KY Logan,0.02704232683209201,0.7871674683439848,0.15864711853397576,A
KY Lyon,0.07238511966759685,0.7954797065479509,0.12406278831013057,A
KY Madison,0.3290308249534703,0.6374431513410179,0.014850838911682053,A
KY Magoffin,1.6005958679105436e-16,0.9010090459855886,0.11002101337912175,A
KY Marion,0.15059280489037014,0.7934585336265231,0.017539718683546437,A
KY Marshall,0.2628556521091762,0.7074204707174534,0.020478551462140504,A
KY Martin,1.6005958679105436e-16,0.9787399007262753,0.03467256151692845,A
KY Mason,0.14546321550070526,0.8093226373495765,0.0297712824222827,A
KY McCracken,0.22789969591660184,0.7388919851731868,0.024549806035142497,A
KY McCreary,1.6005958679105436e-16,0.9291343677663789,0.10370254487591712,A
KY McLean,0.07762844540785628,0.8523450447248224,0.05115462184287577,A
KY Meade,0.16627040286719225,0.7506793721497161,0.021348052586449683,A
KY Menifee,0.00021002601105104423,0.9463373547055178,0.024463042914417664,A
KY Mercer,0.18937551542067832,0.7798389330416333,2.193068567736806e-16,A
KY Metcalfe,9.768349716978408e-7,0.901013121186714,0.07809604758569737,A
KY Monroe,3.6455308624462924e-10,0.9194784169695569,0.06472211390231564,A
KY Montgomery,0.11681221404336903,0.8211203730174008,0.054830435904745775,A
KY Morgan,0.0001909998263433744,0.9245151461402804,0.049308720032274614,A
KY Muhlenberg,1.401652000841763e-10,0.7997367380140279,0.16435013883510707,A
KY Nelson,0.24359979154852973,0.7146117812054312,0.012493252573021429,A
KY Nicholas,0.0725072084132896,0.8590322569180341,0.07793010650564972,A
KY Ohio,0.027716511457753217,0.832199821297136,0.08202044910060821,A
KY Oldham,0.561134077247693,0.38233907439923126,0.0473511103158438,B
KY Owen,0.1274199620087574,0.8169868992176217,0.007882245900401522,A
KY Owsley,1.6005958679105436e-16,0.9954235722911344,0.08290992732999238,A
KY Pendleton,0.08213044740015998,0.8629816570707276,8.853917789406581e-17,A
KY Perry,1.6005958679105436e-16,0.9321007541633457,0.10738579122873634,A
KY Pike,0.01990910181405657,0.9283066922562119,0.051161394212447926,A
KY Powell,0.06716618504277708,0.9632869326946442,8.817999339674751e-7,A
KY Pulaski,0.08960536114844553,0.8624260887481251,0.01797295031525214,A
KY Robertson,0.02239355681674771,0.9359354855425993,0.002923915421091154,A
KY Rockcastle,1.6005958679105436e-16,0.9212948149428848,0.062499689061792776,A
KY Rowan,0.27124417580823973,0.714229678771772,0.02192612765453305,A
KY Russell,1.6005958679105436e-16,0.878347029143603,0.1046586164339001,A
KY Scott,0.3994158455754823,0.555465201870694,0.023339409919607243,A
KY Shelby,0.362246157513068,0.4986633905047502,0.13500663546740058,A
KY Simpson,0.09192643686683934,0.7602689042926397,0.09680642545646179,A
KY Spencer,0.24109666438818955,0.6775145097423577,8.853917789406581e-17,A
KY Taylor,0.07319589999699888,0.8401681906955035,0.0597713714290056,A
KY Todd,0.06257753127950552,0.7999814977475559,0.13013015386071844,A
KY Trigg,0.14075131172959024,0.826779820342858,2.5045117130736193e-7,A
KY Trimble,0.14501676379204625,0.8366198516236373,8.64341943529292e-6,A
KY Union,0.13171746457602704,0.8104900749630082,0.03248250825200709,A
KY Warren,0.43803523163760943,0.4502577192661999,0.13676614776987708,A
KY Washington,0.1649814440230886,0.782458253471994,0.016722274462398528,A
KY Wayne,0.0009936622989144461,0.925636160904371,0.047515048694425716,A
KY Webster,0.041648170330963984,0.89681301811407,0.04531201427450195,A
KY Whitley,0.03227784527914835,0.9478934673261593,0.016787275576167993,A
KY Wolfe,1.6005958679105436e-16,0.9469039602697324,0.10175064517278465,A
KY Woodford,0.4395974274440643,0.5444714387950436,0.0071895317605847634,A
LA Acadia,0.07065400102949304,0.6199747078575722,0.3444091292085347,C
LA Allen,0.053924098625613176,0.6077353711262685,0.34291135797021177,C
LA Ascension,0.36892009740872916,0.4098856160976286,0.22893561086572206,C
LA Assumption,0.0915698080458404,0.57777779028538,0.3440334457842168,C
LA Avoyelles,0.02827277009285895,0.6700548578549043,0.3278659840669944,C
LA Beauregard,0.0849175638953443,0.7205402366072299,0.15790586655727,A
