IL Cass,0.0010408551,0.99918365,B
IL Champaign,0.79123366,0.36930335,A
IL Christian,0.5360489,0.5700799,A
IL Wabash,0.23085919,0.813042,B
IL Peoria,0.7939416,0.3685475,A
IL Washington,0.16093941,0.863616,B
IL Adams,0.65864295,0.47400185,A
IL Bond,0.6366946,0.48484018,A
IL Brown,0.17454478,0.8525088,B
IL Marshall,0.39203268,0.6845227,B
IL Mchenry,0.86336803,0.30445415,A
IL Montgomery,0.6589102,0.47336304,A
IL Moultrie,0.00015305441,0.9946226,B
IL Saline,0.3937664,0.68451434,B
IL Stephenson,0.66638964,0.46798092,A
IL Tazewell,0.78302646,0.37112013,A
IL Boone,0.39633477,0.67996687,B
IL Effingham,0.65445006,0.47597107,A
IL Fulton,0.38974333,0.6861977,B
IL Kankakee,0.7988948,0.36357874,A
IL Livingston,0.78248245,0.3753051,A
IL Macoupin,0.717592,0.42154273,A
IL Mason,0.20347543,0.8329783,B
IL Morgan,0.66088563,0.4723277,A
IL Piatt,0.3934108,0.6825976,B
IL Pike,0.20947015,0.8267962,B
IL Shelby,0.45678666,0.6306802,B
IL Bureau,0.656998,0.47438887,A
IL Coles,0.7862545,0.37275204,A
IL Crawford,0.53512305,0.5711114,A
IL Iroquois,0.77766615,0.37944263,A
IL Jefferson,0.67639446,0.4607099,A
IL Johnson,0.22619382,0.8159483,B
IL Williamson,0.53508943,0.57159734,A
IL Woodford,0.6494145,0.47864503,A
IL Greene,0.22735576,0.8150497,B
IL Henry,0.3925158,0.6840414,B
IL Jodaviess,0.39138165,0.68499255,B
IL Menard,0.00058766163,0.9940575,B
IN Adams,0.6471051,0.48155534,A
IN Allen,0.79776514,0.36525142,A
IN Bartholomew,0.7916402,0.36977944,A
IN Benton,0.00026925406,0.9925611,B
IN Blackford,0.5334414,0.57224417,A
IN Boone,0.7282241,0.412625,A
IN Brown,0.69090605,0.43952757,A
IN Carroll,0.780394,0.37659878,A
IN Cass,0.6689823,0.46651462,A
IN Clark,0.8714604,0.3006236,A
IN Clay,0.5274857,0.5770369,A
IN Clinton,0.6626049,0.4706653,A
IN Crawford,8.55885e-7,0.9948715,B
IN Daviess,0.66464055,0.46892712,A
IN Dearborn,0.73159456,0.40940416,A
IN Decatur,0.59685624,0.52044976,A
IN DeKalb,0.7753364,0.3772339,A
IN Delaware,0.79196167,0.36916426,A
IN Dubois,0.23032936,0.81350034,B
IN Elkhart,0.7935054,0.36724573,A
IN Fayette,0.2797991,0.7666131,B
IN Floyd,0.87401277,0.2989958,A
IN Fountain,0.58729756,0.52801335,A
IN Franklin,0.5331882,0.57140255,A
IN Fulton,0.5297978,0.575059,A
IN Gibson,0.52970815,0.5740781,A
IN Grant,0.79180056,0.36945143,A
IN Greene,0.5419483,0.5651414,A
IN Hamilton,0.731687,0.40799162,A
IN Hancock,0.8613248,0.30697644,A
IN Harrison,0.72982216,0.41149363,A
IN Hendricks,0.73592293,0.40268677,A
IN Henry,0.7789498,0.377685,A
IN Howard,0.79004985,0.37092963,A
IN Huntington,0.6624591,0.46995506,A
IN Jackson,0.7831807,0.37577125,A
IN Jasper,0.85604763,0.31155857,A
IN Jay,0.15633117,0.8678,B
IN Jefferson,0.15937585,0.86487013,B
IN Jennings,0.7369943,0.40947685,A
IN Johnson,0.86764985,0.30274627,A
IN Knox,0.534671,0.5716643,A
IN Kosciusko,0.7785502,0.37765446,A
IN La Porte,0.7899916,0.37036464,A
IN LaGrange,0.7734982,0.38021785,A
IN Lake,0.88219213,0.29313168,A
IN Lawrence,0.7888619,0.37040722,A
IN Madison,0.8759429,0.29768795,A
IN Marion,0.89152807,0.28681788,A
IN Marshall,0.78095853,0.3764011,A
IN Martin,0.15448292,0.8665533,B
IN Miami,0.65591395,0.47551438,A
IN Monroe,0.7913582,0.3680993,A
IN Montgomery,0.66682976,0.46741658,A
IN Morgan,0.85759735,0.31039563,A
IN Newton,0.51365215,0.5824913,A
IN Noble,0.662409,0.46983823,A
IN Ohio,2.6905184e-10,0.9724473,B
IN Orange,0.7892589,0.37042198,A
IN Owen,0.34335238,0.7166095,B
IN Parke,0.38735884,0.6875228,B
IN Perry,0.5365951,0.56918603,A
IN Pike,0.17245519,0.8531958,B
IN Porter,0.8612275,0.30817902,A
IN Posey,0.38977802,0.68576,B
IN Pulaski,0.53447175,0.57220817,A
IN Putnam,0.5906437,0.52235293,A
IN Randolph,0.46240708,0.6272929,B
IN Ripley,0.7826693,0.37487632,A
IN Rush,0.78082365,0.3766551,A
IN Scott,0.8638232,0.30607122,A
IN Shelby,0.7304427,0.41193157,A
IN Spencer,0.4158947,0.65132385,B
IN St. Joseph,0.79870516,0.36453572,A
IN Starke,0.468834,0.6187581,B
IN Steuben,0.77979416,0.37771225,A
IN Sullivan,0.39299706,0.68267107,B
IN Switzerland,0.00022289128,0.99001884,B
IN Tippecanoe,0.7818007,0.37623584,A
IN Tipton,0.39113355,0.6849237,B
IN Union,3.2209024e-9,0.9733815,B
IN Vanderburgh,0.7895638,0.37143913,A
IN Vermillion,0.38915524,0.6865939,B
IN Vigo,0.7919184,0.36927,A
IN Wabash,0.36477566,0.7032123,B
IN Warren,0.29738015,0.752276,B
IN Warrick,0.6702086,0.46390748,A
IN Washington,0.8527422,0.3140402,A
IN Wayne,0.7843655,0.37549958,A
IN Wells,0.00092803664,0.9964369,B
IN White,0.66885227,0.46601582,A
IN Whitley,0.52606744,0.576892,A
IA Adair,0.17639104,0.8541347,B
IA Adams,2.289884e-6,0.98404276,B
IA Allamakee,0.7914665,0.36924186,A
IA Appanoose,0.542474,0.56578654,A
IA Audubon,0.1762935,0.8550868,B
IA Benton,0.5295053,0.5744781,A
IA Black Hawk,0.80035067,0.36245266,A
IA Boone,0.66184413,0.47073957,A
IA Bremer,0.66465676,0.46812382,A
IA Buchanan,0.6620137,0.4696951,A
IA Buena Vista,0.4045417,0.67692584,B
IA Butler,0.15583122,0.863966,B
IA Calhoun,1.1412775e-7,0.99234384,B
IA Carroll,0.38440925,0.6906819,B
IA Cass,0.23346831,0.81193346,B
IA Cedar,0.39223516,0.6834161,B
IA Cerro Gordo,0.66175497,0.47155333,A
IA Cherokee,0.23124844,0.8136302,B
IA Chickasaw,0.19040558,0.8402614,B
IA Clarke,0.38411143,0.68889993,B
IA Clay,0.23128365,0.8136935,B
IA Clayton,0.5336738,0.5722761,A
IA Clinton,0.66328675,0.4702203,A
IA Crawford,0.32882538,0.7345491,B
IA Dallas,0.7863252,0.36779383,A
IA Davis,0.14574003,0.87288105,B
IA Decatur,1.5794215e-10,0.9805742,B
IA Delaware,0.7754942,0.38025716,A
IA Des Moines,0.78667855,0.37342504,A
IA Dickinson,0.17392752,0.8565978,B
IA Dubuque,0.79198986,0.3673789,A
IA Emmet,0.18873319,0.84326077,B
IA Fayette,0.54015785,0.5642436,A
IA Floyd,0.5305403,0.57507527,A
IA Franklin,0.53740263,0.5700749,A
IA Fremont,5.394392e-12,0.97411644,B
IA Greene,7.3986695e-7,0.9959284,B
IA Grundy,0.17707375,0.8500961,B
IA Guthrie,0.23461592,0.8101558,B
IA Hamilton,0.29888478,0.75556564,B
IA Hancock,1.0222471e-7,0.99235404,B
IA Hardin,0.39068142,0.68652195,B
IA Harrison,0.14656788,0.8728911,B
IA Henry,0.5393128,0.5685111,A
IA Howard,0.23348573,0.8108139,B
IA Humboldt,0.3240167,0.73769355,B
IA Ida,0.19081302,0.83991736,B
IA Iowa,0.5365215,0.5696287,A
IA Jackson,0.5384241,0.5688546,A
IA Jasper,0.78427595,0.37344968,A
IA Jefferson,0.39299423,0.6850925,B
IA Johnson,0.78832966,0.36995605,A
IA Jones,0.5378967,0.56813526,A
IA Keokuk,0.5906541,0.5228726,A
IA Kossuth,0.0008837914,0.9975204,B
IA Lee,0.536647,0.57053226,A
IA Linn,0.7958367,0.36562967,A
IA Louisa,0.4739957,0.61914533,B
IA Lucas,0.47721332,0.61288697,B
IA Lyon,0.000185531,0.99416214,B
IA Madison,0.3908782,0.68472415,B
IA Mahaska,0.7847649,0.37438452,A
IA Marion,0.23045824,0.81259346,B
IA Marshall,0.79206157,0.36957616,A
IA Mills,0.40060037,0.6773749,B
IA Mitchell,0.22855964,0.81400925,B
IA Monona,0.53540474,0.5718612,A
IA Monroe,0.36034596,0.7077541,B
IA Montgomery,0.39390185,0.684134,B
IA Muscatine,0.6792886,0.45757005,A
IA O'Brien,0.66133857,0.47187477,A
IA Osceola,4.7194476e-8,0.989627,B
IA Page,0.53655994,0.57104146,A
IA Palo Alto,0.18723327,0.8407946,B
IA Plymouth,0.5411298,0.56590086,A
IA Pocahontas,0.0011692449,0.9986943,B
IA Polk,0.7969974,0.36560208,A
IA Pottawattamie,0.7919118,0.36913133,A
IA Poweshiek,0.6729561,0.46294856,A
IA Ringgold,0.42627868,0.64901996,B
IA Sac,0.23062432,0.81357014,B
IA Scott,0.79018635,0.3704693,A
IA Shelby,6.198295e-7,0.9952951,B
IA Sioux,0.38840786,0.68263173,B
IA Story,0.65916777,0.47195917,A
IA Tama,0.55141187,0.5596114,A
IA Taylor,1.110122e-7,0.9922492,B
IA Union,0.5351171,0.57148516,A
IA Van Buren,0.17246181,0.85520226,B
IA Wapello,0.6803205,0.45796743,A
IA Warren,0.39732102,0.6791829,B
IA Washington,0.66906714,0.4652461,A
IA Wayne,5.2522658e-8,0.9890999,B
IA Webster,0.5384634,0.5697344,A
IA Winnebago,0.38815,0.6882132,B
IA Winneshiek,0.000973785,0.99639684,B
IA Woodbury,0.79655015,0.36585447,A
IA Worth,0.20222549,0.83380777,B
IA Wright,0.538832,0.56965524,A
KS Allen,0.33986232,0.72241914,B
KS Anderson,0.14711569,0.86971945,B
KS Atchison,0.39922953,0.6799503,B
KS Barber,0.20581418,0.8314522,B
KS Barton,0.539146,0.56943893,A
KS Bourbon,0.66299,0.47100702,A
KS Brown,0.398224,0.6817912,B
KS Butler,0.39594305,0.681568,B
KS Chase,0.14378542,0.8741579,B
KS Chautaqua,0.52715164,0.57617974,A
KS Cherokee,0.5422568,0.5661592,A
KS Cheyenne,3.4622303e-9,0.9841283,B
KS Clark,1.8901915e-7,0.99136764,B
KS Clay,0.5256727,0.57621956,A
KS Cloud,0.2368514,0.8085452,B
KS Coffey,0.2907295,0.7596889,B
KS Comanche,0.44323602,0.6345263,B
KS Cowley,0.66095495,0.47315606,A
KS Crawford,0.78541833,0.37457812,A
KS Decatur,0.39948887,0.6648272,B
KS Dickinson,0.38886225,0.687136,B
KS Doniphan,0.19177128,0.8394971,B
KS Douglas,0.40476653,0.6745084,B
KS Edwards,7.92391e-10,0.9882598,B
KS Elk,0.124522716,0.874048,B
KS Ellis,0.3978236,0.6804455,B
KS Ellsworth,0.46881887,0.6202114,B
KS Finney,0.67666215,0.4607795,A
KS Ford,0.79813087,0.36476237,A
KS Franklin,0.3977994,0.680494,B
KS Geary,0.67095345,0.46485952,A
KS Gove,0.18196693,0.8506635,B
KS Graham,1.0301266e-6,0.9794537,B
KS Grant,0.40115118,0.6663836,B
KS Gray,0.0001713909,0.995132,B
KS Greeley,9.4851e-8,0.97313124,B
KS Greenwood,0.19212466,0.83956873,B
KS Hamilton,0.5405579,0.5690028,A
KS Harper,0.23480693,0.81159174,B
KS Harvey,0.5357947,0.57098335,A
KS Haskell,4.0800277e-8,0.99347574,B
KS Hodgeman,4.9345294e-7,0.98094624,B
KS Jackson,0.39014602,0.68662614,B
KS Jefferson,0.53515863,0.56977445,A
KS Jewell,0.4231819,0.62275404,B
KS Johnson,0.8700977,0.29359132,A
KS Kearny,0.23540929,0.811789,B
KS Kingman,0.32806352,0.72565705,B
KS Kiowa,2.6428623e-7,0.9932792,B
KS Labette,0.39976063,0.6805914,B
KS Lane,0.27547744,0.7662696,B
KS Leavenworth,0.7421171,0.40328518,A
KS Lincoln,5.4675584e-14,0.9715671,B
KS Linn,0.26255676,0.7833393,B
KS Logan,0.401299,0.66691035,B
KS Lyon,0.67284024,0.46349448,A
KS Marion,0.32525572,0.7359051,B
KS Marshall,0.4560372,0.62710404,B
KS McPherson,0.53651315,0.5694589,A
KS Meade,5.982054e-5,0.99434406,B
KS Miami,0.2620519,0.7839709,B
KS Mitchell,0.23358943,0.8116535,B
KS Montgomery,0.7888801,0.37250012,A
KS Morris,0.0009906556,0.99908894,B
KS Morton,0.00084355136,0.99718904,B
KS Nemaha,0.0009640661,0.99717015,B
KS Neosho,0.39779973,0.6813542,B
KS Ness,1.7743e-6,0.98480225,B
KS Norton,0.0010483644,0.9980971,B
KS Osage,0.53430396,0.57132024,A
KS Osborne,0.46645474,0.622363,B
KS Ottawa,0.4563641,0.62628186,B
KS Pawnee,0.19377363,0.83865315,B
KS Phillips,2.8870824e-9,0.986554,B
KS Pottawatomie,0.3973973,0.6789276,B
KS Pratt,0.39378664,0.6848381,B
KS Rawlins,0.16345824,0.85807246,B
KS Reno,0.5443272,0.5651531,A
KS Republic,3.5321793e-8,0.99320763,B
KS Rice,0.53501683,0.57186,A
KS Riley,0.66910625,0.46398783,A
KS Rooks,0.23624377,0.8093615,B
KS Rush,0.40159246,0.6663333,B
KS Russell,0.18390892,0.8429655,B
KS Saline,0.78724915,0.37289807,A
KS Scott,0.0011867048,0.9985378,B
KS Sedgwick,0.79388624,0.3690706,A
KS Seward,0.40397733,0.6761516,B
KS Shawnee,0.7934986,0.3693944,A
KS Sheridan,0.4914332,0.60508424,B
KS Sherman,0.5346598,0.57303244,A
KS Smith,0.13431251,0.8641145,B
KS Stafford,0.2253378,0.8155761,B
KS Stanton,0.5132651,0.5815107,A
KS Stevens,7.1661776e-7,0.9957769,B
KS Sumner,0.6582782,0.47347793,A
KS Thomas,0.1846478,0.84253955,B
KS Trego,0.18512218,0.84176683,B
KS Wabaunsee,0.19599532,0.83544606,B
KS Wallace,0.377914,0.6756387,B
KS Washington,2.9993116e-6,0.98755205,B
KS Wichita,6.4897137e-12,0.9832295,B
KS Wilson,0.5320693,0.5744615,A
KS Woodson,0.17263517,0.8441606,B
KS Wyandotte,0.88979083,0.28711998,A
KY Adair,0.6689643,0.4652023,A
KY Allen,0.4917872,0.60308427,B
KY Anderson,0.65514743,0.47548693,A
KY Ballard,0.23386429,0.8113906,B
KY Barren,0.66269886,0.47075462,A
KY Bath,0.30333668,0.7502262,B
KY Bell,0.3438202,0.7172389,B
KY Boone,0.8686013,0.30199072,A
KY Bourbon,0.7825478,0.37695864,A
KY Boyd,0.7847473,0.37450656,A
KY Boyle,0.54285324,0.5664662,A
KY Bracken,0.25625327,0.7891363,B
KY Breathitt,0.17251769,0.85678846,B
KY Breckinridge,0.5281878,0.5761118,A
KY Bullitt,0.8575748,0.30923817,A
KY Butler,0.59912354,0.5163924,A
KY Caldwell,0.37942648,0.6899358,B
KY Calloway,0.7823641,0.37666854,A
KY Campbell,0.8701278,0.30114228,A
KY Carlisle,0.28213325,0.7662796,B
KY Carroll,0.39986104,0.67955995,B
KY Carter,0.38776952,0.6873536,B
KY Casey,0.3876119,0.6869185,B
KY Christian,0.79317737,0.36889994,A
KY Clark,0.5443373,0.5647662,A
KY Clay,0.5327245,0.5691987,A
KY Clinton,0.517581,0.5821286,A
KY Crittenden,0.5311843,0.5742156,A
KY Cumberland,0.18445289,0.8391591,B
KY Daviess,0.78847384,0.37164044,A
KY Edmonson,0.3948678,0.6821795,B
KY Elliott,4.7100482e-5,0.98776376,B
KY Estill,0.15713568,0.8575043,B
KY Fayette,0.7951402,0.36778826,A
KY Fleming,0.22928037,0.81416136,B
KY Floyd,0.46509382,0.6215994,B
KY Franklin,0.6704821,0.46672434,A
KY Fulton,0.39597175,0.68302196,B
KY Gallatin,0.5903244,0.52287495,A
KY Garrard,0.38888398,0.68653214,B
KY Grant,0.7270084,0.4141013,A
KY Graves,0.7917064,0.36960366,A
KY Grayson,0.6655781,0.46809936,A
KY Green,0.22753686,0.8157184,B
KY Greenup,0.39044926,0.6854679,B
KY Hancock,0.00015767169,0.99487615,B
KY Hardin,0.78362775,0.3753948,A
KY Harlan,0.33606672,0.7235052,B
KY Harrison,0.3982443,0.6809784,B
KY Hart,0.22738467,0.81554645,B
KY Henderson,0.78590935,0.37307888,A
KY Henry,0.2540119,0.79118013,B
KY Hickman,1.12007186e-7,0.9840319,B
KY Hopkins,0.7940695,0.36750105,A
KY Jackson,0.38235536,0.6853423,B
KY Jefferson,0.8829254,0.29313275,A
KY Jessamine,0.54291385,0.5655573,A
KY Johnson,0.51926625,0.57977384,A
KY Kenton,0.8741958,0.2989991,A
KY Knott,0.00086053024,0.99595654,B
KY Knox,0.39236176,0.68405217,B
KY Larue,0.38759565,0.687769,B
KY Laurel,0.77593136,0.38015607,A
KY Lawrence,0.22742136,0.81353164,B
KY Lee,0.14810221,0.861283,B
KY Leslie,0.505628,0.5843422,A
KY Letcher,0.46280465,0.6226029,B
KY Lewis,0.1804922,0.83984977,B
KY Lincoln,0.768669,0.38559377,A
KY Livingston,0.23194928,0.81203926,B
KY Logan,0.78487664,0.37399423,A
KY Lyon,0.39730167,0.68049693,B
KY Madison,0.7783976,0.37899822,A
KY Magoffin,0.15461616,0.85603684,B
KY Marion,0.3909187,0.68603987,B
KY Marshall,0.6583557,0.47290012,A
KY Martin,0.22922994,0.8099171,B
KY Mason,0.39631566,0.6822276,B
KY McCracken,0.7865184,0.37441954,A
KY McCreary,0.38410437,0.6840987,B
KY McLean,0.32580194,0.7294171,B
KY Meade,0.6579296,0.47347254,A
KY Menifee,0.00055583223,0.98859954,B
KY Mercer,0.39550462,0.6828805,B
KY Metcalfe,0.19336887,0.8371453,B
KY Monroe,0.0008808741,0.9982385,B
KY Montgomery,0.39831963,0.68013877,B
KY Morgan,5.693757e-7,0.99374753,B
KY Muhlenberg,0.6633991,0.46918747,A
KY Nelson,0.66187453,0.4704284,A
KY Nicholas,0.18072863,0.8450393,B
KY Ohio,0.5396623,0.56704634,A
KY Oldham,0.72794515,0.4121008,A
KY Owen,0.0006883103,0.99456304,B
KY Owsley,4.2443132e-10,0.9795466,B
KY Pendleton,0.25454465,0.7893726,B
KY Perry,0.39635745,0.67854434,B
KY Pike,0.77271473,0.38244084,A
KY Powell,0.22575237,0.81708694,B
KY Pulaski,0.78171074,0.37614515,A
KY Robertson,2.5140827e-16,0.9463693,B
KY Rockcastle,0.38842556,0.6860205,B
KY Rowan,0.39039013,0.685915,B
KY Russell,0.6600229,0.47288215,A
KY Scott,0.54144675,0.56624156,A
KY Shelby,0.86696506,0.3041096,A
KY Simpson,0.78897405,0.3706729,A
KY Spencer,0.41703096,0.65645576,B
KY Taylor,0.6678019,0.4671491,A
KY Todd,0.23061423,0.8134749,B
KY Trigg,0.230261,0.8141835,B
KY Trimble,0.002365215,0.99270344,B
KY Union,0.23323534,0.81215745,B
KY Warren,0.78970957,0.37118894,A
KY Washington,0.38869298,0.6877635,B
KY Wayne,0.5333563,0.5724623,A
KY Webster,0.0010435324,0.9979061,B
KY Whitley,0.5384886,0.5687688,A
KY Wolfe,1.4299939e-6,0.9792366,B
KY Woodford,0.40090165,0.67940724,B
LA Acadia,0.78897357,0.37039018,A
LA Allen,0.537038,0.5699995,A
LA Ascension,0.67125636,0.46261004,A
LA Assumption,0.7954911,0.365373,A
LA Avoyelles,0.7883752,0.3714629,A
LA Beauregard,0.5041478,0.59365135,A
LA Bienville,0.5063144,0.59341323,A
LA Bossier,0.79020315,0.37051255,A
LA Caddo,0.8059012,0.3595397,A
LA Calcasieu,0.7965672,0.36546367,A
LA Caldwell,0.42998716,0.65222144,B
LA Cameron,4.9636175e-5,0.988558,B
LA Catahoula,0.6149302,0.50461113,A
LA Claiborne,0.78953457,0.3701607,A
LA Concordia,0.66967356,0.46544808,A
LA De Soto,0.6794774,0.45846698,A
LA East Baton Rouge,0.8077881,0.35809654,A
LA East Carroll,0.47661412,0.6146955,B
LA East Feliciana,0.47494426,0.6173132,B
LA Evangeline,0.5265918,0.57748806,A
LA Franklin,0.40094307,0.67877793,B
LA Grant,0.38970438,0.6829279,B
LA Iberia,0.67089826,0.46493223,A
LA Iberville,0.68311346,0.45514488,A
LA Jackson,0.26952443,0.7670836,B
LA Jefferson,0.8896872,0.2869206,A
LA Jefferson Davis,0.6642941,0.46951604,A
LA Lafayette,0.79700786,0.36509472,A
LA Lafourche,0.7907266,0.37018275,A
LA Lasalle,0.0010410327,0.9976322,B
LA Lincoln,0.6759736,0.46073604,A
LA Livingston,0.66789514,0.46438247,A
LA Madison,0.5995799,0.5137533,A
LA Morehouse,0.67292315,0.4640907,A
LA Natchitoches,0.792655,0.36964744,A
LA Orleans,0.7649435,0.38584325,A
LA Ouachita,0.7955892,0.3670675,A
LA Plaquemines,0.59803903,0.5151652,A
LA Pointe Coupee,0.48094577,0.6111923,B
LA Rapides,0.7934598,0.36886835,A
LA Red River,0.4740905,0.619736,B
LA Richland,0.66127014,0.47232875,A
LA Sabine,0.73318714,0.4139356,A
LA St. Bernard,0.741781,0.40030617,A
LA St. Charles,0.88107294,0.28985482,A
LA St. Helena,0.5375363,0.56942296,A
LA St. James,0.74527913,0.39982733,A
LA St. John The Baptist,0.88169247,0.28888103,A
LA St. Landry,0.794084,0.36758485,A
LA St. Martin,0.6719208,0.46300292,A
LA St. Mary,0.79545,0.36758986,A
LA St. Tammany,0.8726888,0.29893777,A
LA Tangipahoa,0.794744,0.36741734,A
LA Tensas,3.0349019e-9,0.98779184,B
LA Terrebonne,0.7973308,0.3650538,A
LA Union,0.54098725,0.5676421,A
LA Vermilion,0.6673681,0.46594787,A
LA Vernon,0.7837121,0.37467128,A
LA Washington,0.7958338,0.36642486,A
LA Webster,0.78558046,0.37377873,A
LA West Baton Rouge,0.79697055,0.36447775,A
LA West Carroll,0.30093205,0.7542101,B
LA West Feliciana,0.625744,0.49299395,A
LA Winn,0.59852195,0.5204249,A
ME Androscoggin,0.66580516,0.467244,A
ME Aroostook,0.654235,0.47704908,A
ME Cumberland,0.7936958,0.36294007,A
ME Franklin,0.66112256,0.46489438,A
ME Hancock,0.6588213,0.4696361,A
ME Kennebec,0.7875591,0.37238628,A
ME Knox,0.6621516,0.4668978,A
ME Lincoln,0.53352547,0.5695581,A
ME Oxford,0.39580733,0.6783435,B
ME Penobscot,0.6642082,0.46900475,A
ME Piscataquis,0.38226208,0.68352187,B
ME Sagadahoc,0.3975101,0.6769949,B
ME Somerset,0.5373373,0.5665961,A
ME Waldo,0.78719556,0.3685573,A
ME Washington,0.38791028,0.6888193,B
ME York,0.7861907,0.3714701,A
MD Allegany,0.79435,0.36676624,A
MD Anne Arundel,0.878306,0.2950477,A
MD Baltimore City,0.92361844,0.24758428,A
MD Baltimore,0.88125813,0.28996897,A
MD Calvert,0.8676182,0.3021646,A
MD Caroline,0.6757117,0.46151277,A
MD Carroll,0.87135935,0.29898122,A
MD Cecil,0.8754772,0.297541,A
MD Charles,0.8811702,0.29172644,A
MD Dorchester,0.79243195,0.36994597,A
MD Frederick,0.87284935,0.29886457,A
MD Garrett,0.49120805,0.60339934,B
MD Harford,0.8711027,0.29985565,A
MD Howard,0.8738819,0.2932183,A
MD Kent,0.67742515,0.46010923,A
MD Montgomery,0.8821915,0.28993386,A
MD Prince George's,0.8929195,0.27903908,A
MD Queen Anne's,0.8644003,0.30527163,A
MD St. Mary's,0.6724509,0.46210408,A
MD Somerset,0.67231864,0.4632725,A
MD Talbot,0.66856545,0.46740085,A
MD Washington,0.7912131,0.369472,A
MD Wicomico,0.80142957,0.3621167,A
MD Worcester,0.79010713,0.3717271,A
MA Barnstable,0.7940831,0.36296174,A
MA Berkshire,0.6767522,0.45869973,A
MA Bristol,0.88375765,0.28976867,A
MA Dukes,0.33516464,0.72325814,B
MA Essex,0.8829101,0.29029772,A
MA Franklin,0.7927398,0.36402315,A
MA Hampden,0.8084848,0.35575458,A
MA Hampshire,0.7975993,0.35831654,A
MA Middlesex,0.88051856,0.29042178,A
MA Nantucket,0.64643204,0.4712101,A
MA Norfolk,0.8877799,0.27482694,A
MA Plymouth,0.8869081,0.28386942,A
MA Suffolk,0.90366066,0.27094156,A
MA Worcester,0.8017705,0.35964173,A
MI Alcona,0.39116856,0.6858084,B
MI Alger,0.4364254,0.6424845,B
MI Allegan,0.776593,0.37928814,A
MI Alpena,0.7871275,0.37210277,A
MI Antrim,0.39160633,0.68491775,B
MI Arenac,0.66365343,0.4697506,A
MI Baraga,5.2573905e-9,0.98987806,B
MI Barry,0.65533245,0.47462678,A
MI Bay,0.7870323,0.37222064,A
MI Benzie,0.29682067,0.7555575,B
MI Berrien,0.7954633,0.3669658,A
MI Branch,0.78007865,0.37730926,A
MI Calhoun,0.7971717,0.36586183,A
MI Cass,0.78130984,0.37579733,A
MI Charlevoix,0.5336661,0.57217205,A
MI Cheboygan,0.6551445,0.47573724,A
MI Chippewa,0.53260773,0.57077205,A
MI Clare,0.7805831,0.3765804,A
MI Clinton,0.7891386,0.36885715,A
MI Crawford,0.668501,0.46537572,A
MI Delta,0.6608363,0.47165325,A
MI Dickinson,0.528544,0.5760542,A
MI Eaton,0.78492093,0.37366307,A
MI Emmet,0.5324196,0.574086,A
MI Genesee,0.80741274,0.35763627,A
MI Gladwin,0.7762257,0.37990695,A
MI Gogebic,0.66206205,0.47095537,A
MI Gd. Traverse,0.66075146,0.4714952,A
MI Gratiot,0.6607323,0.47202286,A
MI Hillsdale,0.6669183,0.46603522,A
MI Houghton,0.38780615,0.68704855,B
MI Huron,0.52744687,0.57736754,A
MI Ingham,0.79609114,0.36672443,A
MI Ionia,0.77780473,0.3783176,A
MI Iosco,0.67221826,0.4633429,A
MI Iron,7.86208e-5,0.9923655,B
MI Isabella,0.7832432,0.37390068,A
MI Jackson,0.7928701,0.36782774,A
MI Kalamazoo,0.79715,0.36485377,A
MI Kalkaska,0.66306335,0.46926513,A
MI Kent,0.79683495,0.3649608,A
MI Keweenaw,0.15613095,0.8467585,B
MI Lake,0.2325714,0.8117646,B
MI Lapeer,0.73139495,0.409866,A
MI Leelanau,0.0008997277,0.99686,B
MI Lenawee,0.7820589,0.3758972,A
MI Livingston,0.8594539,0.30696833,A
MI Luce,0.2301654,0.81349534,B
MI Mackinac,0.0011277406,0.9987412,B
MI Macomb,0.8780474,0.2947364,A
MI Manistee,0.6631969,0.47046104,A
MI Marquette,0.7824352,0.3749766,A
MI Mason,0.47298568,0.6167368,B
MI Mecosta,0.53394866,0.5715034,A
MI Menominee,0.39055642,0.6858114,B
MI Midland,0.7828299,0.37533382,A
MI Missaukee,0.66079193,0.47054154,A
MI Monroe,0.790802,0.36840764,A
MI Montcalm,0.7778967,0.37873667,A
MI Montmorency,0.00033084152,0.9942875,B
MI Muskegon,0.79524934,0.36619967,A
MI Newaygo,0.5374245,0.56885666,A
MI Oakland,0.88007903,0.29339692,A
MI Oceana,0.78135675,0.37683034,A
MI Ogemaw,0.5369697,0.5694746,A
MI Ontonagon,0.18363717,0.84234965,B
MI Osceola,0.39375147,0.6834228,B
MI Oscoda,0.53650445,0.56680596,A
MI Otsego,0.67019063,0.4644487,A
MI Ottawa,0.78574014,0.37176985,A
MI Presque Isle,0.22866526,0.81475466,B
MI Roscommon,0.39575842,0.6782932,B
MI Saginaw,0.803059,0.36104882,A
MI St. Clair,0.868606,0.30227587,A
MI St. Joseph,0.65971166,0.47258198,A
MI Sanilac,0.78139037,0.3763144,A
MI Schoolcraft,0.47165665,0.61783284,B
MI Shiawassee,0.789526,0.36948994,A
MI Tuscola,0.66528344,0.46747217,A
MI Van Buren,0.66658986,0.4674541,A
MI Washtenaw,0.798463,0.36278266,A
MI Wayne,0.89593595,0.2824791,A
MI Wexford,0.66350865,0.46948725,A
MN Aitkin,0.22898313,0.8145707,B
MN Anoka,0.865441,0.3028255,A
MN Becker,0.22562012,0.8184706,B
